t,phi,theta,psi,phi_b,theta_b,psi_b,tau_x,tau_y,tau_z
3.21,0.236729780952368,0,0,0.236729780952368,0,0,0.00868787817233718,-0,-0
3.22,0.2369634457486,0,0,0.2369634457486,0,0,0.00855532469057194,-0,-0
3.23,0.237195013939653,0,0,0.237195013939653,0,0,0.0084248783393143,-0,-0
3.24,0.237424502938762,0,0,0.237424502938762,0,0,0.00829650535874144,-0,-0
3.25,0.237651930035485,0,0,0.237651930035485,0,0,0.00817017236570211,-0,-0
3.26,0.237877312395705,0,0,0.237877312395705,0,0,0.00804584635371555,-0,-0
3.27,0.238100667061626,0,0,0.238100667061626,0,0,0.00792349469297202,-0,-0
3.28,0.238322010951778,0,0,0.238322010951778,0,0,0.00780308513033276,-0,-0
3.29,0.238541360861014,0,0,0.238541360861014,0,0,0.0076845857893296,-0,-0
3.3,0.238758733460509,0,0,0.238758733460509,0,0,0.00756796517016636,-0,-0
3.31,0.238974145297763,0,0,0.238974145297763,0,0,0.00745319214971668,-0,-0
3.32,0.2391876127966,0,0,0.2391876127966,0,0,0.00734023598152519,-0,-0
3.33,0.239399152257167,0,0,0.239399152257167,0,0,0.00722906629580874,-0,-0
3.34,0.239608779855933,0,0,0.239608779855933,0,0,0.00711965309945375,-0,-0
3.35,0.239816511645693,0,0,0.239816511645693,0,0,0.00701196677601798,-0,-0
3.36,0.240022363555564,0,0,0.240022363555564,0,0,0.00690597808573029,-0,-0
3.37,0.240226351390988,0,0,0.240226351390988,0,0,0.00680165816549078,-0,-0
3.38,0.240428490833728,0,0,0.240428490833728,0,0,0.00669897852886953,-0,-0
3.39,0.240628797441874,0,0,0.240628797441874,0,0,0.00659791106610838,-0,-0
3.4,0.240827286649836,0,0,0.240827286649836,0,0,0.00649842804412019,-0,-0
3.41,0.24102397376835,0,0,0.24102397376835,0,0,0.00640050210648804,-0,-0
3.42,0.241218873984475,0,0,0.241218873984475,0,0,0.00630410627346674,-0,-0
3.43,0.241412002361594,0,0,0.241412002361594,0,0,0.00620921394198158,-0,-0
3.44,0.241603373839411,0,0,0.241603373839411,0,0,0.00611579888562885,-0,-0
3.45,0.241793003879877,0,0,0.241793003879877,0,0,0.00602383604607329,-0,-0
3.46,0.24198090797338,0,0,0.24198090797338,0,0,0.00593330365066295,-0,-0
3.47,0.242167100808734,0,0,0.242167100808734,0,0,0.00584418080764501,-0,-0
3.48,0.242351596974302,0,0,0.242351596974302,0,0,0.00575644681310937,-0,-0
3.49,0.242534410958689,0,0,0.242534410958689,0,0,0.00567008115109784,-0,-0
3.5,0.242715557150741,0,0,0.242715557150741,0,0,0.00558506349360238,-0,-0
3.51,0.242895049839544,0,0,0.242895049839544,0,0,0.00550137370056857,-0,-0
3.52,0.243072903214429,0,0,0.243072903214429,0,0,0.00541899181989115,-0,-0
3.53,0.243249131364967,0,0,0.243249131364967,0,0,0.00533789808741798,-0,-0
3.54,0.243423748280969,0,0,0.243423748280969,0,0,0.00525807292694723,-0,-0
3.55,0.243596767852489,0,0,0.243596767852489,0,0,0.00517949695022929,-0,-0
3.56,0.243768203869824,0,0,0.243768203869824,0,0,0.00510215095696484,-0,-0
3.57,0.243938070023511,0,0,0.243938070023511,0,0,0.00502601593480723,-0,-0
3.58,0.244106379904329,0,0,0.244106379904329,0,0,0.00495107305936054,-0,-0
3.59,0.244273147003298,0,0,0.244273147003298,0,0,0.00487730369418053,-0,-0
3.6,0.244438384711681,0,0,0.244438384711681,0,0,0.00480468939077407,-0,-0
3.61,0.244602106320981,0,0,0.244602106320981,0,0,0.00473321188859953,-0,-0
3.62,0.244764325022945,0,0,0.244764325022945,0,0,0.00466285311506685,-0,-0
3.63,0.244925053909559,0,0,0.244925053909559,0,0,0.00459359518553744,-0,-0
3.64,0.245084305973052,0,0,0.245084305973052,0,0,0.00452542040332367,-0,-0
3.65,0.245242094105894,0,0,0.245242094105894,0,0,0.00445831125969015,-0,-0
3.66,0.245398431100797,0,0,0.245398431100797,0,0,0.00439225043385197,-0,-0
3.67,0.245553329650716,0,0,0.245553329650716,0,0,0.00432722079297593,-0,-0
3.68,0.245706802348846,0,0,0.245706802348846,0,0,0.00426320539218066,-0,-0
3.69,0.245858861688622,0,0,0.245858861688622,0,0,0.00420018747453574,-0,-0
3.7,0.246009520063725,0,0,0.246009520063725,0,0,0.00413815047106246,-0,-0
3.71,0.246158789768074,0,0,0.246158789768074,0,0,0.00407707800073356,-0,-0
3.72,0.246306682995831,0,0,0.246306682995831,0,0,0.00401695387047224,-0,-0
3.73,0.246453211841399,0,0,0.246453211841399,0,0,0.00395776207515464,-0,-0
3.74,0.246598388299424,0,0,0.246598388299424,0,0,0.00389948679760724,-0,-0
3.75,0.246742224264792,0,0,0.246742224264792,0,0,0.00384211240860834,-0,-0
3.76,0.246884731532632,0,0,0.246884731532632,0,0,0.00378562346688764,-0,-0
3.77,0.247025921798313,0,0,0.247025921798313,0,0,0.00373000471912593,-0,-0
3.78,0.247165806657448,0,0,0.247165806657448,0,0,0.00367524109995584,-0,-0
3.79,0.247304397605889,0,0,0.247304397605889,0,0,0.00362131773196116,-0,-0
3.8,0.247441706039731,0,0,0.247441706039731,0,0,0.00356821992567713,-0,-0
3.81,0.247577743255311,0,0,0.247577743255311,0,0,0.00351593317959052,-0,-0
3.82,0.247712520449208,0,0,0.247712520449207,0,0,0.00346444318013937,-0,-0
3.83,0.247846048754048,0,0,0.247846048754048,0,0,0.00341373589210799,-0,-0
3.84,0.247978339942716,0,0,0.247978339942716,0,0,0.00336380011914329,-0,-0
3.85,0.24810940517495,0,0,0.24810940517495,0,0,0.00331462543774004,-0,-0
3.86,0.248239255198701,0,0,0.248239255198701,0,0,0.00326620095759868,-0,-0
3.87,0.24836790068756,0,0,0.24836790068756,0,0,0.00321851588207454,-0,-0
3.88,0.248495352240757,0,0,0.248495352240757,0,0,0.00317155950817707,-0,-0
3.89,0.248621620383164,0,0,0.248621620383164,0,0,0.00312532122657237,-0,-0
3.9,0.24874671556529,0,0,0.24874671556529,0,0,0.00307979052158087,-0,-0
3.91,0.248870648163286,0,0,0.248870648163286,0,0,0.00303495697117856,-0,-0
3.92,0.248993428478941,0,0,0.248993428478941,0,0,0.00299081024699646,-0,-0
3.93,0.249115066739685,0,0,0.249115066739685,0,0,0.0029473401143207,-0,-0
3.94,0.249235573098589,0,0,0.249235573098589,0,0,0.00290453643209269,-0,-0
3.95,0.24935495763436,0,0,0.24935495763436,0,0,0.00286238915290915,-0,-0
3.96,0.249473230351349,0,0,0.249473230351349,0,0,0.0028208883230218,-0,-0
3.97,0.249590401179545,0,0,0.249590401179545,0,0,0.00278002408233757,-0,-0
3.98,0.249706479974576,0,0,0.249706479974576,0,0,0.00273978666441897,-0,-0
3.99,0.249821476517712,0,0,0.249821476517712,0,0,0.0027001663964825,-0,-0
4,0.249935400515861,0,0,0.249935400515861,0,0,0.00266115369940162,-0,-0
4.01,0.250048261601572,0,0,0.250048261601572,0,0,0.00262273908770323,-0,-0
4.02,0.250160069333033,0,0,0.250160069333033,0,0,0.00258491316957155,-0,-0
4.03,0.250270833194071,0,0,0.250270833194071,0,0,0.00254766664684286,-0,-0
4.04,0.250380562594155,0,0,0.250380562594155,0,0,0.00251099031501248,-0,-0
4.05,0.250489266868394,0,0,0.250489266868394,0,0,0.00247487506322712,-0,-0
4.06,0.250596955277533,0,0,0.250596955277533,0,0,0.00243931187429196,-0,-0
4.07,0.250703637007961,0,0,0.250703637007961,0,0,0.00240429182466424,-0,-0
4.08,0.250809321171706,0,0,0.250809321171706,0,0,0.00236980608445904,-0,-0
4.09,0.250914016806433,0,0,0.250914016806433,0,0,0.00233584591744533,-0,-0
4.1,0.251017732875451,0,0,0.251017732875451,0,0,0.00230240268104809,-0,-0
4.11,0.251120478267706,0,0,0.251120478267706,0,0,0.00226946782634627,-0,-0
4.12,0.251222261797784,0,0,0.251222261797784,0,0,0.00223703289807457,-0,-0
4.13,0.251323092205913,0,0,0.251323092205913,0,0,0.00220508953462364,-0,-0
4.14,0.251422978157958,0,0,0.251422978157958,0,0,0.00217362946803753,-0,-0
4.15,0.251521928245425,0,0,0.251521928245425,0,0,0.00214264452401808,-0,-0
4.16,0.251619950985461,0,0,0.251619950985461,0,0,0.00211212662191966,-0,-0
4.17,0.251717054820851,0,0,0.251717054820851,0,0,0.00208206777475359,-0,-0
4.18,0.251813248120021,0,0,0.251813248120021,0,0,0.00205246008918589,-0,-0
4.19,0.251908539177037,0,0,0.251908539177037,0,0,0.00202329576553724,-0,-0
4.2,0.252002936211603,0,0,0.252002936211603,0,0,0.00199456709778379,-0,-0
4.21,0.252096447369064,0,0,0.252096447369064,0,0,0.00196626647355784,-0,-0
4.22,0.252189080720407,0,0,0.252189080720407,0,0,0.00193838637414588,-0,-0
4.23,0.252280844262255,0,0,0.252280844262255,0,0,0.00191091937448905,-0,-0
4.24,0.25237174623498,0,0,0.25237174623498,0,0,0.00188385917148998,-0,-0
4.25,0.252461794798351,0,0,0.252461794798352,0,0,0.00185720085310055,-0,-0
4.26,0.252550997577535,0,0,0.252550997577535,0,0,0.00183093883070606,-0,-0
4.27,0.252639362142954,0,0,0.252639362142954,0,0,0.00180506755684921,-0,-0
4.28,0.2527268960122,0,0,0.2527268960122,0,0,0.00177958152966987,-0,-0
4.29,0.252813606650033,0,0,0.252813606650033,0,0,0.00175447529289552,-0,-0
4.3,0.252899501468382,0,0,0.252899501468382,0,0,0.00172974343584627,-0,-0
4.31,0.252984587826345,0,0,0.252984587826345,0,0,0.00170538059343504,-0,-0
4.32,0.253068873030188,0,0,0.253068873030188,0,0,0.00168138144616489,-0,-0
4.33,0.253152364333345,0,0,0.253152364333345,0,0,0.00165774072013067,-0,-0
4.34,0.253235068936421,0,0,0.253235068936421,0,0,0.00163445318701951,-0,-0
4.35,0.253316993987188,0,0,0.253316993987188,0,0,0.00161151366410825,-0,-0
4.36,0.253398146580587,0,0,0.253398146580587,0,0,0.00158891701426728,-0,-0
4.37,0.253478533758726,0,0,0.253478533758726,0,0,0.00156665814595781,-0,-0
4.38,0.253558162510886,0,0,0.253558162510886,0,0,0.00154473201323194,-0,-0
4.39,0.253637039773511,0,0,0.253637039773511,0,0,0.00152313361573449,-0,-0
4.4,0.25371517243022,0,0,0.25371517243022,0,0,0.0015018579986999,-0,-0
4.41,0.253792567311794,0,0,0.253792567311794,0,0,0.00148090025295732,-0,-0
4.42,0.253869231196188,0,0,0.253869231196188,0,0,0.00146025551492347,-0,-0
4.43,0.253945170808524,0,0,0.253945170808524,0,0,0.00143991896661023,-0,-0
4.44,0.25402039282109,0,0,0.25402039282109,0,0,0.001419885835618,-0,-0
4.45,0.254094903853348,0,0,0.254094903853348,0,0,0.00140015139514088,-0,-0
4.46,0.254168710471923,0,0,0.254168710471923,0,0,0.00138071096396472,-0,-0
4.47,0.254241819190613,0,0,0.254241819190613,0,0,0.00136155990646423,-0,-0
4.48,0.254314236470383,0,0,0.254314236470383,0,0,0.00134269363260789,-0,-0
4.49,0.254385968719365,0,0,0.254385968719365,0,0,0.00132410759795577,-0,-0
4.5,0.254457022292864,0,0,0.254457022292864,0,0,0.00130579730365799,-0,-0
4.51,0.254527403493349,0,0,0.254527403493348,0,0,0.001287758296458,-0,-0
4.52,0.25459711857046,0,0,0.25459711857046,0,0,0.00126998616868857,-0,-0
4.53,0.254666173721006,0,0,0.254666173721006,0,0,0.00125247655827641,-0,-0
4.54,0.254734575088963,0,0,0.254734575088963,0,0,0.00123522514873831,-0,-0
4.55,0.254802328765478,0,0,0.254802328765478,0,0,0.0012182276691827,-0,-0
4.56,0.254869440788865,0,0,0.254869440788865,0,0,0.00120147989431006,-0,-0
4.57,0.254935917144607,0,0,0.254935917144607,0,0,0.00118497764441238,-0,-0
4.58,0.255001763765355,0,0,0.255001763765355,0,0,0.00116871678537139,-0,-0
4.59,0.25506698653093,0,0,0.25506698653093,0,0,0.00115269322866364,-0,-0
4.6,0.255131591268322,0,0,0.255131591268322,0,0,0.00113690293135445,-0,-0
4.61,0.255195583751687,0,0,0.255195583751687,0,0,0.00112134189610261,-0,-0
4.62,0.255258969702353,0,0,0.255258969702353,0,0,0.00110600617115574,-0,-0
4.63,0.255321754788814,0,0,0.255321754788814,0,0,0.00109089185035604,-0,-0
4.64,0.255383944626734,0,0,0.255383944626734,0,0,0.00107599507313588,-0,-0
4.65,0.255445544778982,0,0,0.255445544778982,0,0,0.00106131202458981,-0,-0
4.66,0.255506561004519,0,0,0.255506561004519,0,0,0.00104683964421103,-0,-0
4.67,0.255566998870561,0,0,0.255566998870561,0,0,0.00103257549151585,-0,-0
4.68,0.255626863604598,0,0,0.255626863604598,0,0,0.00101851676859575,-0,-0
4.69,0.255686160398183,0,0,0.255686160398183,0,0,0.00100466069868733,-0,-0
4.7,0.255744894406936,0,0,0.255744894406936,0,0,0.000991004526167176,-0,-0
4.71,0.255803070750541,0,0,0.255803070750541,0,0,0.000977545516557404,-0,-0
4.72,0.25586069451275,0,0,0.25586069451275,0,0,0.000964280956522359,-0,-0
4.73,0.255917770741379,0,0,0.255917770741379,0,0,0.000951208153868996,-0,-0
4.74,0.25597430444831,0,0,0.25597430444831,0,0,0.000938324437547822,-0,-0
4.75,0.256030300609491,0,0,0.256030300609491,0,0,0.000925627157653104,-0,-0
4.76,0.256085764164935,0,0,0.256085764164935,0,0,0.000913113685420616,-0,-0
4.77,0.256140700018722,0,0,0.256140700018722,0,0,0.000900781413230495,-0,-0
4.78,0.256195113038996,0,0,0.256195113038996,0,0,0.000888627754606464,-0,-0
4.79,0.256249008057968,0,0,0.256249008057968,0,0,0.000876650144212815,-0,-0
4.8,0.256302389871914,0,0,0.256302389871914,0,0,0.000864846037859933,-0,-0
4.81,0.256355263241176,0,0,0.256355263241176,0,0,0.000853212912499395,-0,-0
4.82,0.256407632890161,0,0,0.256407632890161,0,0,0.000841748266225649,-0,-0
4.83,0.256459503507343,0,0,0.256459503507343,0,0,0.000830449618278301,-0,-0
4.84,0.25651087974526,0,0,0.25651087974526,0,0,0.000819314509038452,-0,-0
4.85,0.256561766220517,0,0,0.256561766220517,0,0,0.000808340500029502,-0,-0
4.86,0.256612167513783,0,0,0.256612167513783,0,0,0.000797525173919789,-0,-0
4.87,0.256662088169795,0,0,0.256662088169795,0,0,0.00078686613452,-0,-0
4.88,0.256711532697355,0,0,0.256711532697355,0,0,0.000776361006783393,-0,-0
4.89,0.256760505569328,0,0,0.256760505569328,0,0,0.000766007436807211,-0,-0
4.9,0.256809011222649,0,0,0.256809011222649,0,0,0.000755803091830983,-0,-0
4.91,0.256857054058316,0,0,0.256857054058316,0,0,0.000745745660238169,-0,-0
4.92,0.256904638441392,0,0,0.256904638441392,0,0,0.000735832851553809,-0,-0
4.93,0.256951768701008,0,0,0.256951768701008,0,0,0.000726062396448037,-0,-0
4.94,0.256998449130359,0,0,0.256998449130359,0,0,0.000716432046732142,-0,-0
4.95,0.257044683986706,0,0,0.257044683986706,0,0,0.000706939575362088,-0,-0
4.96,0.257090477491377,0,0,0.257090477491377,0,0,0.000697582776436122,-0,-0
4.97,0.257135833829763,0,0,0.257135833829763,0,0,0.000688359465195802,-0,-0
4.98,0.257180757151322,0,0,0.257180757151322,0,0,0.000679267478025256,-0,-0
4.99,0.257225251569579,0,0,0.257225251569579,0,0,0.000670304672452614,-0,-0
5,0.257269321162124,0,0,0.257269321162124,0,0,0.000661468927147902,-0,-0
5.01,0.25731296997061,0,0,0.25731296997061,0,0,0.000652758141925509,-0,-0
5.02,0.25735620200076,0,0,0.25735620200076,0,0,0.000644170237742069,-0,-0
5.03,0.257399021222359,0,0,0.257399021222359,0,0,0.000635703156697885,-0,-0
5.04,0.25744143156926,0,0,0.25744143156926,0,0,0.000627354862035776,-0,-0
5.05,0.25748343693938,0,0,0.25748343693938,0,0,0.000619123338141941,-0,-0
5.06,0.257525041194703,0,0,0.257525041194703,0,0,0.000611006590545537,-0,-0
5.07,0.257566248161279,0,0,0.257566248161279,0,0,0.000603002645918265,-0,-0
5.08,0.257607061629221,0,0,0.257607061629221,0,0,0.000595109552076523,-0,-0
5.09,0.257647485352711,0,0,0.257647485352711,0,0,0.000587325377978311,-0,-0
5.1,0.257687523158504,0,0,0.257687523158504,0,0,0.00057964847821106,-0,-0
5.11,0.257727178856108,0,0,0.257727178856108,0,0,0.000572077791650416,-0,-0
5.12,0.257766455924809,0,0,0.257766455924809,0,0,0.000564611970652464,-0,-0
5.13,0.257805357812203,0,0,0.257805357812203,0,0,0.000557249663263971,-0,-0
5.14,0.257843887942531,0,0,0.257843887942531,0,0,0.000549989526786279,-0,-0
5.15,0.257882049716681,0,0,0.257882049716681,0,0,0.000542830227776691,-0,-0
5.16,0.257919846512182,0,0,0.257919846512182,0,0,0.000535770442047109,-0,-0
5.17,0.257957281683211,0,0,0.257957281683211,0,0,0.000528808854667811,-0,-0
5.18,0.257994358560588,0,0,0.257994358560588,0,0,0.000521944159961599,-0,-0
5.19,0.258031080451779,0,0,0.258031080451779,0,0,0.000515175061509339,-0,-0
5.2,0.258067450640893,0,0,0.258067450640893,0,0,0.000508500272146498,-0,-0
5.21,0.258103472388686,0,0,0.258103472388686,0,0,0.000501918513965142,-0,-0
5.22,0.258139148932558,0,0,0.258139148932558,0,0,0.000495428518311639,-0,-0
5.23,0.258174483486553,0,0,0.258174483486553,0,0,0.000489029025789022,-0,-0
5.24,0.25820947924136,0,0,0.25820947924136,0,0,0.000482718786256636,-0,-0
5.25,0.258244139364313,0,0,0.258244139364313,0,0,0.000476496558827682,-0,-0
5.26,0.258278466999391,0,0,0.258278466999391,0,0,0.000470361111872427,-0,-0
5.27,0.258312465267218,0,0,0.258312465267218,0,0,0.000464311223017801,-0,-0
5.28,0.258346137265062,0,0,0.258346137265062,0,0,0.00045834567914357,-0,-0
5.29,0.258379486066837,0,0,0.258379486066837,0,0,0.000452463276387521,-0,-0
5.3,0.258412514723099,0,0,0.258412514723099,0,0,0.000446662820143148,-0,-0
5.31,0.258445226261053,0,0,0.258445226261053,0,0,0.000440943125058119,-0,-0
5.32,0.258477623684545,0,0,0.258477623684545,0,0,0.000435303015037171,-0,-0
5.33,0.258509709974068,0,0,0.258509709974068,0,0,0.000429741323239901,-0,-0
5.34,0.258541488086759,0,0,0.258541488086759,0,0,0.000424256892082288,-0,-0
5.35,0.2585729609564,0,0,0.2585729609564,0,0,0.000418848573235226,-0,-0
5.36,0.258604131493417,0,0,0.258604131493417,0,0,0.000413515227626299,-0,-0
5.37,0.258635002584882,0,0,0.258635002584882,0,0,0.000408255725438667,-0,-0
5.38,0.258665577094511,0,0,0.258665577094511,0,0,0.000403068946109756,-0,-0
5.39,0.258695857862665,0,0,0.258695857862665,0,0,0.000397953778334733,-0,-0
5.4,0.25872584770635,0,0,0.25872584770635,0,0,0.0003929091200633,-0,-0
5.41,0.258755549419216,0,0,0.258755549419216,0,0,0.000387933878501525,-0,-0
5.42,0.258784965771559,0,0,0.258784965771559,0,0,0.000383026970109668,-0,-0
5.43,0.258814099510318,0,0,0.258814099510318,0,0,0.000378187320605041,-0,-0
5.44,0.258842953359079,0,0,0.258842953359079,0,0,0.000373413864961605,-0,-0
5.45,0.258871530018072,0,0,0.258871530018072,0,0,0.000368705547406208,-0,-0
5.46,0.25889983216417,0,0,0.25889983216417,0,0,0.000364061321424036,-0,-0
5.47,0.258927862450893,0,0,0.258927862450893,0,0,0.000359480149754916,-0,-0
5.48,0.258955623508405,0,0,0.258955623508405,0,0,0.000354961004394635,-0,-0
5.49,0.258983117943515,0,0,0.258983117943515,0,0,0.00035050286659357,-0,-0
5.5,0.259010348339676,0,0,0.259010348339676,0,0,0.000346104726859434,-0,-0
5.51,0.259037317256987,0,0,0.259037317256987,0,0,0.000341765584955252,-0,-0
5.52,0.25906402723219,0,0,0.25906402723219,0,0,0.000337484449898624,-0,-0
5.53,0.259090480778675,0,0,0.259090480778675,0,0,0.00033326033996452,-0,-0
5.54,0.259116680386472,0,0,0.259116680386472,0,0,0.00032909228268212,-0,-0
5.55,0.259142628522261,0,0,0.259142628522261,0,0,0.000324979314837649,-0,-0
5.56,0.259168327629362,0,0,0.259168327629362,0,0,0.000320920482471908,-0,-0
5.57,0.259193780183716,0,0,0.259193780183716,0,0,0.000316914968880498,-0,-0
5.58,0.25921898866946,0,0,0.25921898866946,0,0,0.000312962355122532,-0,-0
5.59,0.259243955316518,0,0,0.259243955316518,0,0,0.000309062022115714,-0,-0
5.6,0.25926868232699,0,0,0.25926868232699,0,0,0.000305213334412718,-0,-0
5.61,0.259293171888534,0,0,0.259293171888534,0,0,0.00030141566034099,-0,-0
5.62,0.259317426174361,0,0,0.25931742617436,0,0,0.000297668372003027,-0,-0
5.63,0.25934144734324,0,0,0.25934144734324,0,0,0.000293970845276487,-0,-0
5.64,0.259365237539496,0,0,0.259365237539496,0,0,0.000290322459816545,-0,-0
5.65,0.259388798893011,0,0,0.259388798893011,0,0,0.000286722599051041,-0,-0
5.66,0.259412133519221,0,0,0.259412133519221,0,0,0.00028317065018504,-0,-0
5.67,0.25943524351912,0,0,0.25943524351912,0,0,0.000279666004198648,-0,-0
5.68,0.259458130979257,0,0,0.259458130979257,0,0,0.000276208055847131,-0,-0
5.69,0.259480797971739,0,0,0.259480797971739,0,0,0.000272796203661534,-0,-0
5.7,0.259503246554226,0,0,0.259503246554226,0,0,0.000269429849948022,-0,-0
5.71,0.259525478769938,0,0,0.259525478769938,0,0,0.000266108400788525,-0,-0
5.72,0.259547496647648,0,0,0.259547496647648,0,0,0.000262831266039766,-0,-0
5.73,0.259569302201687,0,0,0.259569302201687,0,0,0.000259597859334954,-0,-0
5.74,0.259590897431941,0,0,0.259590897431941,0,0,0.000256407598081015,-0,-0
5.75,0.259612284323853,0,0,0.259612284323853,0,0,0.000253259903462734,-0,-0
5.76,0.259633464848423,0,0,0.259633464848423,0,0,0.000250154200438646,-0,-0
5.77,0.259654440962205,0,0,0.259654440962204,0,0,0.000247089917742369,-0,-0
5.78,0.259675214607309,0,0,0.259675214607309,0,0,0.000244066487884043,-0,-0
5.79,0.259695787711405,0,0,0.259695787711405,0,0,0.000241083347149562,-0,-0
5.8,0.259716162187715,0,0,0.259716162187715,0,0,0.00023813993559892,-0,-0
5.81,0.259736339935019,0,0,0.259736339935019,0,0,0.000235235697068254,-0,-0
5.82,0.259756322837654,0,0,0.259756322837654,0,0,0.000232370079169498,-0,-0
5.83,0.25977611276551,0,0,0.25977611276551,0,0,0.000229542533288626,-0,-0
5.84,0.259795711574037,0,0,0.259795711574037,0,0,0.00022675251458883,-0,-0
5.85,0.259815121104239,0,0,0.259815121104239,0,0,0.000223999482007364,-0,-0
5.86,0.259834343182676,0,0,0.259834343182676,0,0,0.000221282898258663,-0,-0
5.87,0.259853379621465,0,0,0.259853379621465,0,0,0.000218602229829825,-0,-0
5.88,0.259872232218279,0,0,0.259872232218279,0,0,0.000215956946986189,-0,-0
5.89,0.259890902756348,0,0,0.259890902756348,0,0,0.000213346523766823,-0,-0
5.9,0.259909393004456,0,0,0.259909393004456,0,0,0.000210770437986242,-0,-0
5.91,0.259927704716945,0,0,0.259927704716945,0,0,0.000208228171235425,-0,-0
5.92,0.259945839633712,0,0,0.259945839633712,0,0,0.000205719208879797,-0,-0
5.93,0.259963799480212,0,0,0.259963799480212,0,0,0.000203243040061271,-0,-0
5.94,0.259981585967454,0,0,0.259981585967454,0,0,0.000200799157696158,-0,-0
5.95,0.259999200792004,0,0,0.259999200792004,0,0,0.00019838705847694,-0,-0
5.96,0.260016645635984,0,0,0.260016645635984,0,0,0.000196006242870469,-0,-0
5.97,0.260033922167074,0,0,0.260033922167074,0,0,0.000193656215120826,-0,-0
5.98,0.260051032038508,0,0,0.260051032038508,0,0,0.000191336483245442,-0,-0
5.99,0.260067976889076,0,0,0.260067976889076,0,0,0.000189046559038593,-0,-0
6,0.260084758343125,0,0,0.260084758343125,0,0,0.000186785958069662,-0,-0
6.01,0.260101378010558,0,0,0.260101378010558,0,0,0.000184554199683471,-0,-0
6.02,0.260117837486836,0,0,0.260117837486836,0,0,0.000182350806999968,-0,-0
6.03,0.260134138352972,0,0,0.260134138352972,0,0,0.000180175306915241,-0,-0
6.04,0.26015028217554,0,0,0.26015028217554,0,0,0.000178027230099449,-0,-0
6.05,0.260166270506666,0,0,0.260166270506666,0,0,0.000175906111000254,-0,-0
6.06,0.260182104884034,0,0,0.260182104884034,0,0,0.000173811487838377,-0,-0
6.07,0.260197786831294,0,0,0.260197786831294,0,0,0.0001717429033512,-0,-0
6.08,0.260213317928632,0,0,0.260213317928632,0,0,0.000169700110383241,-0,-0
6.09,0.260228699630543,0,0,0.260228699630543,0,0,0.000167682931118187,-0,-0
6.1,0.260243933288016,0,0,0.260243933288016,0,0,0.000165691076997146,-0,-0
6.11,0.260259020243602,0,0,0.260259020243602,0,0,0.000163724260875287,-0,-0
6.12,0.260273961831413,0,0,0.260273961831413,0,0,0.000161782197016656,-0,-0
6.13,0.260288759377123,0,0,0.260288759377123,0,0,0.000159864601096207,-0,-0
6.14,0.260303414197967,0,0,0.260303414197967,0,0,0.000157971190200577,-0,-0
6.15,0.260317927602744,0,0,0.260317927602744,0,0,0.000156101682824875,-0,-0
6.16,0.260332300891811,0,0,0.260332300891811,0,0,0.00015425579887726,-0,-0
6.17,0.26034653535709,0,0,0.26034653535709,0,0,0.000152433259674397,-0,-0
6.18,0.260360632282062,0,0,0.260360632282062,0,0,0.000150633787944939,-0,-0
6.19,0.260374592941772,0,0,0.260374592941772,0,0,0.000148857107827435,-0,-0
6.2,0.260388418602824,0,0,0.260388418602824,0,0,0.000147102944871033,-0,-0
6.21,0.260402110523386,0,0,0.260402110523386,0,0,0.000145371026035833,-0,-0
6.22,0.260415669953187,0,0,0.260415669953187,0,0,0.000143661079692855,-0,-0
6.23,0.260429098133518,0,0,0.260429098133518,0,0,0.000141972835622351,-0,-0
6.24,0.260442396297229,0,0,0.260442396297229,0,0,0.000140306025016534,-0,-0
6.25,0.260455565668734,0,0,0.260455565668734,0,0,0.000138660380477884,-0,-0
6.26,0.26046860746401,0,0,0.26046860746401,0,0,0.000137035636019472,-0,-0
6.27,0.260481522890593,0,0,0.260481522890593,0,0,0.000135431527064271,-0,-0
6.28,0.260494313147581,0,0,0.260494313147581,0,0,0.000133847790446543,-0,-0
6.29,0.260506979425634,0,0,0.260506979425634,0,0,0.000132284164411496,-0,-0
6.3,0.260519522906976,0,0,0.260519522906976,0,0,0.000130740388614227,-0,-0
6.31,0.260531944765388,0,0,0.260531944765388,0,0,0.000129216204120449,-0,-0
6.32,0.260544246166216,0,0,0.260544246166216,0,0,0.000127711353406452,-0,-0
6.33,0.260556428266367,0,0,0.260556428266367,0,0,0.000126225580360517,-0,-0
6.34,0.260568492214309,0,0,0.260568492214309,0,0,0.000124758630279448,-0,-0
6.35,0.260580439150073,0,0,0.260580439150073,0,0,0.000123310249871673,-0,-0
6.36,0.260592270205249,0,0,0.260592270205249,0,0,0.000121880187256571,-0,-0
6.37,0.260603986502992,0,0,0.260603986502992,0,0,0.000120468191963078,-0,-0
6.38,0.260615589158016,0,0,0.260615589158016,0,0,0.000119074014931746,-0,-0
6.39,0.260627079276598,0,0,0.260627079276598,0,0,0.000117697408513409,-0,-0
6.4,0.260638457956575,0,0,0.260638457956575,0,0,0.000116338126469117,-0,-0
6.41,0.260649726287349,0,0,0.260649726287349,0,0,0.000114995923970541,-0,-0
6.42,0.260660885349879,0,0,0.260660885349879,0,0,0.00011367055760132,-0,-0
6.43,0.260671936216691,0,0,0.260671936216691,0,0,0.000112361785352927,-0,-0
6.44,0.260682879951867,0,0,0.260682879951867,0,0,0.000111069366630542,-0,-0
