Time_s,Signal,Predicted,EstFreq_Hz,PhaseCorr
0,0.00182644223630763,0,0.6,0
0.01,0.0571680304960726,0.00182488548718811,0.6,0
0.02,0.0937410911718553,0.057130934205863,0.6,0
0.03,0.152795588131601,0.0937866989327494,0.6,0
0.04,0.195118438625005,0.153412607232573,0.6,0
0.05,0.2501835676225,0.196883450514479,0.6,0
0.06,0.29623815146358,0.254280368845913,0.6,0
0.07,0.335528534303106,0.3025840194156,0.6,0
0.08,0.390590174468155,0.343441801858335,0.6,0
0.09,0.430026620759747,0.399999046225368,0.6,0
0.1,0.489711187158173,0.440453384914613,0.6,0
0.11,0.52868418293866,0.500299776608028,0.6,0
0.12,0.5609813502767,0.5400761292992,0.6,0
0.13,0.605764161515223,0.572370342889257,0.6,0
0.14,0.656551500378122,0.615373887493561,0.6,0
0.15,0.687083049825479,0.664000474508098,0.6,0
0.16,0.712806903737267,0.695816733422876,0.6,0
0.17,0.764048662674499,0.721350812879654,0.6,0
0.18,0.768958414445573,0.764035033443368,0.6,0
0.19,0.795108460849151,0.778719047454639,0.6,0
0.2,0.851245267973668,0.799382227891074,0.6,0
0.21,0.865533426286201,0.838227069795345,0.6,0
0.22,0.889024530924129,0.861372342834299,0.6,0
0.23,0.92227291706845,0.882631307120515,0.6,0
0.24,0.91585079860227,0.906950045992215,0.6,0
0.25,0.948160555849336,0.917115696345462,0.6,0
0.26,0.957445920590786,0.93382316719974,0.6,0
0.27,0.97929723467233,0.946270985032319,0.6,0
0.28,0.995940849911254,0.959891207426378,0.6,0
0.29,0.992377845463497,0.972545255358546,0.6,0
0.3,0.983077861305469,0.979341559138717,0.6,0
0.31,0.985886440636178,0.981003725288853,0.6,0
0.32,0.990958256815883,0.981826947726237,0.6,0
0.33,1.00013868865982,0.982394985055188,0.6,0
0.34,0.989033963937988,0.983393864125998,0.6,0
0.35,0.974920529132262,0.98105427853388,0.6,0
0.36,0.957017397834164,0.975749948991358,0.6,0
0.37,0.954837018964871,0.967632360759996,0.6,0
