Time_s,Signal,Predicted,EstFreq_Hz,Error
0,-0.320078026300679,0,0.6,-0.320078026300679
0.01,-0.123245002548653,-0.319805211110735,0.600000020881091,0.196560208562082
0.02,-0.00247096944682838,-0.122891914100697,0.600000088161201,0.120420944653869
0.03,0.457447930991972,-0.00137892338806481,0.600002720578776,0.458826854380037
0.04,0.109808066944402,0.464715523177504,0.600003687459689,-0.354907456233102
0.05,0.277894537980113,0.10858661162594,0.600004538639273,0.169307926354173
0.06,0.270157087883366,0.281163787896279,0.60000448319992,-0.0110067000129132
0.07,0.186186475558624,0.274146031104532,0.600004538549481,-0.0879595555459084
0.08,0.365560454975186,0.186998582133108,0.600006613644646,0.178561872842078
0.09,0.296836718580109,0.368631611351705,0.60000606829719,-0.0717948927715957
0.1,0.636620152238233,0.302755004041657,0.600015892378778,0.333865148196576
0.11,0.296683138065304,0.637013257960363,0.600012316675995,-0.340330119895059
0.12,0.356936646306752,0.319831758631214,0.600012792355474,0.0371048876755379
0.13,0.499366813845641,0.359023197571977,0.60001561321354,0.140343616273664
0.14,0.57950539601008,0.491996463422203,0.600017736021261,0.0875089325878766
0.15,0.530857891414273,0.575410312170973,0.600016731859067,-0.0445524207567003
0.16,0.718300916323738,0.545712508452786,0.600021589299494,0.172588407870952
0.17,0.753110671381506,0.687020214221329,0.600023534535616,0.0660904571601774
0.18,0.633042532080181,0.742408296983132,0.600020694366119,-0.109365764902951
0.19,0.600439400910761,0.676315092962751,0.600018915489366,-0.0758756920519904
0.2,1.19481007522344,0.63568325397996,0.600035549324838,0.55912682124348
0.21,1.11337517494655,0.952741230746358,0.600040166522571,0.160633944200192
0.22,0.946961650755077,1.03992195419522,0.600037857383497,-0.0929603034401455
0.23,0.702741627852245,1.00203608761111,0.600031818182634,-0.299294459758863
0.24,0.958089802437648,0.880472138436814,0.600033120956086,0.0776176640008338
0.25,1.26367192718386,0.912959518604357,0.600037472370354,0.350712408579503
0.26,0.645138583772948,1.03703872663777,0.600034151405308,-0.391900142864819
0.27,0.766357857140143,0.91312903620425,0.600033515402967,-0.146771179064107
0.28,0.905972424206134,0.87052332684157,0.600033488108913,0.0354490973645638
0.29,1.13945945968248,0.87949123176051,0.600031459039465,0.25996822792197
0.3,0.98172600005199,0.942120531926197,0.600030896368088,0.0396054681257929
0.31,0.677476018967033,0.948459583525442,0.600035945726923,-0.270983564558409
0.32,1.21349214684359,0.887967407668714,0.600026909491123,0.325524739174876
0.33,0.469031033116586,0.947017794922269,0.600041810746192,-0.477986761805683
0.34,1.1700650931769,0.85548594497251,0.600029025371573,0.31457914820439
0.35,1.26450689977831,0.902353824727455,0.600010544891941,0.362153075050855
0.36,1.10771950946425,0.951753137619649,0.60000110762207,0.155966371844601
0.37,0.78670771908306,0.966135525268408,0.600013375461987,-0.179427806185348
0.38,1.02688964487568,0.932387843837634,0.600006022673226,0.0945018010380463
0.39,1.09645773441935,0.934375692111262,0.59999181434837,0.162082042308088
0.4,0.548466447433321,0.942888965988324,0.600030032006327,-0.394422518555003
0.41,0.430579104688053,0.885822872719935,0.600078686762033,-0.455243768031882
0.42,1.08047605615224,0.82344517591855,0.600048956443652,0.25703088023369
0.43,0.54664455218803,0.836852579296203,0.600085796442588,-0.290208027108173
0.44,0.812247931933977,0.793289440569489,0.60008320602317,0.018958491364488
0.45,0.650520665921666,0.7800605671329,0.600102341158552,-0.129539901211234
0.46,0.730525432597753,0.751900936184231,0.600105716552443,-0.0213755035864783
