Time_s,Signal,Predicted,EstFreq_Hz,PhaseCorr
0,0,0,0.6,0
0.01,0.0502392939991648,0,0.6,0
0.02,0.100341644515345,0.0502073841707447,0.6,0
0.03,0.150180528203496,0.100417684075977,0.6,0
0.04,0.19963011249687,0.150760556427819,0.6,0
0.05,0.248565573302328,0.201505191246459,0.6,0
0.06,0.296863410084881,0.252554470413557,0.6,0
0.07,0.344401757546112,0.303154975904018,0.6,0
0.08,0.391060693109916,0.352617728397305,0.6,0
0.09,0.436722539439735,0.400667251191023,0.6,0
0.1,0.481272161224178,0.447218871538644,0.6,0
0.11,0.52459725548252,0.492217514484905,0.6,0
0.12,0.566588634658123,0.535595289583922,0.6,0
0.13,0.607140501786172,0.5772691257006,0.6,0
0.14,0.646150717042273,0.617147673872692,0.6,0
0.15,0.683521055000376,0.655140303438786,0.6,0
0.16,0.719157451952104,0.691166272993115,0.6,0
0.17,0.752970242664754,0.725162254808786,0.6,0
0.18,0.784874385982105,0.757086088140145,0.6,0
0.19,0.8147896787004,0.786915678836304,0.6,0
0.2,0.842640957181654,0.814644048041735,0.6,0
0.21,0.868358286197475,0.840273013041444,0.6,0
0.22,0.891877134528979,0.863807825825105,0.6,0
0.23,0.913138536881901,0.88525386761838,0.6,0
0.24,0.932089241710668,0.904615340035051,0.6,0
0.25,0.948681844580867,0.92189534878017,0.6,0
0.26,0.962874906736159,0.937096735982923,0.6,0
0.27,0.974633058573105,0.950223190386899,0.6,0
0.28,0.983927087765558,0.961280355674002,0.6,0
0.29,0.990734011819123,0.970276795091253,0.6,0
0.3,0.995037134875511,0.977224750922692,0.6,0
0.31,0.996826088626472,0.98214067645501,0.6,0
0.32,0.996096857237149,0.985045532464164,0.6,0
0.33,0.992851786219079,0.985964841502275,0.6,0
0.34,0.987099575233652,0.984928488483244,0.6,0
0.35,0.978855254847425,0.981970249491264,0.6,0
0.36,0.968140147301197,0.977127025198462,0.6,0
0.37,0.954981811395136,0.970437753186771,0.6,0
0.38,0.939413971632365,0.961941977416506,0.6,0
0.39,0.921476431803096,0.951678066122309,0.6,0
0.4,0.90121497323073,0.939681095003576,0.6,0
0.41,0.878681237939975,0.925980454083633,0.6,0
0.42,0.853932597045116,0.910597296253164,0.6,0
0.43,0.827032004693816,0.893542022573117,0.6,0
0.44,0.798047837938252,0.874814447964768,0.6,0
0.45,0.767053722940864,0.854413055501099,0.6,0
0.46,0.734128347956425,0.832338230138834,0.6,0
0.47,0.699355263565446,0.8085936784868,0.6,0
0.48,0.662822670666066,0.783187641739662,0.6,0
0.49,0.624623196762354,0.756133881426062,0.6,0
0.5,0.58485366111643,0.727452420874685,0.6,0
0.51,0.543614829359831,0.697170038412337,0.6,0
0.52,0.501011158186026,0.665320525408913,0.6,0
0.53,0.457150530770952,0.631944738945304,0.6,0
0.54,0.412143983591684,0.597090491935928,0.6,0
0.55,0.366105425335005,0.56081233106578,0.6,0
0.56,0.319151348607422,0.523171254159933,0.6,0
0.57,0.271400535176262,0.484234413868262,0.6,0
0.58,0.222973755487651,0.44407484487716,0.6,0
0.59,0.17399346322148,0.402771238818052,0.6,0
0.6,0.124583485655886,0.360407776435117,0.6,0
0.61,0.0748687106241443,0.317074012214474,0.6,0
0.62,0.0249747708553679,0.27286479419175,0.6,0
0.63,-0.0249722735031518,0.227880192338072,0.6,0
0.64,-0.0748462533797119,0.1822254036274,0.6,0
0.65,-0.124521209483399,0.13601060095615,0.6,0
0.66,-0.173871710415678,0.0893506963449396,0.6,0
0.67,-0.222773169384997,0.0423649956521653,0.6,0
0.68,-0.271102158724703,-0.00482457666396474,0.6,0
0.69,-0.318736721420297,-0.0520936062221785,0.6,0
0.7,-0.365556678859749,-0.0993130161290233,0.6,0
0.71,-0.4114439340303,-0.146350696012072,0.6,0
0.72,-0.456282769396844,-0.193073034353699,0.6,0
0.73,-0.499960138710534,-0.239346330093727,0.6,0
0.74,-0.5423659520118,-0.285038066737473,0.6,0
0.75,-0.583393353109225,-0.330018039479809,0.6,0
0.76,-0.622938988834954,-0.374159332457332,0.6,0
0.77,-0.660903269398153,-0.417339148763803,0.6,0
0.78,-0.697190619180708,-0.459439500126512,0.6,0
0.79,-0.731709717343587,-0.500347766129193,0.6,0
0.8,-0.764373727638179,-0.539957134681927,0.6,0
0.81,-0.795100516844305,-0.578166936249595,0.6,0
0.82,-0.823812861285419,-0.614882884358073,0.6,0
0.83,-0.850438640901774,-0.650017234304833,0.6,0
0.84,-0.874911020393833,-0.683488870970415,0.6,0
0.85,-0.897168616980978,-0.715222862359618,0.6,0
0.86,-0.917155654354454,-0.745150563678435,0.6,0
0.87,-0.934822102438452,-0.773210229367504,0.6,0
0.88,-0.950123802609155,-0.799346895530489,0.6,0
0.89,-0.963022578058365,-0.823512207116693,0.6,0
0.9,-0.973486329025934,-0.845664194471688,0.6,0
0.91,-0.981489112663464,-0.86576700282538,0.6,0
0.92,-0.987011207330643,-0.883790563953219,0.6,0
0.93,-0.990039161164918,-0.899709674703322,0.6,0
0.94,-0.990565824804972,-0.913504193193046,0.6,0
0.95,-0.988590368188528,-0.925158729335595,0.6,0
0.96,-0.984118281385215,-0.93466231128831,0.6,0
0.97,-0.977161359465616,-0.94200802949671,0.6,0
0.98,-0.967737671447878,-0.947192660588114,0.6,0
0.99,-0.955871513403525,-0.95021627414813,0.6,0
1,-0.94159334584408,-0.951081826385554,0.6,0
1.01,-0.924939715549797,-0.949794745843174,0.6,0
1.02,-0.905953162041054,-0.946362517621467,0.6,0
1.03,-0.884682108931722,-0.94079427401483,0.6,0
1.04,-0.861180740441968,-0.933100400966527,0.6,0
1.05,-0.835508863385341,-0.923292171261579,0.6,0
1.06,-0.807731754981681,-0.911381416808865,0.6,0
1.07,-0.777919996883057,-0.897380253606139,0.6,0
1.08,-0.746149295834733,-0.881300873905564,0.6,0
