Time_s,Signal,Predicted,EstFreq_Hz,PhaseCorr
0,-0.00702668662227836,0,0.6,0
0.01,0.0722913636398591,-0.00702069749872718,0.6,0
0.02,0.0992007465855046,0.0722484697562224,0.6,0
0.03,0.149372644418593,0.099235351799247,0.6,0
0.04,0.19497374100363,0.149870789817638,0.6,0
0.05,0.242029618930437,0.196675041472798,0.6,0
0.06,0.307646596311588,0.245754145965364,0.6,0
0.07,0.345903705771447,0.314483797086126,0.6,0
0.08,0.380839390389338,0.354481441915809,0.6,0
0.09,0.430700568714225,0.390323055427137,0.6,0
0.1,0.477853217677251,0.440862656537296,0.6,0
0.11,0.518848784701157,0.488581809183419,0.6,0
0.12,0.581415733661769,0.529818538979649,0.6,0
0.13,0.621062238406224,0.590821368933845,0.6,0
0.14,0.641839062743509,0.631393338466047,0.6,0
0.15,0.657575293742923,0.653500574037313,0.6,0
0.16,0.718283440919888,0.669387096874748,0.6,0
0.17,0.74474392087777,0.719364807764352,0.6,0
0.18,0.788124650693647,0.749478184858954,0.6,0
0.19,0.80250250559389,0.786485682675027,0.6,0
0.2,0.83194727771324,0.80697705119573,0.6,0
0.21,0.87797852728433,0.830870687597878,0.6,0
0.22,0.899687766317561,0.864014301744397,0.6,0
0.23,0.919226755642695,0.888980536216714,0.6,0
0.24,0.920576913434754,0.909353730709888,0.6,0
0.25,0.951361805347524,0.920407125740663,0.6,0
0.26,0.963212356025602,0.937077191115331,0.6,0
0.27,0.9572826077696,0.950324394826198,0.6,0
0.28,0.995988223725394,0.956233164316148,0.6,0
0.29,1.0056474290167,0.969895474605202,0.6,0
0.3,0.985435074709245,0.980681071275735,0.6,0
0.31,0.993716501500187,0.982566055485561,0.6,0
0.32,0.999818966599823,0.984716214926995,0.6,0
0.33,0.99137500741949,0.986445356119481,0.6,0
0.34,0.971798313363628,0.985049154242851,0.6,0
0.35,0.985426646707624,0.979450382553328,0.6,0
0.36,0.979522033079911,0.976079818798115,0.6,0
0.37,0.956123030939845,0.971256273072654,0.6,0
0.38,0.958507835269642,0.962805424969654,0.6,0
0.39,0.909607682278295,0.954928216213879,0.6,0
0.4,0.892060344690607,0.941049361358858,0.6,0
0.41,0.872032044952898,0.926111383105281,0.6,0
0.42,0.863904312287559,0.909970485157029,0.6,0
0.43,0.847006815335814,0.894031720766179,0.6,0
0.44,0.798014728824513,0.877280247019572,0.6,0
0.45,0.772559515190416,0.856630340213739,0.6,0
0.46,0.732329191950135,0.834862705173512,0.6,0
0.47,0.685139988527027,0.810710686412304,0.6,0
0.48,0.660048785722797,0.783813859232457,0.6,0
0.49,0.650679519889249,0.756431397261516,0.6,0
0.5,0.591324232246389,0.729957192167783,0.6,0
0.51,0.539248489914779,0.700009885178858,0.6,0
0.52,0.51483113074661,0.667554920691359,0.6,0
0.53,0.46149087573681,0.635122884331214,0.6,0
0.54,0.421114467833294,0.600364490705711,0.6,0
0.55,0.349059734117215,0.564542901264647,0.6,0
0.56,0.311865049262348,0.525266987338115,0.6,0
0.57,0.270431257905404,0.485568882461103,0.6,0
0.58,0.239307842724623,0.445184622681344,0.6,0
0.59,0.174928711680299,0.404983028063795,0.6,0
0.6,0.11786290724392,0.362496817827387,0.6,0
0.61,0.0736581072673926,0.318480541033593,0.6,0
0.62,0.0174125684712749,0.274031935793452,0.6,0
0.63,-0.0217663509568045,0.228363786669087,0.6,0
0.64,-0.0738517316677641,0.182833577879905,0.6,0
0.65,-0.119465900639918,0.136581379103776,0.6,0
0.66,-0.183061482477952,0.090169976512655,0.6,0
0.67,-0.209541335677754,0.0424387400132961,0.6,0
0.68,-0.284981233439285,-0.00392790553358313,0.6,0
0.69,-0.321925477661959,-0.052242410770976,0.6,0
0.7,-0.373386553558858,-0.0997383446422992,0.6,0
0.71,-0.402617106323195,-0.147340524247622,0.6,0
0.72,-0.459262824380296,-0.193512432677976,0.6,0
0.73,-0.502618448947817,-0.240019588648674,0.6,0
0.74,-0.531069119611061,-0.285909746603264,0.6,0
0.75,-0.587463085023099,-0.330204392303075,0.6,0
0.76,-0.61795586314327,-0.374641044070387,0.6,0
0.77,-0.666725736061379,-0.417550168785719,0.6,0
0.78,-0.705180630211738,-0.460037258644155,0.6,0
0.79,-0.732291802390625,-0.501435566357522,0.6,0
0.8,-0.754796499293435,-0.541078240849658,0.6,0
0.81,-0.797629582916254,-0.578742738552017,0.6,0
0.82,-0.827773809062195,-0.615615260572313,0.6,0
0.83,-0.844474351474105,-0.650973398342582,0.6,0
0.84,-0.873378597309969,-0.684124003631219,0.6,0
0.85,-0.913389968244167,-0.715786234020351,0.6,0
0.86,-0.910938658543269,-0.74655499022092,0.6,0
0.87,-0.936315464265579,-0.774277856388449,0.6,0
0.88,-0.939306538615032,-0.800474346179099,0.6,0
0.89,-0.97004416334035,-0.824102340917471,0.6,0
0.9,-0.965871531701019,-0.84658598896714,0.6,0
0.91,-0.993489973598793,-0.866326182805406,0.6,0
0.92,-0.971287328072705,-0.884889616913331,0.6,0
0.93,-1.01115983170419,-0.900094903009997,0.6,0
0.94,-0.99496110191048,-0.914802683955798,0.6,0
0.95,-0.984393307166045,-0.926611854131492,0.6,0
0.96,-0.971470025412422,-0.935904131007136,0.6,0
0.97,-0.969235561840278,-0.94270544319959,0.6,0
0.98,-0.961882769373054,-0.947559901557674,0.6,0
0.99,-0.944191419669993,-0.95034948937089,0.6,0
1,-0.944804405558655,-0.950768683961468,0.6,0
1.01,-0.925889868419646,-0.949615873177976,0.6,0
1.02,-0.901787024297261,-0.946227448589863,0.6,0
1.03,-0.898531969083471,-0.940513698938116,0.6,0
1.04,-0.886205188820605,-0.933328577528903,0.6,0
1.05,-0.821517764491277,-0.924406432526684,0.6,0
1.06,-0.809772295932727,-0.91197182475764,0.6,0
1.07,-0.77355311787414,-0.898023586335966,0.6,0
1.08,-0.763148770187682,-0.881770878879563,0.6,0
1.09,-0.701405935978188,-0.864196363066232,0.6,0
1.1,-0.693164837123672,-0.843579369357913,0.6,0
1.11,-0.6352463246435,-0.82187011879569,0.6,0
1.12,-0.586071958949777,-0.79739789059304,0.6,0
1.13,-0.547406089850971,-0.770545648222895,0.6,0
1.14,-0.521956278135765,-0.741751601856388,0.6,0
1.15,-0.466573281085736,-0.711549759175123,0.6,0
1.16,-0.432715583775294,-0.678931887551659,0.6,0
1.17,-0.39175772133791,-0.644741763176481,0.6,0
1.18,-0.347403986103014,-0.608787194984768,0.6,0
1.19,-0.313984298849918,-0.571010325052464,0.6,0
1.2,-0.260922496899721,-0.531898945113405,0.6,0
1.21,-0.195551913480886,-0.490773766742193,0.6,0
1.22,-0.163605485930762,-0.447219181491278,0.6,0
1.23,-0.105450304876117,-0.402649114844081,0.6,0
1.24,-0.0402796848980638,-0.356088737685028,0.6,0
1.25,0.0022432405820681,-0.307326299240203,0.6,0
1.26,0.0462432327791919,-0.257414668162059,0.6,0
1.27,0.102930077690209,-0.206402394889265,0.6,0
1.28,0.128340527771834,-0.153840667802295,0.6,0
1.29,0.199318126219169,-0.101257789037532,0.6,0
1.3,0.246649612044727,-0.046688139345229,0.6,0
1.31,0.275716019269574,0.0086522867052814,0.6,0
1.32,0.353130330093311,0.0637641806400159,0.6,0
1.33,0.370523546056058,0.120858001585429,0.6,0
1.34,0.438946164608293,0.176867481328363,0.6,0
1.35,0.471815447065338,0.234205891293236,0.6,0
1.36,0.512814033149027,0.290962745527871,0.6,0
1.37,0.553939985395096,0.347437935144558,0.6,0
1.38,0.595074768134116,0.403530875540954,0.6,0
1.39,0.626978347172933,0.459142572931459,0.6,0
1.4,0.666439556572456,0.513698587645732,0.6,0
1.41,0.70291777453779,0.567520897179002,0.6,0
1.42,0.750714622609642,0.620379793768826,0.6,0
1.43,0.762574450797368,0.672816308421359,0.6,0
1.44,0.805110614833563,0.722851383334094,0.6,0
1.45,0.835026808574134,0.772111774447254,0.6,0
1.46,0.843110894806522,0.819881380588285,0.6,0
1.47,0.89608812962359,0.864979365603466,0.6,0
1.48,0.882225169804076,0.909828870732517,0.6,0
1.49,0.920350542607224,0.950832378082496,0.6,0
1.5,0.922307742860741,0.990837833639686,0.6,0
1.51,0.951228089301229,1.02792993437457,0.6,0
1.52,0.958323816099513,1.06360197475274,0.6,0
1.53,0.967031403367693,1.09673422635494,0.6,0
1.54,0.970359678569461,1.12748462242679,0.6,0
1.55,0.986181237051007,1.15564904815463,0.6,0
1.56,0.979521575148643,1.18195627512026,0.6,0
1.57,0.980137969835493,1.20532253431924,0.6,0
1.58,0.990883295261297,1.22623031894985,0.6,0
1.59,0.987079568040987,1.24528263454605,0.6,0
1.6,0.9735787238862,1.26182965401419,0.6,0
1.61,0.953727163059735,1.27550273047159,0.6,0
1.62,0.946862240130106,1.28612371685189,0.6,0
1.63,0.919959269165211,1.29445903743255,0.6,0
1.64,0.905181921128822,1.2996645976256,0.6,0
1.65,0.877335240553967,1.30246427433857,0.6,0
1.66,0.860965157626365,1.30237183338491,0.6,0
1.67,0.833249925435841,1.3000617042959,0.6,0
1.68,0.805427936709961,1.29513543530195,0.6,0
1.69,0.785653315131474,1.28772748187419,0.6,0
1.7,0.770254822839494,1.27832661021493,0.6,0
1.71,0.720337422022911,1.26723157032689,0.6,0
1.72,0.701960190097559,1.25305440478905,0.6,0
1.73,0.659333564964271,1.23730474867283,0.6,0
1.74,0.617301250464022,1.21906053524852,0.6,0
1.75,0.575119013507363,1.19849143402794,0.6,0
1.76,0.536707013308878,1.17572915384048,0.6,0
1.77,0.529614471488299,1.15105697369843,0.6,0
1.78,0.462408545079884,1.12582862582415,0.6,0
1.79,0.414042416629643,1.09774651396235,0.6,0
1.8,0.372293133568179,1.06770789749049,0.6,0
1.81,0.313787421272092,1.03608849670869,0.6,0
1.82,0.283509001866405,1.00233954006096,0.6,0
1.83,0.226132071344744,0.967426675120898,0.6,0
1.84,0.173829829484072,0.930477213786402,0.6,0
1.85,0.111984907931284,0.891840376191376,0.6,0
1.86,0.06691556715181,0.85132064766869,0.6,0
1.87,0.0232279942856679,0.809680702842552,0.6,0
1.88,-0.030746386171651,0.767093591302232,0.6,0
1.89,-0.0825399855547943,0.723313344739192,0.6,0
1.9,-0.124312960868188,0.678406875531471,0.6,0
1.91,-0.146535237162256,0.632822827125836,0.6,0
1.92,-0.220906956907022,0.587347800279685,0.6,0
1.93,-0.248769940667778,0.540299312682037,0.6,0
1.94,-0.317233582159809,0.493396919403223,0.6,0
1.95,-0.360313341752602,0.445378452523249,0.6,0
1.96,-0.409287425920173,0.397215012330204,0.6,0
1.97,-0.441072032324473,0.348809046901032,0.6,0
1.98,-0.483815459395206,0.30079724672681,0.6,0
1.99,-0.533343159175707,0.252895298123254,0.6,0
2,-0.553291243495457,0.20496762675408,0.6,0
2.01,-0.594278603967052,0.157972688494684,0.6,0
2.02,-0.654842971121023,0.111307476085616,0.6,0
2.03,-0.675519781903102,0.0644610378090836,0.6,0
2.04,-0.713906959405472,0.0186333782185173,0.6,0
2.05,-0.767268833377209,-0.026663498868142,0.6,0
2.06,-0.786416819779481,-0.0718029723761145,0.6,0
2.07,-0.805493820770061,-0.11583280768876,0.6,0
2.08,-0.825508097403756,-0.158765736059417,0.6,0
2.09,-0.869741204834625,-0.200641160044003,0.6,0
2.1,-0.895595562085918,-0.242072786270436,0.6,0
2.11,-0.921260593599563,-0.282590447209431,0.6,0
2.12,-0.927889308400917,-0.32219375838405,0.6,0
2.13,-0.947965570185899,-0.360440444587982,0.6,0
2.14,-0.951096178628282,-0.397707527060571,0.6,0
2.15,-0.965921615239993,-0.433698126646448,0.6,0
2.16,-0.960639793454578,-0.468676983981451,0.6,0
2.17,-0.972926276639819,-0.502178695571354,0.6,0
2.18,-0.971714691439255,-0.534603437647811,0.6,0
2.19,-0.989984447544768,-0.565641703364682,0.6,0
2.2,-0.979759693843162,-0.595728429851417,0.6,0
2.21,-0.973721327631856,-0.624223645877459,0.6,0
2.22,-0.973033356494828,-0.651229573864783,0.6,0
2.23,-0.957324606468698,-0.676870591378635,0.6,0
2.24,-0.941108422991278,-0.700825969023434,0.6,0
2.25,-0.92989279245602,-0.723100810731532,0.6,0
2.26,-0.90070925040323,-0.743819088625429,0.6,0
2.27,-0.901834089106016,-0.762612867351797,0.6,0
2.28,-0.876644908472184,-0.780150028648729,0.6,0
2.29,-0.851649099233077,-0.79588500811793,0.6,0
2.3,-0.81822293911088,-0.809847626245985,0.6,0
2.31,-0.793543868741879,-0.821889217187656,0.6,0
