Time_s,Signal,Predicted,EstFreq_Hz,PhaseCorr
0,-0.00520648154900176,0,0.6,0
0.01,0.0443421687268703,-0.0052020438583888,0.6,0
0.02,0.114155419564718,0.04431624401906,0.6,0
0.03,0.147137193948806,0.114277897254908,0.6,0
0.04,0.20158436425727,0.147629442309548,0.6,0
0.05,0.260153822423409,0.20343912584507,0.6,0
0.06,0.29719316849201,0.26455454257455,0.6,0
0.07,0.334850121664718,0.303431392045921,0.6,0
0.08,0.388329637150506,0.342481057459755,0.6,0
0.09,0.448300338650489,0.397399117172156,0.6,0
0.1,0.474234308887448,0.458591487300694,0.6,0
0.11,0.53600889614301,0.485551625787475,0.6,0
0.12,0.565007353108477,0.546088378683923,0.6,0
0.13,0.597455806059917,0.576477568299205,0.6,0
0.14,0.637223731177043,0.608062097930871,0.6,0
0.15,0.692615635449882,0.645845848722289,0.6,0
0.16,0.722480864237974,0.696795217579246,0.6,0
0.17,0.755677796639426,0.728920723627735,0.6,0
0.18,0.770051074132031,0.759980470242327,0.6,0
0.19,0.826733663823347,0.777873671791922,0.6,0
0.2,0.841329371755234,0.818199420702299,0.6,0
0.21,0.872518791412739,0.840998016335543,0.6,0
0.22,0.905301868097214,0.866142698593134,0.6,0
0.23,0.901499931338475,0.892590148111195,0.6,0
0.24,0.936374841082911,0.903856059333113,0.6,0
0.25,0.935388710653166,0.922945495379029,0.6,0
0.26,0.943645711699715,0.932986963983801,0.6,0
0.27,0.987533253871312,0.941129102523594,0.6,0
0.28,0.984692733430667,0.958573878078451,0.6,0
0.29,0.995045300394827,0.968401829571486,0.6,0
0.3,0.984985496039279,0.976789686801622,0.6,0
0.31,1.00036607855074,0.979368936508082,0.6,0
0.32,0.988211790244821,0.983527905478352,0.6,0
0.33,0.997689967177901,0.983084148075162,0.6,0
0.34,0.978462618636482,0.983383020482645,0.6,0
0.35,0.982604331589582,0.97911840385707,0.6,0
0.36,0.995363648127183,0.975251428606727,0.6,0
0.37,0.96330345111592,0.97282162278267,0.6,0
0.38,0.934723491751601,0.965049109624913,0.6,0
0.39,0.919125751307662,0.953654131748369,0.6,0
0.4,0.886043054378495,0.941020888607221,0.6,0
0.41,0.879774658662455,0.925296604854828,0.6,0
0.42,0.864510046534298,0.910022488534024,0.6,0
0.43,0.838600349712305,0.894063197115196,0.6,0
0.44,0.79169236540424,0.876378257011758,0.6,0
0.45,0.770729575903666,0.85512310817328,0.6,0
0.46,0.73719221376495,0.833254651574753,0.6,0
0.47,0.699916124182012,0.809637811984294,0.6,0
0.48,0.65576793078399,0.784121059501462,0.6,0
0.49,0.617382529161934,0.756294913081022,0.6,0
0.5,0.58489720048599,0.726901117753955,0.6,0
0.51,0.539427451604707,0.696596064640559,0.6,0
0.52,0.49673325231421,0.664375101531566,0.6,0
0.53,0.462470704709599,0.630655659289544,0.6,0
0.54,0.419288070502948,0.596270489941588,0.6,0
0.55,0.365549711263972,0.560577003318196,0.6,0
0.56,0.322257174698908,0.522874292272773,0.6,0
0.57,0.28388233835884,0.484169865223792,0.6,0
0.58,0.217131397077261,0.444951613835615,0.6,0
0.59,0.177699705764575,0.403140856787735,0.6,0
0.6,0.129591769519353,0.361021142285448,0.6,0
0.61,0.0724240812922062,0.318015600171522,0.6,0
0.62,0.0226221625350452,0.273573403862442,0.6,0
0.63,-0.0251682319599188,0.228379289505419,0.6,0
0.64,-0.0824017059296071,0.182684194676296,0.6,0
0.65,-0.109794786102526,0.135916134766961,0.6,0
0.66,-0.173820242795652,0.0902900677619225,0.6,0
0.67,-0.230417121562043,0.0432736016036926,0.6,0
0.68,-0.274330733330909,-0.00446644135603924,0.6,0
0.69,-0.304158778265848,-0.051955887544136,0.6,0
0.7,-0.383405511580603,-0.0981956154137951,0.6,0
0.71,-0.406226688782448,-0.146435429615025,0.6,0
0.72,-0.447767651255159,-0.192793809708983,0.6,0
0.73,-0.492507098050733,-0.238507857386092,0.6,0
0.74,-0.556093620729537,-0.283735235763527,0.6,0
0.75,-0.565473202551472,-0.329595241252521,0.6,0
0.76,-0.625988423578378,-0.372619858986607,0.6,0
0.77,-0.658004577273927,-0.416012444955667,0.6,0
0.78,-0.703382640140448,-0.457957319959752,0.6,0
0.79,-0.732196334007951,-0.499249395442627,0.6,0
0.8,-0.778091287738342,-0.538889694373183,0.6,0
0.81,-0.798753389391684,-0.577873946421363,0.6,0
0.82,-0.831848781764085,-0.614757133614493,0.6,0
0.83,-0.853171654410019,-0.650283420552287,0.6,0
0.84,-0.871510088587207,-0.683836186158487,0.6,0
0.85,-0.896567818021917,-0.71532059376238,0.6,0
0.86,-0.907639861415978,-0.745152097441693,0.6,0
0.87,-0.933748750566443,-0.772669118589046,0.6,0
0.88,-0.977392459317948,-0.798705612132463,0.6,0
0.89,-0.967946060500259,-0.824134661533726,0.6,0
0.9,-0.962307732030078,-0.846419875234858,0.6,0
0.91,-0.970991579875478,-0.865901326597002,0.6,0
0.92,-0.967167064108784,-0.88336458931536,0.6,0
0.93,-0.997457884687753,-0.898339016957644,0.6,0
0.94,-0.977168160185484,-0.91241347310962,0.6,0
0.95,-0.986884544873645,-0.923450175640408,0.6,0
0.96,-0.977048595209772,-0.932849515746442,0.6,0
0.97,-0.973994181698653,-0.939876355563747,0.6,0
0.98,-0.963416996449702,-0.944911038769143,0.6,0
0.99,-0.953602538991208,-0.947745035720042,0.6,0
1,-0.945992230142147,-0.948506754997645,0.6,0
1.01,-0.948717536289574,-0.947369764554178,0.6,0
1.02,-0.918344026500684,-0.944796430336189,0.6,0
1.03,-0.900141592984837,-0.939631987256637,0.6,0
1.04,-0.86597015665023,-0.932433210303907,0.6,0
1.05,-0.860147552647538,-0.92271808349857,0.6,0
1.06,-0.804240324151632,-0.911594445274454,0.6,0
1.07,-0.768206994688176,-0.89736649119338,0.6,0
1.08,-0.76106338958031,-0.880847640169204,0.6,0
1.09,-0.713702511242963,-0.863126588999009,0.6,0
1.1,-0.682157116029736,-0.842864589152463,0.6,0
1.11,-0.644657764355079,-0.820695377192917,0.6,0
1.12,-0.593150683115203,-0.7964817181196,0.6,0
1.13,-0.563148237444824,-0.769803971669467,0.6,0
1.14,-0.524947320955714,-0.741488621571857,0.6,0
1.15,-0.487257178036117,-0.711309827136571,0.6,0
1.16,-0.431025182583219,-0.679351589399227,0.6,0
1.17,-0.383891355643269,-0.645006174614945,0.6,0
1.18,-0.339537116009138,-0.608669629388877,0.6,0
1.19,-0.28999571778909,-0.570512187748431,0.6,0
1.2,-0.238400401777449,-0.530406922498179,0.6,0
1.21,-0.187028160947602,-0.488345037287056,0.6,0
1.22,-0.154296709960121,-0.444409207093255,0.6,0
1.23,-0.098256397203066,-0.399431235814532,0.6,0
1.24,-0.0450557209811438,-0.352555584311455,0.6,0
1.25,0.000531856768608257,-0.303987332182374,0.6,0
1.26,0.0530462106664146,-0.254148059751741,0.6,0
1.27,0.0888697339475404,-0.202844593770676,0.6,0
1.28,0.154556465626083,-0.150928217192786,0.6,0
1.29,0.192308699215562,-0.0971718358528333,0.6,0
1.3,0.243683939085196,-0.0429711766820766,0.6,0
1.31,0.312657360045627,0.0121822142049983,0.6,0
1.32,0.339300699843375,0.0690068268819776,0.6,0
1.33,0.38924790641436,0.125333450424005,0.6,0
1.34,0.406564504334196,0.182173576851731,0.6,0
1.35,0.484170265345383,0.237778057208015,0.6,0
1.36,0.534121339394153,0.295068984637152,0.6,0
