Time_s,Signal,Predicted,EstFreq_Hz,Error
0,0,0,0.5,0
0.01,0.0502392939991648,0,0.500000000625315,0.0502392939991648
0.02,0.100341644515345,0.0502264678554649,0.500000006696873,0.0501151766598801
0.03,0.150180528203496,0.100459095562675,0.500000036883426,0.0497214326408214
0.04,0.19963011249687,0.150761311644988,0.500000136265964,0.0488688008518824
0.05,0.248565573302328,0.201282891043585,0.500000366831479,0.0472826822587428
0.06,0.296863410084881,0.251912493604452,0.500000768827133,0.0449509164804293
0.07,0.344401757546112,0.302100103559937,0.500001347107223,0.0423016539861749
0.08,0.391060693109916,0.351296526685037,0.50000208800224,0.0397641664248786
0.09,0.436722539439735,0.399219428542443,0.500002972805855,0.0375031108972917
0.1,0.481272161224178,0.445741452235677,0.500003982573584,0.0355307089885007
0.11,0.52459725548252,0.49077500306039,0.500005099621518,0.0338222524221298
0.12,0.566588634658123,0.534232427048591,0.50000630820009,0.0323562076095322
0.13,0.607140501786172,0.576019959986519,0.500007594899873,0.0311205417996525
0.14,0.646150717042273,0.616042209597224,0.500008948778958,0.0301085074450493
0.15,0.683521055000376,0.654209964476155,0.50001036105806,0.0293110905242213
0.16,0.719157451952104,0.690448527551327,0.500011824260168,0.0287089244007767
0.17,0.752970242664754,0.724704110845582,0.500013330831921,0.0282661318191719
0.18,0.784874385982105,0.756946028335675,0.500014871504337,0.0279283576464304
0.19,0.8147896787004,0.787163945517862,0.500016433797085,0.0276257331825385
0.2,0.842640957181654,0.815361655529594,0.500018001040973,0.0272793016520601
0.21,0.868358286197475,0.841550077049722,0.500019552116478,0.0268082091477535
0.22,0.891877134528979,0.865741696327698,0.500021061905244,0.0261354382012805
0.23,0.913138536881901,0.887947325042274,0.500022502323945,0.025191211839627
0.24,0.932089241710668,0.908174935910243,0.500023843771515,0.0239143058004246
0.25,0.948681844580867,0.926429884509478,0.50002505683766,0.0222519600713885
0.26,0.962874906736159,0.942715849064669,0.500026114155787,0.0201590576714904
0.27,0.974633058573105,0.957036021734393,0.500026992316514,0.0175970368387121
0.28,0.983927087765558,0.96939428517123,0.50002767378218,0.0145328025943284
0.29,0.990734011819123,0.979796248027872,0.5000281487587,0.0109377637912507
0.3,0.995037134875511,0.988250094131534,0.500028416991263,0.00678704074397685
0.31,0.996826088626472,0.994767240454592,0.500028489457061,0.00205884817187962
0.32,0.996096857237149,0.999362815644684,0.500028389933297,-0.00326595840753485
0.33,0.992851786219079,1.00205597511026,0.500028156423224,-0.00920418889118368
0.34,0.987099575233652,1.00287006709698,0.500027842427637,-0.0157704918633241
0.35,0.978855254847425,1.00183266033992,0.500027518054412,-0.0229774054924918
0.36,0.968140147301197,0.998975439469835,0.500027270964606,-0.0308352921686379
0.37,0.954981811395136,0.994333970201675,0.500027207160291,-0.0393521588065388
0.38,0.939413971632365,0.987947332825973,0.500027451626564,-0.0485333611936084
0.39,0.921476431803096,0.979857619878976,0.500028148847835,-0.0583811880758803
0.4,0.90121497323073,0.970109292284945,0.500029463225937,-0.0688943190542151
0.41,0.878681237939975,0.958748387994292,0.500031579434116,-0.0800671500543172
0.42,0.853932597045116,0.945821578521128,0.500034702745345,-0.0918889814760117
0.43,0.827032004693816,0.931375072248215,0.500039059374145,-0.104343067554399
0.44,0.798047837938252,0.915453369435159,0.500044896866106,-0.117405531496907
0.45,0.767053722940864,0.898097883097263,0.500052484556237,-0.131044160156399
0.46,0.734128347956425,0.879345452837426,0.500062114093406,-0.145217104881001
0.47,0.699355263565446,0.859226795656367,0.50007409999089,-0.159871532090921
0.48,0.662822670666066,0.837764958712422,0.500088780110605,-0.174942288046356
0.49,0.624623196762354,0.814973863301534,0.500106515920586,-0.19035066653918
0.5,0.58485366111643,0.790857055410024,0.500127692269657,-0.206003394293594
0.51,0.543614829359831,0.765406819195034,0.500152708648449,-0.221791989835203
0.52,0.501011158186026,0.738616473784596,0.500181975311095,-0.23760531559857
0.53,0.457150530770952,0.710485448283753,0.500215909235734,-0.253334917512801
0.54,0.412143983591684,0.681019383306053,0.500254929461124,-0.268875399714369
0.55,0.366105425335005,0.650230305103263,0.500299451789323,-0.284124879768258
0.56,0.319151348607422,0.618136800882274,0.500349882867294,-0.298985452274852
0.57,0.271400535176262,0.584764146874348,0.500406613684283,-0.313363611698086
0.58,0.222973755487651,0.550144358886417,0.500470012546055,-0.327170603398766
0.59,0.17399346322148,0.514316149970736,0.500540417610476,-0.340322686749256
0.6,0.124583485655886,0.477324792124121,0.500618129091149,-0.352741306468235
0.61,0.0748687106241443,0.439221888740652,0.500703401256216,-0.364353178116508
0.62,0.0249747708553679,0.40006507188366,0.50079643436819,-0.375090301028292
0.63,-0.0249722735031518,0.35991764329287,0.500897366727469,-0.384889916796021
0.64,-0.0748462533797119,0.318848180455108,0.501006266997141,-0.39369443383482
0.65,-0.124521209483399,0.276930129210396,0.501123126999485,-0.401451338693795
0.66,-0.173871710415678,0.23424140252367,0.501247855184799,-0.408113112939348
0.67,-0.222773169384997,0.190864001607651,0.501380270979988,-0.413637170992648
0.68,-0.271102158724703,0.14688367098303,0.501520100226803,-0.417985829707733
0.69,-0.318736721420297,0.102389593789516,0.501666971916313,-0.421126315209813
0.7,-0.365556678859749,0.0574741281961778,0.501820416415958,-0.423030807055927
0.71,-0.4114439340303,0.0122325805529283,0.501979865367067,-0.423676514583228
0.72,-0.456282769396844,-0.0332369936262539,0.502144653403253,-0.42304577577059
0.73,-0.499960138710534,-0.0788339733310265,0.502314021803199,-0.421126165379508
0.74,-0.5423659520118,-0.124455355217269,0.502487124145473,-0.417910596794531
0.75,-0.583393353109225,-0.169995952123277,0.502663033979193,-0.413397400985948
0.76,-0.622938988834954,-0.215348622436212,0.502840754464633,-0.407590366398742
0.77,-0.660903269398153,-0.260404544139751,0.503019229874829,-0.400498725258402
0.78,-0.697190619180708,-0.305053544573727,0.50319735878607,-0.392137074606981
0.79,-0.731709717343587,-0.349184493252114,0.503374008725504,-0.382525224091473
0.8,-0.764373727638179,-0.392685760826509,0.503548031889525,-0.37168796681167
0.81,-0.795100516844305,-0.435446254999603,0.503718281170336,-0.359654261844702
0.82,-0.823812861285419,-0.47735722405129,0.503883626681705,-0.346455637234128
0.83,-0.850438640901774,-0.518309484862618,0.504042974019365,-0.332129156039156
0.84,-0.874911020393833,-0.558194689842466,0.504195281990138,-0.316716330551367
0.85,-0.897168616980978,-0.596906493941234,0.504339579455396,-0.300262123039744
0.86,-0.917155654354454,-0.634341612476974,0.504474980980573,-0.28281404187748
0.87,-0.934822102438452,-0.670400763225621,0.504600701034612,-0.264421339212831
0.88,-0.950123802609155,-0.704989489083269,0.504716066538149,-0.245134313525886
0.89,-0.963022578058365,-0.738018860366448,0.504820527614183,-0.225003717691917
0.9,-0.973486329025934,-0.769406058315128,0.504913666447596,-0.204080270710806
0.91,-0.981489112663464,-0.799074843500826,0.50499520420832,-0.182414269162638
0.92,-0.987011207330643,-0.826955914566797,0.505065006036089,-0.160055292763846
0.93,-0.990039161164918,-0.85298716402637,0.505123084121783,-0.137051997138548
0.94,-0.990565824804972,-0.877113838736527,0.50516959895116,-0.113451986068445
0.95,-0.988590368188528,-0.899288613184851,0.505204858801347,-0.0893017550036769
0.96,-0.984118281385215,-0.919471583929753,0.505229317599321,-0.0646466974554619
0.97,-0.977161359465616,-0.937630193473305,0.50524357126516,-0.0395311659923107
0.98,-0.967737671447878,-0.953739091580945,0.505248352671986,-0.0139985798669331
0.99,-0.955871513403525,-0.967779941648085,0.505244525359727,0.0119084282445597
1,-0.94159334584408,-0.979741179200481,0.505233076142048,0.0381478333564008
1.01,-0.924939715549797,-0.989617729046862,0.505215106745492,0.0646780134970651
1.02,-0.905953162041054,-0.997410687015621,0.505191824617688,0.0914575249745672
1.03,-0.884682108931722,-1.00312697163217,0.505164533037915,0.118444862700448
1.04,-0.861180740441968,-1.00677895055329,0.505134620658618,0.145598210111322
