timestamp,rigid_body_id,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
-1,1,-0.7865045070648193,1.3270363807678223,0.08360594511032104,-0.011967678554356098,0.9984620213508606,0.0013745499309152365,-0.0541156530380249
-1,2,-0.7345677018165588,0.3053452670574188,0.1029622033238411,-0.030604248866438866,0.9716633558273315,0.06944790482521057,-0.22385409474372864
-1,1,-0.7843985557556152,1.3295063972473145,0.08267901837825775,-0.011488951742649078,0.9985267519950867,0.001278978306800127,-0.05301622301340103
-1,2,-0.7329698204994202,0.3085044324398041,0.10489709675312042,-0.030826514586806297,0.9753788113594055,0.0681520625948906,-0.2074643224477768
-1,1,-0.782371997833252,1.3320764303207397,0.08175972104072571,-0.010810173116624355,0.9985815286636353,0.0013556093908846378,-0.05211721733212471
-1,2,-0.7318850159645081,0.3115135133266449,0.10701765865087509,-0.03064180165529251,0.9785749912261963,0.0659913420677185,-0.1926068514585495
-1,1,-0.7803845405578613,1.3346149921417236,0.08087082207202911,-0.009649345651268959,0.9986189603805542,0.0013883007923141122,-0.051627080887556076
-1,2,-0.7309653759002686,0.3139665722846985,0.10911886394023895,-0.03187139704823494,0.9809826612472534,0.06393301486968994,-0.18047095835208893
-1,1,-0.7785199880599976,1.337155818939209,0.07993937283754349,-0.009074903093278408,0.998642086982727,0.001393939252011478,-0.0512801930308342
-1,2,-0.7303028106689453,0.3163878917694092,0.11112070083618164,-0.033466268330812454,0.982582151889801,0.06166381016373634,-0.17207574844360352
-1,1,-0.7765036225318909,1.3397060632705688,0.07901754230260849,-0.0080489506945014,0.9986802339553833,0.001076444168575108,-0.05071385204792023
-1,2,-0.7296524047851562,0.3186739385128021,0.11346647888422012,-0.03587358444929123,0.9838126301765442,0.05842195823788643,-0.16556815803050995
-1,1,-0.7745627760887146,1.3422037363052368,0.07807641476392746,-0.006046028807759285,0.9987245798110962,0.0007365792989730835,-0.05012195557355881
-1,2,-0.7280805110931396,0.3214535415172577,0.11326313763856888,-0.032813698053359985,0.9898029565811157,0.05590848997235298,-0.12683753669261932
-1,1,-0.7725885510444641,1.3445104360580444,0.07721805572509766,-0.004238342400640249,0.9987623691558838,0.0003967931552324444,-0.04955501854419708
-1,2,-0.7275997996330261,0.32365769147872925,0.11506104469299316,-0.033721111714839935,0.9916202425956726,0.054665278643369675,-0.11208906024694443
-1,1,-0.7705284953117371,1.3468621969223022,0.07628348469734192,-0.00207678135484457,0.9987828731536865,4.646391971618868e-06,-0.04927985742688179
-1,2,-0.7270246744155884,0.3259633779525757,0.11666850000619888,-0.0324188768863678,0.9933216571807861,0.05235164612531662,-0.09757227450609207
