timestamp,rigid_body_id,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
0.019453899934887886,1,-0.9907745122909546,1.5723928213119507,0.07386626303195953,-0.03508457541465759,0.9993439316749573,0.0053259204141795635,0.0072441184893250465
0.0003426999319344759,2,-0.8548377752304077,1.144213318824768,0.04808128997683525,0.18414217233657837,-0.5718030333518982,0.17863942682743073,0.7792438268661499
0.020102099981158972,1,-0.9949800968170166,1.5752551555633545,0.07531654089689255,-0.026293832808732986,0.9996159672737122,0.005421928595751524,0.006876870058476925
0.00044599990360438824,2,-0.881769061088562,1.1388086080551147,0.051420774310827255,0.16442443430423737,-0.6079245209693909,0.15032950043678284,0.7620981335639954
0.020377099979668856,1,-0.9987856149673462,1.5775325298309326,0.07692647725343704,-0.018917569890618324,0.9997805953025818,0.005638924427330494,0.0070092580281198025
0.00045710010454058647,2,-0.9108383655548096,1.1344302892684937,0.054817210882902145,0.14030231535434723,-0.6380729079246521,0.1223401203751564,0.74713534116745
0.02206859993748367,1,-1.0026613473892212,1.5794378519058228,0.0786580741405487,-0.012651191093027592,0.9998708963394165,0.006619282066822052,0.007369946222752333
0.0004786001518368721,2,-0.9405694603919983,1.1315455436706543,0.05953124910593033,0.11358828842639923,-0.6667558550834656,0.10113947838544846,0.7295924425125122
0.0188637999817729,1,-1.0067241191864014,1.5809369087219238,0.08050870150327682,-0.003437962383031845,0.9999207258224487,0.008969789370894432,0.008142842911183834
0.0003494000993669033,2,-0.9697350859642029,1.1297247409820557,0.06394458562135696,0.08243857324123383,-0.688803493976593,0.07756238430738449,0.7160571217536926
0.01909220009110868,1,-1.010085105895996,1.5816818475723267,0.08234259486198425,0.006089435890316963,0.9998770356178284,0.011579464189708233,0.008652886375784874
0.000506900018081069,2,-1.0023739337921143,1.1294238567352295,0.06815598160028458,0.05851259082555771,-0.7294292449951172,0.05735527351498604,0.6791315078735352
0.021929899929091334,1,-1.0132819414138794,1.5816587209701538,0.08420407772064209,0.011826531030237675,0.999798595905304,0.013479110784828663,0.009014872834086418
0.0005012999754399061,2,-1.0330294370651245,1.12916100025177,0.07333850860595703,0.028776342049241066,-0.7514252066612244,0.03854156658053398,0.6580628752708435
0.019002699991688132,1,-1.0166552066802979,1.5813111066818237,0.08626452088356018,0.01718960329890251,0.9997010827064514,0.014792397618293762,0.009137728251516819
0.0004663001745939255,2,-1.0640368461608887,1.1315168142318726,0.07711920142173767,0.0005215671844780445,-0.7806730270385742,0.022051433101296425,0.6245502829551697
0.019589000148698688,1,-1.0196521282196045,1.580330491065979,0.08817560970783234,0.02262183278799057,0.9995907545089722,0.014582930132746696,0.009688346646726131
0.0005266000516712666,2,-1.0941579341888428,1.1355266571044922,0.08104311674833298,-0.0336175337433815,-0.8032162189483643,0.0082501620054245,0.594680905342102
0.018552799941971898,1,-1.0232582092285156,1.5792779922485352,0.09035427868366241,0.02723243460059166,0.9994758367538452,0.01402744185179472,0.01047785859555006
0.0003637999761849642,2,-1.1223007440567017,1.139678716659546,0.08511772751808167,-0.07137304544448853,-0.8270636796951294,-0.0043428088538348675,0.5575416684150696
0.019848600029945374,1,-1.0268356800079346,1.5776853561401367,0.09268695116043091,0.0311004389077425,0.9993559718132019,0.013878180645406246,0.011304736137390137
0.0003170999698340893,2,-1.1489371061325073,1.145509958267212,0.09005202353000641,-0.11687277257442474,-0.8434966206550598,-0.01000804640352726,0.5241698622703552
