Time_s,Signal,Primary,Secondary,TrueAmp,TrueFreq_Primary_Hz,TrueFreq_Secondary_Hz
0,-0.00520648154900176,0,0,1,0.8,5
0.01,0.137037996993033,0.0502392939991648,0.092695828266163,0.999900004999833,0.8,5
0.02,0.290455731663799,0.100341644515345,0.176300312099081,0.999800019998667,0.8,5
0.03,0.389769491652433,0.150180528203496,0.242632297703628,0.9997000449955,0.8,5
0.04,0.486787215186174,0.19963011249687,0.285202850928904,0.999600079989334,0.8,5
0.05,0.56000385991716,0.248565573302328,0.299850037493751,0.999500124979169,0.8,5
0.06,0.582338984554405,0.296863410084881,0.285145816062395,0.999400179964005,0.8,5
0.07,0.57738538585726,0.344401757546112,0.242535264192542,0.999300244942843,0.8,5
0.08,0.564524200790038,0.391060693109916,0.176194563639532,0.999200319914684,0.8,5
0.09,0.540922039908796,0.436722539439735,0.0926217012583067,0.999100404878527,0.8,5
0.1,0.474234308887448,0.481272161224178,3.67026829340265e-17,0.999000499833375,0.8,5
0.11,0.443405717372645,0.52459725548252,-0.0926031787703655,0.998900604778228,0.8,5
0.12,0.388883253200716,0.566588634658123,-0.176124099907762,0.998800719712086,0.8,5
0.13,0.355066019378273,0.607140501786172,-0.242389786681644,0.998700844633952,0.8,5
0.14,0.352305940545164,0.646150717042273,-0.284917790631879,0.998600979542827,0.8,5
0.15,0.393065298118568,0.683521055000376,-0.299550337331313,0.998501124437711,0.8,5
0.16,0.437620051466246,0.719157451952104,-0.284860812771728,0.998401279317606,0.8,5
0.17,0.513384946483856,0.752970242664754,-0.24229285015557,0.998301444181515,0.8,5
0.18,0.594032616988216,0.784874385982105,-0.176018457143816,0.998201619028437,0.8,5
0.19,0.734204537970881,0.8147896787004,-0.092529125852466,0.998101803857376,0.8,5
0.2,0.841329371755234,0.842640957181654,-7.33319971926366e-17,0.998001998667333,0.8,5
0.21,0.965029413290494,0.868358286197475,0.0925106218777545,0.99790220345731,0.8,5
0.22,1.08124993193777,0.891877134528979,0.175948063840557,0.997802418226309,0.8,5
0.23,1.14364744938794,0.913138536881901,0.242147518049468,0.997702642973332,0.8,5
0.24,1.22100785633558,0.932089241710668,0.284633015252668,0.997602877697382,0.8,5
0.25,1.2346396473724,0.948681844580867,0.299250936719238,0.99750312239746,0.8,5
0.26,1.22822180604161,0.962874906736159,0.284576094341898,0.99740337707257,0.8,5
0.27,1.22958393228278,0.974633058573105,0.242050678411467,0.997303641721713,0.8,5
0.28,1.16053526009724,0.983927087765558,0.175842526666571,0.997203916343893,0.8,5
0.29,1.08748194337059,0.990734011819123,0.0924366429757588,0.997104200938112,0.8,5
0.3,0.984985496039279,0.995037134875511,1.09888052773835e-16,0.997004495503373,0.8,5
0.31,0.907947921054965,0.996826088626472,-0.092418157495773,0.996904800038679,0.8,5
0.32,0.81243958652339,0.996096857237149,-0.175772203721431,0.996805114543033,0.8,5
0.33,0.755784475613072,0.992851786219079,-0.24190549156483,0.996705439015438,0.8,5
0.34,0.694114094129987,0.987099575233652,-0.284348524506496,0.996605773454898,0.8,5
0.35,0.683652496231458,0.978855254847425,-0.298951835358124,0.996506117860415,0.8,5
0.36,0.711071987638997,0.968140147301197,-0.284291660488186,0.996406472230993,0.8,5
0.37,0.721494702397857,0.954981811395136,-0.241808748718063,0.996306836565637,0.8,5
0.38,0.759056719719733,0.939413971632365,-0.175666772031868,0.996207210863348,0.8,5
0.39,0.82678149877196,0.921476431803096,-0.0923442525357023,0.996107595123132,0.8,5
0.4,0.886043054378495,0.90121497323073,-1.46370959529037e-16,0.996007989343991,0.8,5
0.41,0.972100444194413,0.878681237939975,0.0923257855319573,0.995908393524931,0.8,5
0.42,1.04010656590882,0.853932597045116,0.175596519374524,0.995808807664954,0.8,5
0.43,1.08026405669801,0.827032004693816,0.241663706985703,0.995709231763066,0.8,5
0.44,1.07575668351311,0.798047837938252,0.284064318108872,0.99560966581827,0.8,5
0.45,1.06938260885254,0.767053722940864,0.298653032948871,0.995510109829571,0.8,5
0.46,1.02119972469111,0.734128347956425,0.284007510926158,0.995410563795972,0.8,5
0.47,0.94148318501544,0.699355263565446,0.241567060833428,0.99531102771648,0.8,5
0.48,0.831259123847942,0.662822670666066,0.175491193063952,0.995211501590097,0.8,5
0.49,0.70963448360184,0.624623196762354,0.092251954439906,0.99511198541583,0.8,5
0.5,0.58489720048599,0.58485366111643,1.82780827163249e-16,0.995012479192682,0.8,5
0.51,0.447193945710773,0.543614829359831,-0.0922335058939343,0.99491298291966,0.8,5
0.52,0.32131224169006,0.501011158186026,-0.17542101062415,0.994813496595767,0.8,5
0.53,0.221048540639295,0.457150530770952,-0.241422164070304,0.994714020220009,0.8,5
0.54,0.135507674727359,0.412143983591684,-0.28378039577559,0.994614553791391,0.8,5
0.55,0.0671951820712961,0.366105425335005,-0.298354529192676,0.994515097308919,0.8,5
0.56,0.0385335293272441,0.319151348607422,-0.283723645371664,0.994415650771598,0.8,5
0.57,0.0425567238429667,0.271400535176262,-0.241325614515874,0.994316214178433,0.8,5
0.58,0.0418156074900177,0.222973755487651,-0.175315789587243,0.994216787528431,0.8,5
0.59,0.085539957168503,0.17399346322148,-0.0921597485960724,0.994117370820596,0.8,5
0.6,0.129591769519352,0.124583485655886,-2.19117765235252e-16,0.994017964053935,0.8,5
0.61,0.16456539978163,0.0748687106241443,0.0921413184894239,0.993918567227454,0.8,5
0.62,0.197867839829847,0.0249747708553679,0.175245677294801,0.993819180340158,0.8,5
0.63,0.21601263061717,-0.0249722735031518,0.241180862577089,0.993719803391055,0.8,5
0.64,0.20109505129312,-0.0748462533797119,0.283496757222727,0.993620436379149,0.8,5
0.65,0.188261537688509,-0.124521209483399,0.298056323791034,0.993521079303448,0.8,5
0.66,0.109619820745188,-0.173871710415678,0.28344006354084,0.993421732162957,0.8,5
0.67,0.0106672879619114,-0.222773169384997,0.241084409523954,0.993322394956684,0.8,5
0.68,-0.0991901719045701,-0.271102158724703,0.175140561426339,0.993223067683635,0.8,5
0.69,-0.212091143353855,-0.318736721420297,0.0920676349119936,0.993123750342816,0.8,5
0.7,-0.383405511580603,-0.365556678859749,-8.02997573379859e-16,0.993024442933235,0.8,5
0.71,-0.498275912008689,-0.4114439340303,-0.0920492232262406,0.992925145453899,0.8,5
0.72,-0.622838170466304,-0.456282769396844,-0.175070519211145,0.992825857903813,0.8,5
0.73,-0.733446900315488,-0.499960138710534,-0.240939802264755,0.992726580281987,0.8,5
0.74,-0.839307022896183,-0.5423659520118,-0.283213402166645,0.992627312587426,0.8,5
0.75,-0.863231618997213,-0.583393353109225,-0.297758416445742,0.992528054819138,0.8,5
0.76,-0.909145188728481,-0.622938988834954,-0.283156765150103,0.992428806976131,0.8,5
0.77,-0.898848022890391,-0.660903269398153,-0.240843445616464,0.992329569057412,0.8,5
0.78,-0.878348148546458,-0.697190619180708,-0.174965508406011,0.992230341061989,0.8,5
0.79,-0.82417194730351,-0.731709717343587,-0.0919756132955583,0.992131122988869,0.8,5
0.8,-0.778091287738342,-0.764373727638179,-2.91573290197734e-16,0.992031914837061,0.8,5
0.81,-0.706796169379394,-0.795100516844305,0.0919572200122893,0.991932716605571,0.8,5
0.82,-0.656953245566062,-0.823812861285419,0.174895536198023,0.991833528293409,0.8,5
0.83,-0.612472671517773,-0.850438640901774,0.240698982892246,0.991734349899582,0.8,5
0.84,-0.588579758263218,-0.874911020393833,0.282930330323989,0.991635181423098,0.8,5
0.85,-0.599107011163027,-0.897168616980978,0.29746080685889,0.991536022862967,0.8,5
0.86,-0.624766111499824,-0.917155654354454,0.282873749916154,0.991436874218195,0.8,5
0.87,-0.693146028014002,-0.934822102438452,0.240602722552441,0.991337735487793,0.8,5
0.88,-0.802601828966743,-0.950123802609155,0.174790630351205,0.991238606670767,0.8,5
0.89,-0.876062376845515,-0.963022578058365,0.091883683654744,0.991139487766128,0.8,5
0.9,-0.962307732030078,-0.973486329025934,3.27692095476298e-16,0.991040378772884,0.8,5
0.91,-1.06285688863104,-0.981489112663464,-0.0918653087555645,0.990941279690043,0.8,5
0.92,-1.14188779218923,-0.987011207330643,-0.17472072808045,0.990842190516615,0.8,5
0.93,-1.23791628890649,-0.990039161164918,-0.240458404218738,0.99074311125161,0.8,5
0.94,-1.25981570159717,-0.990565824804972,-0.282647541411687,0.990644041894035,0.8,5
0.95,-1.28404803960652,-0.988590368188528,-0.29716349473287,0.9905449824429,0.8,5
0.96,-1.25963961276575,-0.984118281385215,-0.282591017555979,0.990445932897216,0.8,5
0.97,-1.21435642178981,-0.977161359465616,-0.240362240091159,0.990346893255991,0.8,5
0.98,-1.13803292353675,-0.967737671447878,-0.174615927087045,0.990247863518235,0.8,5
0.99,-1.04539438488883,-0.955871513403525,-0.091791845897622,0.990148843682957,0.8,5
1,-0.945992230142147,-0.94159334584408,-3.63738407969186e-16,0.990049833749168,0.8,5
1.01,-0.856944046925418,-0.924939715549797,0.0917734893641563,0.989950833715877,0.8,5
1.02,-0.743797931817062,-0.905953162041054,0.174546094683622,0.989851843582095,0.8,5
1.03,-0.659923526981182,-0.884682108931722,0.240218066003655,0.989752863346831,0.8,5
1.04,-0.58360512150328,-0.861180740441968,0.28236503514695,0.989653893009096,0.8,5
1.05,-0.563281072877168,-0.835508863385341,0.29686647977037,0.989554932567899,0.8,5
1.06,-0.521931756364787,-0.807731754981681,0.282308567786845,0.989455982022252,0.8,5
1.07,-0.52808499669604,-0.777919996883057,0.240121997992136,0.989357041371165,0.8,5
1.08,-0.586621991141484,-0.746149295834733,0.174441398438826,0.989258110613648,0.8,5
1.09,-0.622002411310611,-0.712500291426807,0.0917000999323515,0.989159189748712,0.8,5
1.1,-0.682157116029737,-0.6770583514247,-6.54442057962252e-16,0.989060278775369,0.8,5
1.11,-0.736339526101325,-0.639913355197946,-0.091681761746246,0.988961377692628,0.8,5
1.12,-0.767522318948104,-0.601159465796669,-0.174371635832901,0.9888624864995,0.8,5
1.13,-0.803126205451482,-0.56089489125375,-0.239977968006658,0.988763605194998,0.8,5
1.14,-0.807030132202986,-0.519221635717713,-0.282082811247272,0.988664733778132,0.8,5
1.15,-0.783826939710491,-0.476245241046998,-0.296569761674374,0.988565872247913,0.8,5
1.16,-0.713051582909521,-0.432074519520199,-0.282026400326302,0.988467020603353,0.8,5
1.17,-0.623773351658404,-0.386821278339175,-0.239881996015135,0.988368178843463,0.8,5
1.18,-0.513804160241158,-0.340600036622566,-0.174267044232021,0.988269346967255,0.8,5
1.19,-0.38160416345628,-0.293527735606009,-0.0916084456671906,0.98817052497374,0.8,5
1.2,-0.238400401777449,-0.245723442782419,-4.35613989774386e-16,0.988071712861931,0.8,5
1.21,-0.0954380351374988,-0.197308050730847,0.0915901258101031,0.987972910630838,0.8,5
1.22,0.019900641393709,-0.148403971395683,0.17419735135383,0.987874118279475,0.8,5
1.23,0.141481712784583,-0.0991348265893106,0.239738109987649,0.987775335806853,0.8,5
1.24,0.236745148449284,-0.0496251355007249,0.281800869430428,0.987676563211984,0.8,5
1.25,0.296805196916773,-2.41886798456763e-16,0.296273340148164,0.987577800493881,0.8,5
1.26,0.334790725558598,0.0496152114660608,0.281744514892183,0.987479047651556,0.8,5
1.27,0.328511967867687,0.0990951805884032,0.239642233920147,0.987380304684022,0.8,5
1.28,0.328649329918356,0.148314955720218,0.174092864292273,0.987281571590291,0.8,5
1.29,0.283825582226043,0.197150267412004,0.091516883010481,0.987182848369375,0.8,5
1.3,0.243683939085195,0.245477842160414,-5.80604716271787e-16,0.987084135020288,0.8,5
1.31,0.221158778581533,0.29317571357874,-0.0914985814640937,0.986985431542042,0.8,5
