Time_s,Signal,TrueAmp,TruePhase_rad,TrueFreq_Hz
0,-0.19430365819085,1,0,0.8
0.01,-0.0338794149648374,0.999900004999833,0.0502654824574367,0.8
0.02,0.0607202248632212,0.999800019998667,0.100530964914873,0.8
0.03,0.0834485460086983,0.9997000449955,0.15079644737231,0.8
0.04,0.251694189796336,0.999600079989334,0.201061929829747,0.8
0.05,0.0763452231464066,0.999500124979169,0.251327412287183,0.8
0.06,0.425098700630975,0.999400179964005,0.30159289474462,0.8
0.07,0.323710280678681,0.999300244942843,0.351858377202057,0.8
0.08,0.606726723056305,0.999200319914684,0.402123859659494,0.8
0.09,0.618206772619673,0.999100404878527,0.45238934211693,0.8
0.1,0.544947871942932,0.999000499833375,0.502654824574367,0.8
0.11,0.388869254923375,0.998900604778228,0.552920307031804,0.8
0.12,0.63945541206619,0.998800719712086,0.60318578948924,0.8
0.13,0.801323609697543,0.998700844633952,0.653451271946677,0.8
0.14,0.562374196140592,0.998600979542827,0.703716754404114,0.8
0.15,0.686630349680224,0.998501124437711,0.75398223686155,0.8
0.16,0.6766605907881,0.998401279317606,0.804247719318987,0.8
0.17,1.02512054925298,0.998301444181515,0.854513201776424,0.8
0.18,0.805356718174714,0.998201619028437,0.90477868423386,0.8
0.19,0.822210864561673,0.998101803857376,0.955044166691297,0.8
0.2,0.654403435163907,0.998001998667333,1.00530964914873,0.8
0.21,0.914208779868759,0.99790220345731,1.05557513160617,0.8
0.22,0.816404321388896,0.997802418226309,1.10584061406361,0.8
0.23,0.761343174469065,0.997702642973332,1.15610609652104,0.8
0.24,0.799247481192756,0.997602877697382,1.20637157897848,0.8
0.25,1.05829589253919,0.99750312239746,1.25663706143592,0.8
0.26,1.24754714239939,0.99740337707257,1.30690254389335,0.8
0.27,0.934061094980618,0.997303641721713,1.35716802635079,0.8
0.28,0.92647926901604,0.997203916343893,1.40743350880823,0.8
0.29,0.943254465657784,0.997104200938112,1.45769899126566,0.8
0.3,0.94169244035908,0.997004495503373,1.5079644737231,0.8
0.31,0.941698853909817,0.996904800038679,1.55822995618054,0.8
0.32,1.04037149167507,0.996805114543033,1.60849543863797,0.8
0.33,1.09881031725527,0.996705439015438,1.65876092109541,0.8
0.34,0.997808287248837,0.996605773454898,1.70902640355285,0.8
0.35,1.02444819917744,0.996506117860415,1.75929188601028,0.8
0.36,0.868344744265018,0.996406472230993,1.80955736846772,0.8
0.37,0.883025645824345,0.996306836565637,1.85982285092516,0.8
0.38,0.895990763808216,0.996207210863348,1.91008833338259,0.8
0.39,0.965673815696931,0.996107595123132,1.96035381584003,0.8
0.4,1.14305398746868,0.996007989343991,2.01061929829747,0.8
0.41,0.929552270238489,0.995908393524931,2.0608847807549,0.8
0.42,0.950657566858888,0.995808807664954,2.11115026321234,0.8
0.43,0.745425510818975,0.995709231763066,2.16141574566978,0.8
0.44,0.803322625381002,0.99560966581827,2.21168122812721,0.8
0.45,0.709590659474151,0.995510109829571,2.26194671058465,0.8
0.46,0.610781020812968,0.995410563795972,2.31221219304209,0.8
0.47,0.722493488099346,0.99531102771648,2.36247767549952,0.8
0.48,0.649918580859324,0.995211501590097,2.41274315795696,0.8
0.49,0.556873410556218,0.99511198541583,2.4630086404144,0.8
0.5,0.694213757556586,0.995012479192682,2.51327412287183,0.8
0.51,0.518191279285501,0.99491298291966,2.56353960532927,0.8
0.52,0.469728003159502,0.994813496595767,2.61380508778671,0.8
0.53,0.571797467880415,0.994714020220009,2.66407057024414,0.8
0.54,0.377146677128404,0.994614553791391,2.71433605270158,0.8
0.55,0.356594141264318,0.994515097308919,2.76460153515902,0.8
0.56,0.314258556023629,0.994415650771598,2.81486701761645,0.8
0.57,0.112264962780533,0.994316214178433,2.86513250007389,0.8
0.58,0.13450674271053,0.994216787528431,2.91539798253133,0.8
0.59,0.316508859038323,0.994117370820596,2.96566346498876,0.8
0.6,0.0130770025157502,0.994017964053935,3.0159289474462,0.8
0.61,-0.163427311402736,0.993918567227454,3.06619442990364,0.8
0.62,0.0558329643242209,0.993819180340158,3.11645991236107,0.8
0.63,-0.122682138050876,0.993719803391055,3.16672539481851,0.8
0.64,-0.14050502083329,0.993620436379149,3.21699087727595,0.8
0.65,-0.019550545387765,0.993521079303448,3.26725635973339,0.8
0.66,-0.0756504978191016,0.993421732162957,3.31752184219082,0.8
0.67,-0.193252191011387,0.993322394956684,3.36778732464826,0.8
0.68,-0.306563005925537,0.993223067683635,3.4180528071057,0.8
0.69,-0.227311848693414,0.993123750342816,3.46831828956313,0.8
0.7,-0.328197342529283,0.993024442933235,3.51858377202057,0.8
0.71,-0.39131321002993,0.992925145453899,3.568849254478,0.8
0.72,-0.599884625315962,0.992825857903813,3.61911473693544,0.8
0.73,-0.568851687208638,0.992726580281987,3.66938021939288,0.8
0.74,-0.402415847199219,0.992627312587426,3.71964570185032,0.8
0.75,-0.520700767675989,0.992528054819138,3.76991118430775,0.8
0.76,-0.610921923584503,0.992428806976131,3.82017666676519,0.8
0.77,-0.550840803926651,0.992329569057412,3.87044214922263,0.8
0.78,-0.659778064497579,0.992230341061989,3.92070763168006,0.8
0.79,-0.520637832772179,0.992131122988869,3.9709731141375,0.8
0.8,-0.770630318140144,0.992031914837061,4.02123859659494,0.8
0.81,-1.00049297499504,0.991932716605571,4.07150407905237,0.8
0.82,-0.860227248772776,0.991833528293409,4.12176956150981,0.8
0.83,-0.851675193346154,0.991734349899582,4.17203504396725,0.8
0.84,-0.881413339248371,0.991635181423098,4.22230052642468,0.8
