Time_s,Signal,TrueAmp,TruePhase_rad,TrueFreq_Hz
9.59,-0.796862052913526,0.908554867012785,48.2045976766818,0.8
9.6,-0.823374741820547,0.908464016068706,48.2548631591392,0.8
9.61,-0.83996372178105,0.908373174209268,48.3051286415967,0.8
9.62,-0.844706223161823,0.908282341433561,48.3553941240541,0.8
9.63,-0.875339846205504,0.908191517740679,48.4056596065115,0.8
9.64,-0.880063654184625,0.908100703129711,48.455925088969,0.8
9.65,-0.884515914378182,0.90800989759975,48.5061905714264,0.8
9.66,-0.889499461203359,0.907919101149888,48.5564560538838,0.8
9.67,-0.891943067388319,0.907828313779217,48.6067215363413,0.8
9.68,-0.90837959388808,0.90773753548683,48.6569870187987,0.8
9.69,-0.92033228784473,0.907646766271817,48.7072525012561,0.8
9.7,-0.895846651783191,0.907556006133273,48.7575179837136,0.8
9.71,-0.909842507954921,0.907465255070288,48.807783466171,0.8
9.72,-0.902721541430872,0.907374513081956,48.8580489486285,0.8
9.73,-0.885888269640107,0.907283780167369,48.9083144310859,0.8
9.74,-0.885710383034411,0.90719305632562,48.9585799135433,0.8
9.75,-0.87229236805675,0.907102341555802,49.0088453960008,0.8
9.76,-0.851588645241193,0.907011635857007,49.0591108784582,0.8
9.77,-0.837895962885601,0.906920939228328,49.1093763609156,0.8
9.78,-0.815550298222896,0.906830251668859,49.1596418433731,0.8
9.79,-0.784187213226352,0.906739573177692,49.2099073258305,0.8
9.8,-0.753503579176858,0.906648903753921,49.260172808288,0.8
9.81,-0.731341521167715,0.906558243396639,49.3104382907454,0.8
9.82,-0.723714123417043,0.906467592104939,49.3607037732028,0.8
9.83,-0.67676579803013,0.906376949877916,49.4109692556603,0.8
9.84,-0.660915235752964,0.906286316714662,49.4612347381177,0.8
9.85,-0.608569258471608,0.906195692614271,49.5115002205751,0.8
9.86,-0.587128401958663,0.906105077575837,49.5617657030326,0.8
9.87,-0.560374742947098,0.906014471598454,49.61203118549,0.8
9.88,-0.501074208510426,0.905923874681215,49.6622966679475,0.8
9.89,-0.489957692512941,0.905833286823215,49.7125621504049,0.8
9.9,-0.456606942959557,0.905742708023549,49.7628276328623,0.8
9.91,-0.397925322670223,0.905652138281309,49.8130931153198,0.8
9.92,-0.35522189819422,0.90556157759559,49.8633585977772,0.8
9.93,-0.330547152804095,0.905471025965488,49.9136240802346,0.8
9.94,-0.270631654202627,0.905380483390095,49.9638895626921,0.8
9.95,-0.229129783342969,0.905289949868508,50.0141550451495,0.8
9.96,-0.154054050456444,0.90519942539982,50.0644205276069,0.8
9.97,-0.151576330126843,0.905108909983126,50.1146860100644,0.8
9.98,-0.0883193581869758,0.905018403617522,50.1649514925218,0.8
9.99,-0.0531572049581746,0.904927906302101,50.2152169749793,0.8
10,0.0187173510790604,0.90483741803596,50.2654824574367,0.8
10.01,0.0663306494180802,0.904746938818192,50.3157479398941,0.8
10.02,0.0934145085119696,0.904656468647894,50.3660134223516,0.8
10.03,0.135091156899114,0.904566007524161,50.416278904809,0.8
10.04,0.177817701048581,0.904475555446088,50.4665443872664,0.8
10.05,0.210265210367291,0.90438511241277,50.5168098697239,0.8
10.06,0.278567524583397,0.904294678423304,50.5670753521813,0.8
10.07,0.307443947103394,0.904204253476784,50.6173408346387,0.8
10.08,0.350232095816194,0.904113837572307,50.6676063170962,0.8
10.09,0.39179777608351,0.904023430708969,50.7178717995536,0.8
10.1,0.432282709167138,0.903933032885864,50.7681372820111,0.8
10.11,0.480836842084689,0.90384264410209,50.8184027644685,0.8
10.12,0.524749162402367,0.903752264356742,50.8686682469259,0.8
10.13,0.528607919412635,0.903661893648917,50.9189337293834,0.8
10.14,0.594006561281254,0.903571531977711,50.9691992118408,0.8
10.15,0.627498378897008,0.903481179342221,51.0194646942982,0.8
10.16,0.659057271874551,0.903390835741542,51.0697301767557,0.8
10.17,0.691997555159806,0.903300501174771,51.1199956592131,0.8
10.18,0.737875481182975,0.903210175641006,51.1702611416706,0.8
10.19,0.731677919157522,0.903119859139342,51.220526624128,0.8
10.2,0.764765187673988,0.903029551668877,51.2707921065854,0.8
10.21,0.782651622352845,0.902939253228707,51.3210575890429,0.8
10.22,0.801061611007027,0.90284896381793,51.3713230715003,0.8
10.23,0.837239222138364,0.902758683435643,51.4215885539577,0.8
10.24,0.846750304100913,0.902668412080942,51.4718540364152,0.8
10.25,0.857742371723425,0.902578149752926,51.5221195188726,0.8
10.26,0.870913665748948,0.902487896450691,51.57238500133,0.8
10.27,0.882372450263346,0.902397652173335,51.6226504837875,0.8
10.28,0.900646448899426,0.902307416919955,51.6729159662449,0.8
