Time_s,Signal,Primary,Secondary,TrueAmp,TrueFreq_Primary_Hz,TrueFreq_Secondary_Hz
2.57,0.076767860966342,0.335898447854701,-0.236547047183397,0.974627433985096,0.8,5
2.58,0.231855522636197,0.38140537019477,-0.171844304363142,0.974529976114672,0.8,5
2.59,0.33898059522173,0.425939821521756,-0.0903348633061569,0.974432527989548,0.8,5
2.6,0.479390117421132,0.469389509225239,1.14621140829967e-15,0.974335089608749,0.8,5
2.61,0.585320056485157,0.511644903094961,0.0903167981400668,0.974237660971301,0.8,5
2.62,0.718474746169721,0.552599511424667,0.171775580387107,0.97414024207623,0.8,5
2.63,0.825774669273296,0.592150149385909,0.23640516152504,0.974042832922562,0.8,5
2.64,0.912307501224232,0.630197198995543,0.277883145316484,0.973945433509321,0.8,5
2.65,0.942097266194085,0.666644860021929,0.29215441315066,0.973848043835535,0.8,5
2.66,0.983945308706803,0.701401391197927,0.277827574244713,0.973750663900229,0.8,5
2.67,0.958561487506893,0.734379341133313,0.236310618370325,0.97365329370243,0.8,5
2.68,0.937830214782041,0.765495768345498,0.171672545952297,0.973555933241164,0.8,5
2.69,0.891440582336723,0.79467244985488,0.0902445735952294,0.973458582515458,0.8,5
2.7,0.825106677492078,0.82183607782031,-2.14672719709401e-15,0.973361241524337,0.8,5
2.71,0.767518252277423,0.846918443720333,-0.0902265264852777,0.973263910266828,0.8,5
2.72,0.708313490059842,0.86985660961754,-0.171603890665889,0.973166588741959,0.8,5
2.73,0.647915114183284,0.890593066075967,-0.236168874526705,0.973069276948756,0.8,5
2.74,0.634041036843288,0.909075876335387,-0.277605401066438,0.972971974886245,0.8,5
2.75,0.623952623550963,0.925258806381041,-0.291862404766036,0.972874682553454,0.8,5
2.76,0.648333669831244,0.939101440583132,-0.277549885537963,0.97277739994941,0.8,5
2.77,0.723743116083889,0.950569282616839,-0.236074425867888,0.97268012707314,0.8,5
2.78,0.788133380687661,0.95963384141092,-0.171500959214012,0.972582863923671,0.8,5
2.79,0.875569138635809,0.966272701910786,-0.090154374128883,0.972485610500031,0.8,5
2.8,0.9795808531369,0.970469580480359,3.14524180942726e-15,0.972388366801247,0.8,5
2.81,1.06829654683694,0.972214364805832,0.0901363450570227,0.972291132826346,0.8,5
2.82,1.14643752249098,0.971503138203663,0.171432372548572,0.972193908574358,0.8,5
2.83,1.21677352425482,0.968338188274502,0.235932823697265,0.972096694044308,0.8,5
2.84,1.24935382889173,0.962727999884338,0.277327934421815,0.971999489235225,0.8,5
2.85,1.24865555330814,0.954687232493714,0.291570688243841,0.971902294146137,0.8,5
2.86,1.21460554524544,0.944236681895428,0.277272474381122,0.971805108776071,0.8,5
2.87,1.16072615948284,0.931403226460448,0.235838469439896,0.971707933124057,0.8,5
2.88,1.09947032071296,0.916219758030948,0.171329543976703,0.971610767189123,0.8,5
2.89,0.9726710585682,0.89872509763806,0.0900642648169183,0.971513610970296,0.8,5
2.9,0.878719276893921,0.87896389626028,-3.6077278894077e-19,0.971416464466605,0.8,5
2.91,0.747451795342074,0.856986520876184,-0.0900462537651201,0.971319327677079,0.8,5
2.92,0.671792880383079,0.832848926102198,-0.171261025863646,0.971222200600746,0.8,5
2.93,0.579532665965807,0.806612511742541,-0.235697008800668,0.971125083236635,0.8,5
2.94,0.501304842343642,0.778343966613958,-0.277050745105151,0.971027975583775,0.8,5
2.95,0.456127463618496,0.748115099042459,-0.291279263292358,0.970930877641194,0.8,5
2.96,0.414144474759077,0.716002654462886,-0.276995340496777,0.970833789407923,0.8,5
2.97,0.452297094960932,0.682088120584567,-0.235602748850394,0.970736710882989,0.8,5
2.98,0.453374871349098,0.646457520617707,-0.17115830006895,0.970639642065423,0.8,5
2.99,0.496034146449488,0.609201195085147,-0.0899742455692259,0.970542582954252,0.8,5
3,0.571212909875895,0.570413572772914,-3.1382367877075e-15,0.970445533548508,0.8,5
3.01,0.610664374084007,0.530192931400233,0.0899562525194789,0.970348493847219,0.8,5
3.02,0.663845905269619,0.488641148615626,0.171089850439759,0.970251463849415,0.8,5
3.03,0.688094651607861,0.445863443949922,0.235461429601099,0.970154443554126,0.8,5
3.04,0.687319270671121,0.401968112379812,0.276773832839255,0.970057432960381,0.8,5
3.05,0.641142788542911,0.357066250176577,0.290988129620163,0.96996043206721,0.8,5
3.06,0.592483733573492,0.311271473734028,0.276718483607796,0.969863440873644,0.8,5
3.07,0.501073229454013,0.264699632087203,0.23536726386366,0.969766459378713,0.8,5
3.08,0.396716441153498,0.217468513849288,0.170987227319511,0.969669487581445,0.8,5
3.09,0.264943436403098,0.169697549308048,0.0898843162957905,0.969572525480873,0.8,5
3.1,0.130486392695078,0.121507508435225,2.13743733531881e-15,0.969475573076026,0.8,5
3.11,-0.0181655243368298,0.0730201955725097,-0.0898663412300937,0.969378630365935,0.8,5
3.12,-0.148032719101373,0.0243581415658771,-0.170918846105738,0.96928169734963,0.8,5
3.13,-0.249504057683429,-0.024355705873506,-0.235226085862977,0.969184774026142,0.8,5
3.14,-0.37073204477079,-0.072998292799417,-0.276497197347216,0.969087860394501,0.8,5
3.15,-0.417189920858176,-0.121446769866914,-0.290697286936122,0.96899095645374,0.8,5
