Time_s,Signal,TrueAmp,TruePhase_rad,TrueFreq_Hz
53.34,-0.00425681909565707,0.00482473243314162,268.116083427967,0.8
53.35,-0.00436118506003711,0.00481991011227077,268.166348910425,0.8
53.36,-0.00445433242352023,0.00481509261131044,268.216614392882,0.8
53.37,-0.00453604844468828,0.00481027992544312,268.26687987534,0.8
53.38,-0.0046061496663011,0.00480547204985612,268.317145357797,0.8
53.39,-0.00466448231993601,0.00480066897974158,268.367410840254,0.8
53.4,-0.00471092265486732,0.00479587071029642,268.417676322712,0.8
53.41,-0.00474537719050679,0.00479107723672237,268.467941805169,0.8
53.42,-0.00476778289192175,0.00478628855422595,268.518207287627,0.8
53.43,-0.00477810726813981,0.00478150465801849,268.568472770084,0.8
53.44,-0.00477634839314765,0.00477672554331608,268.618738252542,0.8
53.45,-0.00476253484968443,0.00477195120533961,268.669003734999,0.8
53.46,-0.00473672559612646,0.00476718163931475,268.719269217457,0.8
53.47,-0.00469900975695252,0.00476241684047192,268.769534699914,0.8
53.48,-0.00464950633747183,0.00475765680404633,268.819800182371,0.8
53.49,-0.00458836386368598,0.00475290152527794,268.870065664829,0.8
53.5,-0.00451575994834366,0.00474815099941147,268.920331147286,0.8
53.51,-0.00443190078443077,0.0047434052216964,268.970596629744,0.8
53.52,-0.00433702056752084,0.00473866418738695,269.020862112201,0.8
53.53,-0.00423138084858414,0.00473392789174207,269.071127594659,0.8
53.54,-0.00411526981903101,0.00472919633002549,269.121393077116,0.8
53.55,-0.0039890015299265,0.00472446949750562,269.171658559573,0.8
53.56,-0.00385291504748257,0.00471974738945565,269.221924042031,0.8
53.57,-0.00370737354708413,0.00471503000115346,269.272189524488,0.8
53.58,-0.00355276334825992,0.00471031732788167,269.322455006946,0.8
53.59,-0.00338949289315429,0.00470560936492759,269.372720489403,0.8
53.6,-0.00321799167118863,0.00470090610758328,269.422985971861,0.8
53.61,-0.00303870909273622,0.00469620755114546,269.473251454318,0.8
53.62,-0.00285211331475665,0.00469151369091558,269.523516936776,0.8
53.63,-0.00265869002144971,0.00468682452219979,269.573782419233,0.8
53.64,-0.00245894116309624,0.00468214004030891,269.62404790169,0.8
53.65,-0.00225338365635391,0.00467746024055846,269.674313384148,0.8
53.66,-0.00204254804936714,0.00467278511826864,269.724578866605,0.8
53.67,-0.00182697715513079,0.00466811466876432,269.774844349063,0.8
53.68,-0.00160722465662,0.00466344888737507,269.82510983152,0.8
53.69,-0.00138385368726474,0.00465878776943509,269.875375313978,0.8
53.7,-0.00115743539040464,0.00465413131028327,269.925640796435,0.8
53.71,-0.000928547461398261,0.00464947950526315,269.975906278892,0.8
53.72,-0.000697772676104444,0.00464483234972292,270.02617176135,0.8
53.73,-0.000465697409478823,0.00464018983901543,270.076437243807,0.8
53.74,-0.000232910148044014,0.00463555196849816,270.126702726265,0.8
53.75,-8.16773189756179e-17,0.00463091873353325,270.176968208722,0.8
53.76,0.00023244479325793,0.00462629012948745,270.22723369118,0.8
53.77,0.000463838340457546,0.00462166615173218,270.277499173637,0.8
53.78,0.000693598574873645,0.00461704679564343,270.327764656095,0.8
53.79,0.000921148716147849,0.00461243205660187,270.378030138552,0.8
53.8,0.00114591871584562,0.00460782192999275,270.428295621009,0.8
53.81,0.00136734668312607,0.00460321641120594,270.478561103467,0.8
53.82,0.00158488028697155,0.00459861549563593,270.528826585924,0.8
53.83,0.00179797813148095,0.0045940191786818,270.579092068382,0.8
53.84,0.00200611110080772,0.00458942745574723,270.629357550839,0.8
53.85,0.00220876367040908,0.0045848403222405,270.679623033297,0.8
53.86,0.00240543518136423,0.00458025777357447,270.729888515754,0.8
53.87,0.00259564107461738,0.00457567980516659,270.780153998211,0.8
53.88,0.0027789140821078,0.00457110641243891,270.830419480669,0.8
53.89,0.00295480537186975,0.00456653759081802,270.880684963126,0.8
53.9,0.00312288564430118,0.00456197333573509,270.930950445584,0.8
53.91,0.00328274617693066,0.00455741364262589,270.981215928041,0.8
53.92,0.00343399981514864,0.0045528585069307,271.031481410499,0.8
53.93,0.0035762819065107,0.0045483079240944,271.081746892956,0.8
53.94,0.00370925117636581,0.00454376188956641,271.132012375413,0.8
53.95,0.00383259054271576,0.00453922039880069,271.182277857871,0.8
53.96,0.00394600786837075,0.00453468344725573,271.232543340328,0.8
53.97,0.00404923664862818,0.00453015103039461,271.282808822786,0.8
53.98,0.00414203663286652,0.0045256231436849,271.333074305243,0.8
53.99,0.0042241943786163,0.0045210997825987,271.383339787701,0.8
54,0.00429552373684627,0.00451658094261267,271.433605270158,0.8
54.01,0.00435586626737583,0.00451206661920795,271.483870752616,0.8
54.02,0.00440509158350436,0.00450755680787023,271.534136235073,0.8
54.03,0.0044430976251294,0.00450305150408969,271.58440171753,0.8
54.04,0.00446981085980725,0.00449855070336103,271.634667199988,0.8
54.05,0.0044851864113918,0.00449405440118345,271.684932682445,0.8
54.06,0.00448920811607159,0.00448956259306065,271.735198164903,0.8
54.07,0.00448188850580926,0.00448507527450081,271.78546364736,0.8
54.08,0.00446326871936952,0.00448059244101662,271.835729129818,0.8
54.09,0.0044334183413054,0.00447611408812524,271.885994612275,0.8
54.1,0.00439243516945319,0.00447164021134833,271.936260094733,0.8
54.11,0.00434044491166563,0.004467170806212,271.98652557719,0.8
54.12,0.00427760081269038,0.00446270586824685,272.036791059647,0.8
54.13,0.00420408321227562,0.00445824539298794,272.087056542105,0.8
54.14,0.00412009903575574,0.00445378937597479,272.137322024562,0.8
54.15,0.00402588121853751,0.00444933781275139,272.18758750702,0.8
54.16,0.00392168806607196,0.00444489069886618,272.237852989477,0.8
54.17,0.0038078025510578,0.00444044802987203,272.288118471935,0.8
54.18,0.00368453154977407,0.00443600980132628,272.338383954392,0.8
54.19,0.00355220501959259,0.00443157600879071,272.388649436849,0.8
54.2,0.00341117511986467,0.00442714664783151,272.438914919307,0.8
54.21,0.00326181527851405,0.00442272171401933,272.489180401764,0.8
54.22,0.00310451920680051,0.00441830120292923,272.539445884222,0.8
54.23,0.00293969986484523,0.0044138851101407,272.589711366679,0.8
54.24,0.00276778838062884,0.00440947343123765,272.639976849137,0.8
54.25,0.0025892329252836,0.0044050661618084,272.690242331594,0.8
54.26,0.00240449754760544,0.00440066329744568,272.740507814051,0.8
54.27,0.00221406097081022,0.00439626483374663,272.790773296509,0.8
54.28,0.00201841535464955,0.00439187076631276,272.841038778966,0.8
54.29,0.00181806502607666,0.00438748109075004,272.891304261424,0.8
54.3,0.00161352518173173,0.00438309580266878,272.941569743881,0.8
54.31,0.0014053205655793,0.00437871489768367,272.991835226339,0.8
54.32,0.0011939841250851,0.00437433837141383,273.042100708796,0.8
54.33,0.000980055649366605,0.00436996621948273,273.092366191254,0.8
54.34,0.000764080392792137,0.00436559843751821,273.142631673711,0.8
54.35,0.000546607687534834,0.0043612350211525,273.192897156168,0.8
54.36,0.000328189548601917,0.00435687596602216,273.243162638626,0.8
54.37,0.000109379274878349,0.00435252126776816,273.293428121083,0.8
54.38,-0.000109269950274635,0.00434817092203578,273.343693603541,0.8
54.39,-0.000327206455333334,0.0043438249244747,273.393959085998,0.8
54.4,-0.000543881470319814,0.00433948327073889,273.444224568456,0.8
54.41,-0.000758750506408377,0.00433514595648673,273.494490050913,0.8
54.42,-0.000971274721966544,0.00433081297738087,273.54475553337,0.8
54.43,-0.00118092227161003,0.00432648432908836,273.595021015828,0.8
54.44,-0.00138716963490083,0.00432216000728054,273.645286498285,0.8
54.45,-0.0015895029213739,0.00431784000763308,273.695551980743,0.8
54.46,-0.00178741914864287,0.00431352432582599,273.7458174632,0.8
54.47,-0.00198042749041613,0.00430921295754359,273.796082945658,0.8
54.48,-0.00216805049133022,0.0043049058984745,273.846348428115,0.8
54.49,-0.00234982524559944,0.00430060314431167,273.896613910573,0.8
54.5,-0.00252530453657921,0.00429630469075234,273.94687939303,0.8
54.51,-0.00269405793444533,0.00429201053349806,273.997144875487,0.8
54.52,-0.00285567284930072,0.00428772066825467,274.047410357945,0.8
54.53,-0.00300975553713846,0.00428343509073231,274.097675840402,0.8
54.54,-0.00315593205621898,0.0042791537966454,274.14794132286,0.8
54.55,-0.00329384917154422,0.00427487678171264,274.198206805317,0.8
54.56,-0.00342317520524835,0.00427060404165701,274.248472287775,0.8
54.57,-0.00354360083086737,0.00426633557220578,274.298737770232,0.8
54.58,-0.00365483980959482,0.00426207136909049,274.349003252689,0.8
54.59,-0.00375662966678028,0.00425781142804691,274.399268735147,0.8
54.6,-0.00384873230708092,0.00425355574481512,274.449534217604,0.8
54.61,-0.00393093456683879,0.00424930431513943,274.499799700062,0.8
54.62,-0.00400304870241105,0.00424505713476841,274.550065182519,0.8
54.63,-0.00406491281335177,0.00424081419945487,274.600330664977,0.8
54.64,-0.00411639119950417,0.0042365755049559,274.650596147434,0.8
54.65,-0.00415737465123599,0.00423234104703277,274.700861629892,0.8
54.66,-0.00418778067221782,0.00422811082145105,274.751127112349,0.8
54.67,-0.00420755363431676,0.0042238848239805,274.801392594806,0.8
54.68,-0.00421666486435033,0.00421966305039513,274.851658077264,0.8
54.69,-0.00421511266261771,0.00421544549647316,274.901923559721,0.8
54.7,-0.00420292225329771,0.00421123215799703,274.952189042179,0.8
54.71,-0.00418014566697478,0.00420702303075342,275.002454524636,0.8
54.72,-0.00414686155572537,0.00420281811053318,275.052720007094,0.8
54.73,-0.00410317494136635,0.00419861739313141,275.102985489551,0.8
54.74,-0.00404921689763399,0.00419442087434738,275.153250972008,0.8
54.75,-0.00398514416722881,0.00419022854998458,275.203516454466,0.8
54.76,-0.00391113871482243,0.00418604041585067,275.253781936923,0.8
54.77,-0.00382740721728286,0.00418185646775753,275.304047419381,0.8
54.78,-0.00373418049253132,0.0041776767015212,275.354312901838,0.8
54.79,-0.00363171286859466,0.00417350111296193,275.404578384296,0.8
54.8,-0.0035202814945654,0.00416932969790411,275.454843866753,0.8
54.81,-0.003400185595325,0.00416516245217634,275.50510934921,0.8
54.82,-0.00327174567202572,0.00416099937161137,275.555374831668,0.8
54.83,-0.00313530265045551,0.00415684045204612,275.605640314125,0.8
54.84,-0.00299121697954122,0.00415268568932166,275.655905796583,0.8
54.85,-0.00283986768236705,0.00414853507928325,275.70617127904,0.8
54.86,-0.00268165136219525,0.00414438861778025,275.756436761498,0.8
54.87,-0.0025169811660931,0.00414024630066623,275.806702243955,0.8
54.88,-0.00234628570886201,0.00413610812379884,275.856967726413,0.8
54.89,-0.00217000796007027,0.00413197408303992,275.90723320887,0.8
54.9,-0.00198860409706695,0.00412784417425544,275.957498691327,0.8
54.91,-0.00180254232694679,0.00412371839331547,276.007764173785,0.8
54.92,-0.00161230168049582,0.00411959673609423,276.058029656242,0.8
54.93,-0.0014183707812246,0.00411547919847008,276.1082951387,0.8
54.94,-0.00122124659264149,0.00411136577632547,276.158560621157,0.8
54.95,-0.00102143314697398,0.00410725646554697,276.208826103615,0.8
54.96,-0.000819440258586842,0.00410315126202529,276.259091586072,0.8
54.97,-0.000615782225370193,0.00409905016165521,276.309357068529,0.8
54.98,-0.000410976521406819,0.00409495316033563,276.359622550987,0.8
54.99,-0.00020554248422945,0.00409086025396955,276.409888033444,0.8
55,-1.60195724068964e-16,0.00408677143846407,276.460153515902,0.8
55.01,0.000205131810071952,0.00408268670973036,276.510418998359,0.8
55.02,0.000409335898753676,0.00407860606368371,276.560684480817,0.8
55.03,0.000612098593962994,0.00407452949624346,276.610949963274,0.8
55.04,0.000812910888820394,0.00407045700333305,276.661215445732,0.8
55.05,0.00101126971734739,0.00406638858087998,276.711480928189,0.8
55.06,0.00120667921261799,0.00406232422481582,276.761746410646,0.8
55.07,0.0013986519442197,0.00405826393107623,276.812011893104,0.8
55.08,0.00158671013194691,0.00405420769560092,276.862277375561,0.8
55.09,0.00177038683270351,0.00405015551433363,276.912542858019,0.8
55.1,0.00194922709767732,0.0040461073832222,276.962808340476,0.8
55.11,0.00212278909692207,0.00404206329821848,277.013073822934,0.8
55.12,0.00229064520857112,0.0040380232552784,277.063339305391,0.8
55.13,0.00245238307000878,0.00403398725036192,277.113604787848,0.8
55.14,0.00260760658841531,0.00402995527943302,277.163870270306,0.8
55.15,0.0027559369082218,0.00402592733845973,277.214135752763,0.8
55.16,0.00289701333311267,0.00402190342341412,277.264401235221,0.8
55.17,0.00303049420034469,0.00401788353027227,277.314666717678,0.8
55.18,0.00315605770526497,0.00401386765501428,277.364932200136,0.8
55.19,0.00327340267405118,0.00400985579362429,277.415197682593,0.8
55.2,0.00338224928282174,0.00400584794209042,277.465463165051,0.8
55.21,0.00348233972141158,0.00400184409640482,277.515728647508,0.8
55.22,0.00357343880024646,0.00399784425256366,277.565994129965,0.8
55.23,0.0036553344988966,0.00399384840656708,277.616259612423,0.8
55.24,0.00372783845504411,0.00398985655441924,277.66652509488,0.8
55.25,0.00379078639274541,0.00398586869212829,277.716790577338,0.8
55.26,0.00384403848903193,0.00398188481570637,277.767056059795,0.8
55.27,0.00388747967804405,0.00397790492116958,277.817321542253,0.8
55.28,0.00392101989205766,0.00397392900453806,277.86758702471,0.8
55.29,0.0039445942389189,0.00396995706183587,277.917852507167,0.8
55.3,0.00395816311556777,0.00396598908909106,277.968117989625,0.8
55.31,0.00396171225749081,0.00396202508233568,278.018383472082,0.8
55.32,0.00395525272410618,0.00395806503760572,278.06864895454,0.8
55.33,0.0039388208202463,0.00395410895094112,278.118914436997,0.8
55.34,0.00391247795406373,0.0039501568183858,278.169179919455,0.8
55.35,0.0038763104318461,0.00394620863598763,278.219445401912,0.8
55.36,0.003830429190384,0.00394226439979842,278.269710884369,0.8
55.37,0.00377496946769256,0.00393832410587394,278.319976366827,0.8
55.38,0.00371009041304109,0.0039343877502739,278.370241849284,0.8
55.39,0.00363597463739625,0.00393045532906193,278.420507331742,0.8
55.4,0.00355282770553279,0.00392652683830562,278.470772814199,0.8
55.41,0.00346087757121152,0.00392260227407648,278.521038296657,0.8
55.42,0.00336037395696227,0.00391868163244993,278.571303779114,0.8
55.43,0.00325158768015088,0.00391476490950535,278.621569261572,0.8
55.44,0.00313480992713583,0.003910852101326,278.671834744029,0.8
55.45,0.00301035147745412,0.00390694320399908,278.722100226486,0.8
55.46,0.00287854188009182,0.00390303821361569,278.772365708944,0.8
55.47,0.0027397285840159,0.00389913712627084,278.822631191401,0.8
55.48,0.00259427602525416,0.00389523993806344,278.872896673859,0.8
55.49,0.00244256467291448,0.0038913466450963,278.923162156316,0.8
55.5,0.0022849900366329,0.00388745724347613,278.973427638774,0.8
55.51,0.00212196163803394,0.00388357172931353,279.023693121231,0.8
55.52,0.00195390194887353,0.00387969009872298,279.073958603688,0.8
55.53,0.00178124529860749,0.00387581234782285,279.124224086146,0.8
55.54,0.00160443675421011,0.00387193847273539,279.174489568603,0.8
55.55,0.00142393097512037,0.00386806846958674,279.224755051061,0.8
55.56,0.00124019104626203,0.00386420233450686,279.275020533518,0.8
55.57,0.00105368729212286,0.00386034006362965,279.325286015976,0.8
55.58,0.00086489607492643,0.00385648165309283,279.375551498433,0.8
55.59,0.000674298579964548,0.00385262709903797,279.425816980891,0.8
55.6,0.000482379591178502,0.00384877639761054,279.476082463348,0.8
55.61,0.000289626260101911,0.00384492954495983,279.526347945805,0.8
55.62,9.65268712869564e-05,0.00384108653723898,279.576613428263,0.8
55.63,-9.64303926630739e-05,0.00383724737060498,279.62687891072,0.8
55.64,-0.00028875868333727,0.00383341204121869,279.677144393178,0.8
55.65,-0.000479973712930309,0.00382958054524474,279.727409875635,0.8
55.66,-0.000669594971740019,0.00382575287885167,279.777675358093,0.8
55.67,-0.000857146933694321,0.00382192903821179,279.82794084055,0.8
55.68,-0.00104216024688894,0.00381810901950127,279.878206323007,0.8
55.69,-0.00122417290615951,0.00381429281890009,279.928471805465,0.8
55.7,-0.00140273140476175,0.00381048043259204,279.978737287922,0.8
55.71,-0.00157739186229765,0.00380667185676474,280.02900277038,0.8
55.72,-0.00174772112608555,0.00380286708760962,280.079268252837,0.8
55.73,-0.00191329784324605,0.0037990661213219,280.129533735295,0.8
55.74,-0.0020737135008567,0.00379526895410062,280.179799217752,0.8
55.75,-0.00222857343161392,0.00379147558214861,280.23006470021,0.8
55.76,-0.00237749778253156,0.00378768600167249,280.280330182667,0.8
55.77,-0.00252012244430275,0.0037839002088827,280.330595665124,0.8
55.78,-0.00265609993906147,0.00378011819999343,280.380861147582,0.8
55.79,-0.00278510026438063,0.00377633997122267,280.431126630039,0.8
55.8,-0.0029068116914687,0.00377256551879221,280.481392112497,0.8
55.81,-0.00302094151563614,0.00376879483892757,280.531657594954,0.8
55.82,-0.00312721675723661,0.00376502792785808,280.581923077412,0.8
55.83,-0.00322538481141026,0.00376126478181684,280.632188559869,0.8
55.84,-0.00331521404509096,0.00375750539704069,280.682454042326,0.8
55.85,-0.00339649433987623,0.00375374976977026,280.732719524784,0.8
55.86,-0.00346903757949792,0.00374999789624991,280.782985007241,0.8
55.87,-0.00353267808077308,0.00374624977272776,280.833250489699,0.8
55.88,-0.00358727296705941,0.0037425053954557,280.883515972156,0.8
55.89,-0.0036327024833889,0.00373876476068935,280.933781454614,0.8
55.9,-0.00366887025259946,0.00373502786468807,280.984046937071,0.8
55.91,-0.00369570347193588,0.00373129470371496,281.034312419529,0.8
55.92,-0.00371315304974311,0.00372756527403687,281.084577901986,0.8
55.93,-0.00372119368202646,0.00372383957192437,281.134843384443,0.8
55.94,-0.00371982386880524,0.00372011759365174,281.185108866901,0.8
55.95,-0.0037090658703391,0.00371639933549702,281.235374349358,0.8
55.96,-0.00368896560345764,0.00371268479374195,281.285639831816,0.8
55.97,-0.00365959247837479,0.00370897396467198,281.335905314273,0.8
55.98,-0.00362103917651851,0.00370526684457628,281.386170796731,0.8
55.99,-0.00357342137005516,0.00370156342974774,281.436436279188,0.8
56,-0.00351687738393252,0.00369786371648293,281.486701761645,0.8
56.01,-0.00345156780140951,0.00369416770108215,281.536967244103,0.8
56.02,-0.003377675014182,0.00369047537984938,281.58723272656,0.8
56.03,-0.00329540271835065,0.00368678674909229,281.637498209018,0.8
56.04,-0.00320497535761144,0.00368310180512226,281.687763691475,0.8
56.05,-0.00310663751517976,0.00367942054425435,281.738029173933,0.8
56.06,-0.003000653256087,0.00367574296280728,281.78829465639,0.8
56.07,-0.0028873054216073,0.00367206905710348,281.838560138848,0.8
56.08,-0.00276689487769232,0.00366839882346905,281.888825621305,0.8
56.09,-0.00263973971940363,0.00366473225823374,281.939091103762,0.8
56.1,-0.00250617443343892,0.00366106935773101,281.98935658622,0.8
56.11,-0.00236654902094913,0.00365741011829793,282.039622068677,0.8
56.12,-0.00222122808294098,0.00365375453627527,282.089887551135,0.8
56.13,-0.00207058987064929,0.00365010260800746,282.140153033592,0.8
56.14,-0.00191502530334582,0.00364645432984256,282.19041851605,0.8
56.15,-0.00175493695612868,0.00364280969813229,282.240683998507,0.8
56.16,-0.00159073802030806,0.00363916870923202,282.290949480964,0.8
56.17,-0.00142285123906938,0.00363553135950077,282.341214963422,0.8
56.18,-0.00125170782114728,0.00363189764530118,282.391480445879,0.8
56.19,-0.00107774633529818,0.00362826756299954,282.441745928337,0.8
56.2,-0.000901411588401846,0.00362464110896575,282.492011410794,0.8
56.21,-0.000723153490055882,0.00362101827957339,282.542276893252,0.8
56.22,-0.000543425906555922,0.0036173990711996,282.592542375709,0.8
56.23,-0.000362685507176587,0.00361378348022519,282.642807858166,0.8
56.24,-0.00018139060568211,0.00361017150303456,282.693073340624,0.8
56.25,-1.41247216304391e-17,0.00360656313601573,282.743338823081,0.8
56.26,0.000181028187009992,0.00360295837556034,282.793604305539,0.8
56.27,0.000361237662766927,0.00359935721806362,282.843869787996,0.8
56.28,0.000540175113248854,0.00359575965992443,282.894135270454,0.8
56.29,0.000717391341461213,0.00359216569754519,282.944400752911,0.8
56.3,0.000892442393236597,0.00358857532733195,282.994666235369,0.8
56.31,0.00106489066754852,0.00358498854569433,283.044931717826,0.8
56.32,0.00123430600856792,0.00358140534904556,283.095197200283,0.8
56.33,0.00140026677674267,0.00357782573380244,283.145462682741,0.8
56.34,0.00156236089623733,0.00357424969638535,283.195728165198,0.8
56.35,0.00172018687613431,0.00357067723321825,283.245993647656,0.8
56.36,0.00187335480287401,0.00356710834072869,283.296259130113,0.8
56.37,0.00202148730148419,0.00356354301534776,283.346524612571,0.8
56.38,0.00216422046323359,0.00355998125351014,283.396790095028,0.8
56.39,0.00230120473743579,0.00355642305165408,283.447055577486,0.8
56.4,0.00243210578522425,0.00355286840622136,283.497321059943,0.8
56.41,0.00255660529321815,0.00354931731365735,283.5475865424,0.8
56.42,0.00267440174510472,0.00354576977041094,283.597852024858,0.8
56.43,0.00278521114927466,0.0035422257729346,283.648117507315,0.8
56.44,0.00288876772076225,0.00353868531768433,283.698382989773,0.8
56.45,0.00298482451585912,0.00353514840111967,283.74864847223,0.8
56.46,0.00307315401789309,0.0035316150197037,283.798913954688,0.8
56.47,0.00315354867279308,0.00352808516990306,283.849179437145,0.8
56.48,0.00322582137318683,0.00352455884818787,283.899444919602,0.8
56.49,0.00328980588991214,0.00352103605103183,283.94971040206,0.8
56.5,0.0033453572499577,0.00351751677491213,283.999975884517,0.8
56.51,0.00339235205998663,0.0035140010163095,284.050241366975,0.8
56.52,0.00343068877473446,0.00351048877170817,284.100506849432,0.8
56.53,0.00346028790971349,0.00350698003759592,284.15077233189,0.8
56.54,0.00348109219779896,0.00350347481046399,284.201037814347,0.8
56.55,0.00349306668941315,0.00349997308680717,284.251303296804,0.8
56.56,0.00349619879616706,0.00349647486312372,284.301568779262,0.8
56.57,0.00349049827796298,0.00349298013591543,284.351834261719,0.8
56.58,0.00347599717370308,0.00348948890168756,284.402099744177,0.8
56.59,0.00345274967589177,0.00348600115694889,284.452365226634,0.8
56.6,0.00342083194956055,0.00348251689821166,284.502630709092,0.8
56.61,0.00338034189608347,0.00347903612199163,284.552896191549,0.8
56.62,0.00333139886259013,0.003475558824808,284.603161674007,0.8
56.63,0.00327414329781759,0.00347208500318349,284.653427156464,0.8
56.64,0.00320873635537829,0.00346861465364427,284.703692638921,0.8
56.65,0.00313535944554945,0.00346514777272,284.753958121379,0.8
56.66,0.0030542137368187,0.00346168435694378,284.804223603836,0.8
56.67,0.00296551960854519,0.00345822440285221,284.854489086294,0.8
56.68,0.00286951605621531,0.00345476790698534,284.904754568751,0.8
56.69,0.00276646005088886,0.00345131486588665,284.955020051209,0.8
