Time_s,Position_Z_m,Velocity_Z_m_s
2,-0.854409754276276,-0.0329792499542236
2.02,-0.855017125606537,-0.0301316380500793
2.04,-0.855615019798279,-0.031183660030365
2.06,-0.856264472007751,-0.03071129322052
2.08,-0.8568434715271,-0.0284940004348755
2.1,-0.857404232025146,-0.0251591205596924
2.12,-0.857849836349487,-0.0236719846725464
2.14,-0.858351111412048,-0.0226482748985291
2.16,-0.858755767345428,-0.0201001763343811
2.18,-0.859155118465424,-0.0194236636161804
2.2,-0.859532713890076,-0.016765296459198
2.22,-0.859825730323792,-0.0135943293571472
2.24,-0.860076487064362,-0.013306736946106
2.26,-0.860357999801636,-0.0153586268424988
2.28,-0.860690832138062,-0.0150412321090698
2.3,-0.860959649085999,-0.0109165906906128
2.32,-0.861127495765686,-0.010015070438385
2.34,-0.861360251903534,-0.0118091702461243
2.36,-0.861599862575531,-0.0132814049720764
2.38,-0.861891508102417,-0.0146403908729553
2.4,-0.862185478210449,-0.0160381197929382
2.42,-0.862533032894135,-0.0144034624099731
2.44,-0.862761616706848,-0.0125467777252197
2.46,-0.863034904003143,-0.0151783227920532
2.48,-0.86336874961853,-0.0150084495544434
2.5,-0.863635241985321,-0.0138327479362488
2.52,-0.86392205953598,-0.0134721398353577
2.54,-0.864174127578735,-0.0126272439956665
2.56,-0.864427149295807,-0.0121206045150757
2.58,-0.864658951759338,-0.0136047601699829
2.6,-0.864971339702606,-0.0154435634613037
2.62,-0.865276694297791,-0.013965368270874
2.64,-0.865529954433441,-0.0128507614135742
2.66,-0.865790724754333,-0.0149458646774292
2.68,-0.866127789020538,-0.0180453062057495
2.7,-0.866512537002563,-0.0200718641281128
2.72,-0.866930663585663,-0.0159412622451782
2.74,-0.867150187492371,-0.0114738941192627
2.76,-0.867389619350433,-0.0118345022201538
2.78,-0.867623567581177,-0.00994205474853516
2.8,-0.867787301540375,-0.00905990600585938
2.82,-0.867985963821411,-0.0059083104133606
2.84,-0.868023633956909,-0.00179708003997803
2.86,-0.86805784702301,-4.02331352233887e-05
2.88,-0.868025243282318,0.00266134738922119
2.9,-0.867951393127441,0.00467598438262939
2.92,-0.867838203907013,0.00657886266708374
2.94,-0.867688238620758,0.00812262296676636
2.96,-0.867513298988342,0.0116527080535889
2.98,-0.867222130298615,0.0119954347610474
3,-0.8670334815979,0.00867098569869995
3.02,-0.866875290870667,0.009879469871521
3.04,-0.86663830280304,0.0135734677314758
3.06,-0.866332352161407,0.0146642327308655
3.08,-0.866051733493805,0.0149473547935486
3.1,-0.865734457969666,0.0158235430717468
3.12,-0.865418791770935,0.0166580080986023
3.14,-0.865068137645721,0.0186920166015625
3.16,-0.864671111106873,0.0194624066352844
3.18,-0.86428964138031,0.0187143683433533
3.2,-0.863922536373138,0.0175982713699341
3.22,-0.863585710525513,0.0173434615135193
3.24,-0.863228797912598,0.0184521079063416
3.26,-0.862847626209259,0.0169694423675537
3.28,-0.862550020217896,0.0141441822052002
3.3,-0.862281858921051,0.0138252973556519
3.32,-0.861997008323669,0.0151559710502625
3.34,-0.861675620079041,0.0152617692947388
3.36,-0.86138653755188,0.0137254595756531
3.38,-0.861126601696014,0.0102207064628601
3.4,-0.860977709293365,0.00745058059692383
3.42,-0.860828578472137,0.009918212890625
3.44,-0.86058098077774,0.0114887952804565
3.46,-0.860369026660919,0.00760406255722046
3.48,-0.860276818275452,0.00490248203277588
3.5,-0.860172927379608,0.00678002834320068
3.52,-0.860005617141724,0.00752955675125122
3.54,-0.859871745109558,0.00344067811965942
3.56,-0.859867990016937,0.00185072422027588
3.58,-0.859797716140747,0.00171065330505371
3.6,-0.859799563884735,-0.00100135803222656
3.62,-0.859837770462036,-0.00167638063430786
3.64,-0.859866619110107,-0.000645220279693604
3.66,-0.859863579273224,-0.00241696834564209
3.68,-0.859963297843933,-0.00721961259841919
3.7,-0.860152363777161,-0.00601857900619507
3.72,-0.860204041004181,-0.00426620244979858
3.74,-0.860323011875153,-0.00635236501693726
3.76,-0.860458135604858,-0.0118851661682129
3.78,-0.860798418521881,-0.0135704874992371
3.8,-0.861000955104828,-0.00985711812973022
3.82,-0.86119270324707,-0.006885826587677
3.84,-0.861276388168335,-0.00634640455245972
3.86,-0.861446559429169,-0.00942796468734741
3.88,-0.861653506755829,-0.0116631388664246
3.9,-0.861913084983826,-0.00867992639541626
3.92,-0.862000703811646,-0.00629276037216187
3.94,-0.862164795398712,-0.0102579593658447
3.96,-0.862411022186279,-0.0137642025947571
3.98,-0.862715363502502,-0.01220703125
4,-0.862899303436279,-0.0110164284706116
4.02,-0.863156020641327,-0.00864565372467041
4.04,-0.863245129585266,-0.00366270542144775
4.06,-0.863302528858185,-0.00385046005249023
4.08,-0.863399147987366,-0.00600069761276245
4.1,-0.863542556762695,-0.00494569540023804
4.12,-0.863596975803375,-0.000107288360595703
4.14,-0.863546848297119,0.00194758176803589
4.16,-0.863519072532654,0.000813603401184082
4.18,-0.863514304161072,0.000719726085662842
4.2,-0.863490283489227,0.00278949737548828
4.22,-0.863402724266052,0.00471919775009155
4.24,-0.863301515579224,0.00552237033843994
4.26,-0.863181829452515,0.00762939453125
4.28,-0.862996339797974,0.00892430543899536
4.3,-0.862824857234955,0.00902414321899414
4.32,-0.862635374069214,0.0113904476165771
4.34,-0.862369239330292,0.0128239393234253
4.36,-0.862122416496277,0.0124350190162659
4.38,-0.861871838569641,0.0130996108055115
4.4,-0.861598432064056,0.0142782926559448
4.42,-0.861300706863403,0.015316903591156
4.44,-0.86098575592041,0.0171363353729248
4.46,-0.860615253448486,0.018736720085144
4.48,-0.860236287117004,0.0167801976203918
4.5,-0.859944045543671,0.0149145722389221
4.52,-0.859639704227448,0.0183075666427612
4.54,-0.85921174287796,0.0209257006645203
4.56,-0.858802676200867,0.0164955854415894
4.58,-0.858551919460297,0.0116497278213501
4.6,-0.858336687088013,0.0132143497467041
4.62,-0.858023345470428,0.0156313180923462
4.64,-0.857711434364319,0.0141486525535583
4.66,-0.857457399368286,0.0107258558273315
4.68,-0.857282400131226,0.008392333984375
4.7,-0.857121706008911,0.00884979963302612
4.72,-0.856928408145905,0.00895410776138306
4.74,-0.856763541698456,0.00704824924468994
4.76,-0.856646478176117,0.00391453504562378
4.78,-0.856606960296631,0.00318437814712524
4.8,-0.856519103050232,0.00404268503189087
4.82,-0.856445252895355,0.00379681587219238
4.84,-0.856367230415344,0.00393688678741455
4.86,-0.856287777423859,0.00209212303161621
4.88,-0.85628354549408,-7.30156898498535e-05
4.9,-0.856290698051453,0.000701844692230225
4.92,-0.85625547170639,0.000990927219390869
4.94,-0.856251060962677,-0.000675022602081299
4.96,-0.856282472610474,-0.0039517879486084
4.98,-0.856409132480621,-0.00516325235366821
5,-0.85648900270462,-0.00314563512802124
5.02,-0.856534957885742,-0.00241696834564209
5.04,-0.856585681438446,-0.00369846820831299
5.06,-0.856682896614075,-0.00491589307785034
5.08,-0.85678231716156,-0.00613033771514893
5.1,-0.856928110122681,-0.00479370355606079
5.12,-0.856974065303802,-0.00295937061309814
5.14,-0.857046484947205,-0.00197887420654297
5.16,-0.857053220272064,-0.000774860382080078
5.18,-0.857077479362488,-0.00244826078414917
5.2,-0.85715115070343,-0.00442415475845337
5.22,-0.857254445552826,-0.00352263450622559
5.24,-0.857292056083679,-0.00182688236236572
5.26,-0.857327520847321,-0.00305473804473877
5.28,-0.857414245605469,-0.00438839197158813
5.3,-0.857503056526184,-0.00193864107131958
5.32,-0.857491791248322,0.00134408473968506
5.34,-0.857449293136597,0.00250786542892456
5.36,-0.857391476631165,0.00180304050445557
5.38,-0.857377171516418,-0.000464916229248047
5.4,-0.857410073280334,-0.00189989805221558
5.42,-0.857453167438507,-0.000374019145965576
5.44,-0.857425034046173,-0.000235438346862793
5.46,-0.857462584972382,-0.00449270009994507
5.48,-0.857604742050171,-0.00723451375961304
5.5,-0.857751965522766,-0.00614970922470093
5.52,-0.857850730419159,-0.00482946634292603
5.54,-0.857945144176483,-0.00366866588592529
5.56,-0.857997477054596,-0.00328421592712402
5.58,-0.858076512813568,-0.00498741865158081
5.6,-0.858196973800659,-0.00426173210144043
5.62,-0.858246982097626,-0.0010564923286438
5.64,-0.858239233493805,-0.00245422124862671
5.66,-0.858345150947571,-0.00492781400680542
5.68,-0.858436346054077,-0.00582337379455566
5.7,-0.858578085899353,-0.0064849853515625
5.72,-0.85869574546814,-0.00474154949188232
5.74,-0.858767747879028,-0.00676959753036499
5.76,-0.858966529369354,-0.0105917453765869
5.78,-0.859191417694092,-0.0101953744888306
5.8,-0.859374344348907,-0.00933408737182617
5.82,-0.859564781188965,-0.00937432050704956
5.84,-0.859749317169189,-0.0104054808616638
5.86,-0.859981000423431,-0.0148743391036987
5.88,-0.860344290733337,-0.0177666544914246
5.9,-0.860691666603088,-0.0166147947311401
5.92,-0.861008882522583,-0.0158160924911499
5.94,-0.861324310302734,-0.014948844909668
5.96,-0.86160683631897,-0.014786422252655
5.98,-0.861915767192841,-0.0184342265129089
6,-0.862344205379486,-0.020773708820343
6.02,-0.862746715545654,-0.0175207853317261
6.04,-0.863045036792755,-0.0141605734825134
6.06,-0.863313138484955,-0.0155448913574219
6.08,-0.863666832447052,-0.0185132026672363
6.1,-0.864053666591644,-0.0172197818756104
6.12,-0.864355623722076,-0.013415515422821
6.14,-0.864590287208557,-0.011269748210907
6.16,-0.864806413650513,-0.0109091401100159
6.18,-0.865026652812958,-0.0120967626571655
6.2,-0.865290284156799,-0.0104159116744995
6.22,-0.865443289279938,-0.00560134649276733
6.24,-0.86551433801651,-0.00403523445129395
6.26,-0.86560469865799,-0.00303536653518677
6.28,-0.865635752677917,-0.00102072954177856
6.3,-0.865645527839661,-0.00142157077789307
6.32,-0.865692615509033,0.000321865081787109
6.34,-0.865632653236389,0.0060349702835083
6.36,-0.865451216697693,0.008411705493927
6.38,-0.865296185016632,0.00644475221633911
6.4,-0.865193426609039,0.00572651624679565
6.42,-0.86506712436676,0.00757873058319092
6.44,-0.864890277385712,0.00934302806854248
6.46,-0.864693403244019,0.0112473964691162
6.48,-0.864440381526947,0.0122442841529846
6.5,-0.864203631877899,0.0100642442703247
6.52,-0.864037811756134,0.0100180506706238
6.54,-0.863802909851074,0.0113442540168762
6.56,-0.863584041595459,0.00975728034973145
6.58,-0.863412618637085,0.00829398632049561
6.6,-0.863252282142639,0.00605881214141846
6.62,-0.863170266151428,0.00214278697967529
6.64,-0.863166570663452,-0.000223517417907715
6.66,-0.863179206848145,-0.000858306884765625
6.68,-0.863200902938843,-0.00172704458236694
6.7,-0.863248288631439,-0.0028654932975769
6.72,-0.863315522670746,-0.00371336936950684
6.74,-0.863396823406219,-0.00293850898742676
6.76,-0.863433063030243,-0.00456571578979492
6.78,-0.863579452037811,-0.00436007976531982
6.8,-0.863607466220856,-0.00399351119995117
6.82,-0.863739192485809,-0.00858157873153687
6.84,-0.863950729370117,-0.00871568918228149
6.86,-0.864087820053101,-0.00786334276199341
6.88,-0.864265263080597,-0.0109940767288208
6.9,-0.864527583122253,-0.014050304889679
6.92,-0.864827275276184,-0.0176191329956055
6.94,-0.865232348442078,-0.0217899680137634
6.96,-0.865698873996735,-0.0214472413063049
6.98,-0.86609023809433,-0.0178813934326172
7,-0.866414129734039,-0.0172585248947144
7.02,-0.866780579090118,-0.0199228525161743
7.04,-0.867211043834686,-0.0225484371185303
7.06,-0.86768251657486,-0.0225290656089783
7.08,-0.868112206459045,-0.020696222782135
7.1,-0.868510365486145,-0.0175178050994873
7.12,-0.868812918663025,-0.0144600868225098
7.14,-0.869088768959045,-0.0152796506881714
7.16,-0.869424104690552,-0.0170975923538208
7.18,-0.869772672653198,-0.0132337212562561
7.2,-0.869953453540802,-0.00801980495452881
7.22,-0.870093464851379,-0.0108346343040466
7.24,-0.870386838912964,-0.0124320387840271
7.26,-0.87059074640274,-0.00888407230377197
7.28,-0.870742201805115,-0.00688731670379639
7.3,-0.870866239070892,-0.00691860914230347
7.32,-0.871018946170807,-0.00513195991516113
7.34,-0.871071517467499,-0.00267922878265381
7.36,-0.871126115322113,-0.00302493572235107
7.38,-0.871192514896393,-0.00190287828445435
7.4,-0.871202230453491,0.00251084566116333
7.42,-0.871092081069946,0.00680536031723022
7.44,-0.870930016040802,0.00759810209274292
7.46,-0.870788156986237,0.00707358121871948
7.48,-0.870647072792053,0.0078544020652771
7.5,-0.870473980903625,0.00954568386077881
7.52,-0.870265245437622,0.0114262104034424
7.54,-0.870016932487488,0.0114917755126953
7.56,-0.869805574417114,0.0118821859359741
7.58,-0.869541645050049,0.0112250447273254
7.6,-0.869356572628021,0.0101596117019653
7.62,-0.86913526058197,0.0107750296592712
7.64,-0.86892557144165,0.00993013381958008
7.66,-0.868738055229187,0.00978559255599976
7.68,-0.86853414773941,0.00899583101272583
7.7,-0.868378221988678,0.00729411840438843
7.72,-0.868242383003235,0.00831037759780884
7.74,-0.868045806884766,0.0109285116195679
7.76,-0.867805242538452,0.0113531947135925
7.78,-0.867591679096222,0.010286271572113
7.8,-0.867393791675568,0.00786930322647095
7.82,-0.867276906967163,0.00886023044586182
7.84,-0.867039382457733,0.0129222869873047
7.86,-0.866760015487671,0.0148400664329529
7.88,-0.866445779800415,0.0128552317619324
7.9,-0.866245806217194,0.0123396515846252
7.92,-0.86595219373703,0.0165686011314392
7.94,-0.865583062171936,0.0166788697242737
7.96,-0.865285038948059,0.015123188495636
7.98,-0.864978134632111,0.0169768929481506
8,-0.864605963230133,0.0185996294021606
8.02,-0.864234149456024,0.0167593359947205
8.04,-0.863935589790344,0.0180542469024658
8.06,-0.863511979579926,0.0225022435188293
8.08,-0.863035500049591,0.0245183706283569
8.1,-0.862531244754791,0.0273808836936951
8.12,-0.861940264701843,0.02642422914505
8.14,-0.861474275588989,0.0225186347961426
8.16,-0.861039519309998,0.0258758664131165
8.18,-0.860439240932465,0.0305518507957458
8.2,-0.859817445278168,0.0317126512527466
8.22,-0.859170734882355,0.0336930155754089
8.24,-0.858469724655151,0.0341027975082397
8.26,-0.857806622982025,0.0313103199005127
8.28,-0.857217311859131,0.0289127230644226
8.3,-0.856650114059448,0.0300139188766479
8.32,-0.856016755104065,0.030885636806488
8.34,-0.855414688587189,0.0285297632217407
8.36,-0.854875564575195,0.0246748328208923
8.38,-0.854427695274353,0.0214964151382446
8.4,-0.854015707969666,0.0196903944015503
8.42,-0.853640079498291,0.0189349055290222
8.44,-0.853258311748505,0.0210493803024292
8.46,-0.852798104286194,0.0203877687454224
8.48,-0.852442800998688,0.0156432390213013
8.5,-0.852172374725342,0.0131428241729736
8.52,-0.851917088031769,0.0131338834762573
8.54,-0.851647019386292,0.0129029154777527
8.56,-0.851400971412659,0.0117912888526917
8.58,-0.851175367832184,0.0121399760246277
8.6,-0.850915372371674,0.0124156475067139
8.62,-0.850678741931915,0.01019686460495
8.64,-0.850507497787476,0.0112146139144897
8.66,-0.850230157375336,0.0181123614311218
8.68,-0.849783003330231,0.0273123383522034
8.7,-0.849137663841248,0.0349864363670349
8.72,-0.848383545875549,0.043138861656189
8.74,-0.847412109375,0.0523418188095093
8.76,-0.846289873123169,0.0625550746917725
8.78,-0.844909906387329,0.0768899917602539
8.8,-0.843214273452759,0.0924557447433472
8.82,-0.841211676597595,0.103054940700531
8.84,-0.839092075824738,0.115147233009338
8.86,-0.836605787277222,0.132210552692413
8.88,-0.833803653717041,0.148183107376099
8.9,-0.830678462982178,0.165873765945435
8.92,-0.827168703079224,0.185945630073547
8.94,-0.823240637779236,0.203487277030945
8.96,-0.819029211997986,0.219866633415222
8.98,-0.814445972442627,0.245726108551025
9,-0.809200167655945,0.269833207130432
9.02,-0.80365264415741,0.284186005592346
9.04,-0.797832727432251,0.306911766529083
9.06,-0.791376173496246,0.331176817417145
9.08,-0.784585654735565,0.347402691841125
9.1,-0.777480065822601,0.365027785301208
9.12,-0.769984543323517,0.382852554321289
9.14,-0.76216596364975,0.397253036499023
9.16,-0.754094421863556,0.409311056137085
9.18,-0.745793521404266,0.417353212833405
9.2,-0.73740029335022,0.425522029399872
9.22,-0.728772640228271,0.435030460357666
9.24,-0.719999074935913,0.442777574062347
9.26,-0.711061537265778,0.448022782802582
9.28,-0.70207816362381,0.449135899543762
9.3,-0.693096101284027,0.452171266078949
9.32,-0.683991312980652,0.455771386623383
9.34,-0.674865245819092,0.455868244171143
9.36,-0.665756583213806,0.454750657081604
9.38,-0.656675219535828,0.452530384063721
9.4,-0.647655367851257,0.447855889797211
9.42,-0.638760983943939,0.443559885025024
9.44,-0.629912972450256,0.442326068878174
9.46,-0.621067941188812,0.438313186168671
9.48,-0.61238044500351,0.430300831794739
9.5,-0.603855907917023,0.424414873123169
9.52,-0.595403850078583,0.41951984167099
9.54,-0.587075114250183,0.417207181453705
9.56,-0.578715562820435,0.416736304759979
9.58,-0.570405662059784,0.413480401039124
9.6,-0.56217634677887,0.409375131130219
9.62,-0.554030656814575,0.409281253814697
9.64,-0.545805096626282,0.411146879196167
9.66,-0.537584781646729,0.411562621593475
9.68,-0.529342591762543,0.411596894264221
9.7,-0.52112090587616,0.412507355213165
9.72,-0.512842297554016,0.409598648548126
9.74,-0.504736959934235,0.408811867237091
9.76,-0.496489822864532,0.417782366275787
9.78,-0.488025665283203,0.424992293119431
9.8,-0.479490131139755,0.430374592542648
9.82,-0.470810681581497,0.437235832214355
9.84,-0.462000697851181,0.441841781139374
9.86,-0.453137010335922,0.444192439317703
9.88,-0.444233000278473,0.445245206356049
9.9,-0.43532720208168,0.450626015663147
9.92,-0.426207959651947,0.465373694896698
9.94,-0.416712254285812,0.472284853458405
9.96,-0.407316565513611,0.471150875091553
9.98,-0.39786621928215,0.46994611620903
10,-0.38851872086525,0.478037446737289
10.02,-0.378744721412659,0.487666577100754
10.04,-0.369012057781219,0.491224974393845
10.06,-0.359095722436905,0.497598946094513
10.08,-0.349108099937439,0.497636198997498
10.1,-0.339190274477005,0.508095324039459
10.12,-0.328784286975861,0.508950650691986
10.14,-0.318832248449326,0.503970682621002
10.16,-0.308625459671021,0.513351708650589
10.18,-0.298298180103302,0.520073622465134
10.2,-0.287822514772415,0.518807023763657
10.22,-0.277545899152756,0.514297187328339
10.24,-0.267250627279282,0.514034926891327
10.26,-0.256984502077103,0.505835190415382
10.28,-0.247017219662666,0.510082766413689
10.3,-0.236581191420555,0.517113506793976
10.32,-0.226332679390907,0.512165948748589
10.34,-0.216094553470612,0.51206536591053
10.36,-0.205850064754486,0.510084256529808
10.38,-0.195691183209419,0.504215061664581
10.4,-0.185681462287903,0.501647591590881
10.42,-0.175625279545784,0.502150878310204
10.44,-0.165595427155495,0.496232882142067
10.46,-0.155775964260101,0.491585209965706
10.48,-0.145932018756866,0.481744483113289
10.5,-0.13650618493557,0.474458932876587
10.52,-0.126953661441803,0.480528175830841
10.54,-0.117285057902336,0.479194149374962
10.56,-0.107785895466805,0.468261539936066
10.58,-0.0985545963048935,0.467870756983757
10.6,-0.0890710651874542,0.463818572461605
10.62,-0.0800018534064293,0.46098604798317
10.64,-0.0706316232681274,0.462373159825802
10.66,-0.0615069270133972,0.455803330987692
10.68,-0.0523994900286198,0.449854042381048
10.7,-0.0435127653181553,0.440130569040775
10.72,-0.0347942672669888,0.441429018974304
10.74,-0.0258556045591831,0.442356197163463
10.76,-0.0171000193804502,0.439180550165474
10.78,-0.00828838255256414,0.432749444371439
10.8,0.000209958394407295,0.432359869591892
10.82,0.00900601223111153,0.42864687020483
10.84,0.0173558332026005,0.421761209145188
10.86,0.0258764605969191,0.424235127866268
10.88,0.0343252383172512,0.420561106875539
10.9,0.0426989048719406,0.41581429541111
10.92,0.0509578101336956,0.412492081522942
10.94,0.0591985881328583,0.407625269144773
10.96,0.0672628208994865,0.402050092816353
10.98,0.0752805918455124,0.399636477231979
11,0.0832482799887657,0.397562794387341
11.02,0.091183103621006,0.394900515675545
11.04,0.0990443006157875,0.391708873212337
11.06,0.1068514585495,0.390812009572983
11.08,0.114676780998707,0.385752692818642
11.1,0.122281566262245,0.376786850392818
11.12,0.12974825501442,0.366843491792679
11.14,0.136955305933952,0.362765789031982
11.16,0.144258886575699,0.364239513874054
11.18,0.151524886488914,0.355829671025276
11.2,0.15849207341671,0.340874865651131
11.22,0.16515988111496,0.334073230624199
11.24,0.171855002641678,0.334262847900391
11.26,0.178530395030975,0.326111167669296
11.28,0.18489944934845,0.314555317163467
11.3,0.191112607717514,0.302476808428764
11.32,0.1969985216856,0.295960530638695
11.34,0.202951028943062,0.286481902003288
11.36,0.208457797765732,0.274493172764778
11.38,0.213930755853653,0.267469510436058
11.4,0.219156578183174,0.255303084850311
11.42,0.224142879247665,0.241632387042046
11.44,0.228821873664856,0.225751101970673
11.46,0.233172923326492,0.215093791484833
11.48,0.237425625324249,0.205348432064056
11.5,0.241386860609055,0.190513953566551
11.52,0.245046183466911,0.180116295814514
11.54,0.248591512441635,0.172470882534981
11.56,0.251945018768311,0.160288065671921
11.58,0.255003035068512,0.148773938417435
11.6,0.257895976305008,0.138396024703979
11.62,0.260538876056671,0.127308815717697
11.64,0.262988328933716,0.117890536785126
11.66,0.265254497528076,0.110462307929993
11.68,0.267406821250916,0.0998534262180328
11.7,0.269248634576797,0.0897064805030823
11.72,0.270995080471039,0.0802740454673767
11.74,0.272459596395493,0.0773444771766663
11.76,0.274088859558105,0.0758156180381775
11.78,0.27549222111702,0.0678367912769318
11.8,0.276802331209183,0.0608183443546295
11.82,0.277924954891205,0.0592410564422607
11.84,0.279171973466873,0.0599130988121033
11.86,0.280321478843689,0.0545807182788849
11.88,0.281355202198029,0.0512629747390747
11.9,0.282371997833252,0.0468015670776367
11.92,0.283227264881134,0.0435121357440948
11.94,0.284112483263016,0.0424884259700775
11.96,0.284926801919937,0.0399522483348846
11.98,0.285710573196411,0.0371120870113373
12,0.286411285400391,0.0331282615661621
12.02,0.287035703659058,0.0285349786281586
12.04,0.287552684545517,0.0269263982772827
12.06,0.288112759590149,0.0241078436374664
12.08,0.288516998291016,0.0182174146175385
12.1,0.28884145617485,0.0131309032440186
12.12,0.289042234420776,0.00854060053825378
12.14,0.289183080196381,0.00441074371337891
12.16,0.289218664169312,-0.00136494636535645
12.18,0.289128482341766,-0.010361522436142
12.2,0.288804203271866,-0.0214189291000366
12.22,0.288271725177765,-0.0301867723464966
12.24,0.287596732378006,-0.0367090106010437
12.26,0.286803364753723,-0.0443309545516968
12.28,0.285823494195938,-0.0552497804164886
12.3,0.284593373537064,-0.0653624534606934
12.32,0.28320899605751,-0.0698648393154144
12.34,0.281798779964447,-0.0715933740139008
12.36,0.280345261096954,-0.0796906650066376
12.38,0.278611153364182,-0.091901421546936
12.4,0.276669204235077,-0.101397186517715
12.42,0.274555265903473,-0.111023336648941
12.44,0.272228270769119,-0.119407474994659
12.46,0.269778966903687,-0.125432014465332
12.48,0.267210990190506,-0.134134292602539
12.5,0.264413595199585,-0.145189464092255
12.52,0.261403411626816,-0.148481130599976
12.54,0.258474349975586,-0.15258714556694
12.56,0.255299925804138,-0.158652663230896
12.58,0.25212824344635,-0.164024531841278
12.6,0.248738944530487,-0.168653950095177
12.62,0.245382085442543,-0.172406807541847
12.64,0.241842672228813,-0.175460800528526
12.66,0.238363653421402,-0.179403647780418
12.68,0.234666526317596,-0.184444338083267
12.7,0.230985879898071,-0.188181176781654
