Time_s,Position_Z_m,Velocity_Z_m_s
5.36,-0.790053188800812,-0.0149831175804138
5.38,-0.7903813123703,-0.0172048807144165
5.4,-0.790741384029388,-0.0167757272720337
5.42,-0.791052341461182,-0.0154852867126465
5.44,-0.791360795497894,-0.0200390815734863
5.46,-0.791853904724121,-0.0264406204223633
5.48,-0.792418420314789,-0.0261351466178894
5.5,-0.792899310588837,-0.0233352184295654
5.52,-0.793351829051971,-0.0230178236961365
5.54,-0.793820023536682,-0.0250205397605896
5.56,-0.794352650642395,-0.0260323286056519
5.58,-0.794861316680908,-0.0278770923614502
5.6,-0.795467734336853,-0.0300869345664978
5.62,-0.796064794063568,-0.0307843089103699
5.64,-0.796699106693268,-0.027763843536377
5.66,-0.797175347805023,-0.0219389796257019
5.68,-0.797576665878296,-0.0205770134925842
5.7,-0.797998428344727,-0.0255867838859558
5.72,-0.798600137233734,-0.0300988554954529
5.74,-0.799202382564545,-0.0284776091575623
5.76,-0.799739241600037,-0.0264018774032593
5.78,-0.800258457660675,-0.0261187553405762
5.8,-0.80078399181366,-0.0257357954978943
5.82,-0.801287889480591,-0.0249207019805908
5.84,-0.801780819892883,-0.024820864200592
5.86,-0.802280724048615,-0.0245600938796997
5.88,-0.802763223648071,-0.0222712755203247
5.9,-0.803171575069427,-0.0174477696418762
5.92,-0.803461134433746,-0.0127509236335754
5.94,-0.803681612014771,-0.0133216381072998
5.96,-0.803993999958038,-0.0147655606269836
5.98,-0.80427223443985,-0.0137254595756531
6,-0.804543018341064,-0.0137224793434143
6.02,-0.804821133613586,-0.0110551714897156
6.04,-0.804985225200653,-0.00817477703094482
6.06,-0.805148124694824,-0.00754594802856445
6.08,-0.805287063121796,-0.00728368759155273
6.1,-0.805439472198486,-0.00822246074676514
6.12,-0.805615961551666,-0.0079035758972168
6.14,-0.805755615234375,-0.00702589750289917
6.16,-0.805896997451782,-0.00890493392944336
6.18,-0.806111812591553,-0.00876486301422119
6.2,-0.806247591972351,-0.00666677951812744
6.22,-0.806378483772278,-0.00757277011871338
6.24,-0.8065505027771,-0.00892877578735352
6.26,-0.806735634803772,-0.00777691602706909
6.28,-0.806861579418182,-0.00513345003128052
6.3,-0.806940972805023,-0.00461339950561523
6.32,-0.807046115398407,-0.00729262828826904
6.34,-0.807232677936554,-0.0113621354103088
6.36,-0.807500600814819,-0.0116303563117981
6.38,-0.807697892189026,-0.0118181109428406
6.4,-0.807973325252533,-0.0154480338096619
6.42,-0.808315813541412,-0.0176519155502319
6.44,-0.808679401874542,-0.0159859657287598
6.46,-0.808955252170563,-0.0145390629768372
6.48,-0.809260964393616,-0.0176534056663513
6.5,-0.809661388397217,-0.0173568725585938
6.52,-0.809955239295959,-0.0134050846099854
6.54,-0.810197591781616,-0.0117287039756775
6.56,-0.810424387454987,-0.0126957893371582
6.58,-0.810705423355103,-0.0124141573905945
6.6,-0.81092095375061,-0.0122711062431335
6.62,-0.811196267604828,-0.0146582722663879
6.64,-0.811507284641266,-0.0132977962493896
6.66,-0.811728179454803,-0.0106886029243469
6.68,-0.81193482875824,-0.00904947519302368
6.7,-0.812090158462524,-0.00794976949691772
6.72,-0.812252819538116,-0.00681430101394653
6.74,-0.812362730503082,-0.00542700290679932
6.76,-0.812469899654388,-0.00668168067932129
6.78,-0.812629997730255,-0.00620335340499878
6.8,-0.812718033790588,-0.00389963388442993
6.82,-0.812785983085632,-0.00463575124740601
6.84,-0.812903463840485,-0.00439882278442383
6.86,-0.812961935997009,-0.00141412019729614
6.88,-0.812960028648376,0.00118911266326904
6.9,-0.812914371490479,0.00316202640533447
6.92,-0.812833547592163,0.00467449426651001
6.94,-0.812727391719818,0.00392496585845947
6.96,-0.812676548957825,0.002308189868927
6.98,-0.812635064125061,0.00154078006744385
7,-0.812614917755127,0.000722706317901611
7.02,-0.812606155872345,-9.68575477600098e-05
7.04,-0.812618792057037,-0.00139921903610229
7.06,-0.812662124633789,-0.00315457582473755
7.08,-0.812744975090027,-0.00394731760025024
7.1,-0.812820017337799,-0.000743567943572998
7.12,-0.81277471780777,0.00243932008743286
7.14,-0.812722444534302,-0.000120699405670166
7.16,-0.812779545783997,-0.0021323561668396
7.18,-0.812807738780975,-0.00320076942443848
7.2,-0.812907576560974,-0.00413656234741211
7.22,-0.812973201274872,-0.00401735305786133
7.24,-0.813068270683289,-0.006122887134552
7.26,-0.813218116760254,-0.00598132610321045
7.28,-0.813307523727417,-0.00765025615692139
7.3,-0.813524127006531,-0.0106975436210632
7.32,-0.81373542547226,-0.010661780834198
7.34,-0.813950598239899,-0.00868737697601318
7.36,-0.8140829205513,-0.00621825456619263
7.38,-0.814199328422546,-0.00929385423660278
7.4,-0.814454674720764,-0.0108808279037476
7.42,-0.814634561538696,-0.00935643911361694
7.44,-0.814828932285309,-0.00927448272705078
7.46,-0.815005540847778,-0.0103965401649475
7.48,-0.815244793891907,-0.010266900062561
7.5,-0.815416216850281,-0.00789016485214233
7.52,-0.815560400485992,-0.00940710306167603
7.54,-0.815792500972748,-0.0123068690299988
7.56,-0.816052675247192,-0.0121995806694031
7.58,-0.816280484199524,-0.0116899609565735
7.6,-0.816520273685455,-0.0126346945762634
7.62,-0.816785871982574,-0.0146731734275818
7.64,-0.817107200622559,-0.0144869089126587
7.66,-0.817365348339081,-0.0157713890075684
7.68,-0.817738056182861,-0.0167280435562134
7.7,-0.818034470081329,-0.0154867768287659
7.72,-0.818357527256012,-0.0118628144264221
7.74,-0.818508982658386,-0.00775754451751709
7.76,-0.818667829036713,-0.0124484300613403
7.78,-0.81900691986084,-0.0200480222702026
7.8,-0.819469749927521,-0.0219479203224182
7.82,-0.819884836673737,-0.0207394361495972
7.84,-0.820299327373505,-0.0210210680961609
7.86,-0.820725679397583,-0.0211060047149658
7.88,-0.821143567562103,-0.0229403376579285
7.9,-0.8216432929039,-0.0261664390563965
7.92,-0.822190225124359,-0.0245541334152222
7.94,-0.822625458240509,-0.0199586153030396
7.96,-0.822988569736481,-0.0175461173057556
7.98,-0.823327302932739,-0.0171348452568054
8,-0.823673963546753,-0.0221580266952515
8.02,-0.824213624000549,-0.0248044729232788
8.04,-0.824666142463684,-0.0213757157325745
8.06,-0.825068652629852,-0.0188589096069336
8.08,-0.825420498847961,-0.0183179974555969
8.1,-0.825801372528076,-0.0165566802024841
8.12,-0.826082766056061,-0.0165998935699463
8.14,-0.826465368270874,-0.0211969017982483
8.16,-0.826930642127991,-0.0186577439308167
8.18,-0.827211678028107,-0.0139579176902771
8.2,-0.827488958835602,-0.0137969851493835
8.22,-0.827763557434082,-0.0117078423500061
8.24,-0.827957272529602,-0.00824183225631714
8.26,-0.828093230724335,-0.00579208135604858
8.28,-0.828188955783844,-0.0025525689125061
8.3,-0.828195333480835,0.00287443399429321
8.32,-0.828073978424072,0.00708252191543579
8.34,-0.827912032604218,0.00897645950317383
8.36,-0.827714920043945,0.00928640365600586
8.38,-0.827540576457977,0.00939071178436279
8.4,-0.827339291572571,0.0120684504508972
8.42,-0.827057838439941,0.0154048204421997
8.44,-0.826723098754883,0.0193804502487183
8.46,-0.826282620429993,0.0217556953430176
8.48,-0.825852870941162,0.0250265002250671
8.5,-0.82528156042099,0.0280573964118958
8.52,-0.824730575084686,0.0282391905784607
8.54,-0.824151992797852,0.0289946794509888
8.56,-0.823570787906647,0.0289976596832275
8.58,-0.822992086410522,0.0281438231468201
8.6,-0.822445034980774,0.0303909182548523
8.62,-0.821776449680328,0.0339612364768982
8.64,-0.821086585521698,0.0345036387443542
8.66,-0.820396304130554,0.030072033405304
8.68,-0.819883704185486,0.0263035297393799
8.7,-0.819344162940979,0.02899169921875
8.72,-0.818724036216736,0.031687319278717
8.74,-0.81807667016983,0.0333249568939209
8.76,-0.817391037940979,0.031810998916626
8.78,-0.816804230213165,0.0301197171211243
8.8,-0.816186249256134,0.0302776694297791
8.82,-0.815593123435974,0.0327691435813904
8.84,-0.814875483512878,0.0362709164619446
8.86,-0.814142286777496,0.0352755188941956
8.88,-0.813464462757111,0.0345498323440552
8.9,-0.812760293483734,0.0345885753631592
8.92,-0.812080919742584,0.0335395336151123
8.94,-0.81141871213913,0.0359892845153809
8.96,-0.810641348361969,0.0384971499443054
8.98,-0.809878826141357,0.0373691320419312
9,-0.809146583080292,0.0409498810768127
9.02,-0.808240830898285,0.0458464026451111
9.04,-0.807312726974487,0.0467538833618164
9.06,-0.806370675563812,0.0481203198432922
9.08,-0.805387914180756,0.0479504466056824
9.1,-0.804452657699585,0.0471293926239014
9.12,-0.8035027384758,0.0512316823005676
9.14,-0.802403390407562,0.0564232468605042
9.16,-0.801245808601379,0.0609233975410461
9.18,-0.79996645450592,0.0613749027252197
9.2,-0.798790812492371,0.0547781586647034
9.22,-0.797775328159332,0.0527679920196533
9.24,-0.796680092811584,0.0566065311431885
9.26,-0.795511066913605,0.0578656792640686
9.28,-0.794365465641022,0.0574409961700439
9.3,-0.793213427066803,0.0569894909858704
9.32,-0.792085886001587,0.0554144382476807
9.34,-0.790996849536896,0.0547394156455994
9.36,-0.789896309375763,0.0538080930709839
9.38,-0.788844525814056,0.0522375106811523
9.4,-0.787806808948517,0.0506415963172913
9.42,-0.786818861961365,0.0488400459289551
9.44,-0.785853207111359,0.0449031591415405
9.46,-0.785022735595703,0.0388443470001221
9.48,-0.784299433231354,0.0356987118721008
9.5,-0.783594787120819,0.0323817133903503
9.52,-0.78300416469574,0.0270217657089233
9.54,-0.782513916492462,0.0245898962020874
9.56,-0.782020568847656,0.0257432460784912
9.58,-0.781484186649323,0.0264823436737061
9.6,-0.780961275100708,0.0220552086830139
9.62,-0.780601978302002,0.0150978565216064
9.64,-0.780357360839844,0.00754594802856445
9.66,-0.780300140380859,0.00346750020980835
9.68,-0.780218660831451,0.00176578760147095
9.7,-0.780229508876801,-0.00095069408416748
9.72,-0.780256688594818,-0.00416040420532227
9.74,-0.780395925045013,-0.00597536563873291
9.76,-0.780495703220367,-0.00889301300048828
9.78,-0.780751645565033,-0.0150591135025024
9.8,-0.781098067760468,-0.0177547335624695
9.82,-0.781461834907532,-0.0191494822502136
9.84,-0.781864047050476,-0.0219821929931641
9.86,-0.782341122627258,-0.0254571437835693
9.88,-0.782882332801819,-0.0251263380050659
9.9,-0.783346176147461,-0.0227570533752441
9.92,-0.783792614936829,-0.0219583511352539
9.94,-0.784224510192871,-0.0259712338447571
9.96,-0.784831464290619,-0.034765899181366
9.98,-0.785615146160126,-0.0371813774108887
10,-0.786318719387054,-0.0349491834640503
10.02,-0.787013113498688,-0.0343918800354004
10.04,-0.78769439458847,-0.0351086258888245
10.06,-0.788417458534241,-0.0336632132530212
10.08,-0.789040923118591,-0.0336825847625732
10.1,-0.789764761924744,-0.0352084636688232
10.12,-0.790449261665344,-0.0328481197357178
10.14,-0.791078686714172,-0.0304445624351501
10.16,-0.79166704416275,-0.0291600823402405
10.18,-0.792245090007782,-0.0278070569038391
10.2,-0.792779326438904,-0.02545565366745
10.22,-0.79326331615448,-0.0212758779525757
10.24,-0.793630361557007,-0.0192418694496155
10.26,-0.794032990932465,-0.0209063291549683
10.28,-0.794466614723206,-0.0214472413063049
10.3,-0.794890880584717,-0.0206932425498962
10.32,-0.795294344425201,-0.0190868973731995
10.34,-0.795654356479645,-0.0141292810440063
10.36,-0.795859515666962,-0.0105232000350952
10.38,-0.796075284481049,-0.011858344078064
10.4,-0.796333849430084,-0.0132694840431213
10.42,-0.796606063842773,-0.0135168433189392
10.44,-0.796874523162842,-0.0100567936897278
10.46,-0.797008335590363,-0.00729560852050781
10.48,-0.797166347503662,-0.00799596309661865
10.5,-0.797328174114227,-0.00711977481842041
10.52,-0.797451138496399,-0.00366419553756714
10.54,-0.79747474193573,-0.00210702419281006
10.56,-0.797535419464111,-0.0051841139793396
10.58,-0.797682106494904,-0.00670701265335083
10.6,-0.797803699970245,-0.00526607036590576
10.62,-0.79789274930954,-0.0049784779548645
10.64,-0.79800283908844,-0.00613480806350708
10.66,-0.79813814163208,-0.00672340393066406
10.68,-0.798271775245667,-0.00749528408050537
10.7,-0.7984379529953,-0.0112399458885193
10.72,-0.798721373081207,-0.0150918960571289
10.74,-0.799041628837585,-0.0140488147735596
10.76,-0.79928332567215,-0.0146284699440002
10.78,-0.799626767635345,-0.0172898173332214
10.8,-0.799974918365479,-0.0166833400726318
10.82,-0.800294101238251,-0.0186055898666382
10.84,-0.800719141960144,-0.0224336981773376
10.86,-0.801191449165344,-0.0248193740844727
10.88,-0.801711916923523,-0.0231906771659851
10.9,-0.802119076251984,-0.020115077495575
10.92,-0.802516520023346,-0.0232324004173279
10.94,-0.803048372268677,-0.0273346900939941
10.96,-0.803609907627106,-0.027918815612793
10.98,-0.804165124893188,-0.0292330980300903
11,-0.804779231548309,-0.0322163105010986
11.02,-0.805453777313232,-0.0329315662384033
11.04,-0.806096494197845,-0.0313952565193176
11.06,-0.806709587574005,-0.0329479575157166
11.08,-0.807414412498474,-0.0352486968040466
11.1,-0.808119535446167,-0.0345721840858459
11.12,-0.808797299861908,-0.0345125794410706
11.14,-0.80950003862381,-0.0345870852470398
11.16,-0.81018078327179,-0.0330954790115356
11.18,-0.810823857784271,-0.0296160578727722
11.2,-0.8113654255867,-0.0279083847999573
11.22,-0.81194019317627,-0.0313997268676758
11.24,-0.812621414661407,-0.0338256359100342
11.26,-0.813293218612671,-0.0340983271598816
11.28,-0.813985347747803,-0.0336647033691406
11.3,-0.814639806747437,-0.0296488404273987
11.32,-0.815171301364899,-0.026288628578186
11.34,-0.815691351890564,-0.0279441475868225
11.36,-0.816289067268372,-0.0301867723464966
11.38,-0.816898822784424,-0.0297814607620239
11.4,-0.817480325698853,-0.026993453502655
11.42,-0.81797856092453,-0.0239863991737366
11.44,-0.818439781665802,-0.0220566987991333
11.46,-0.818860828876495,-0.0203460454940796
11.48,-0.819253623485565,-0.015607476234436
11.5,-0.819485127925873,-0.0113308429718018
11.52,-0.819706857204437,-0.0111997127532959
11.54,-0.819933116436005,-0.0113427639007568
11.56,-0.820160567760468,-0.00952929258346558
11.58,-0.820314288139343,-0.00645667314529419
11.6,-0.820418834686279,-0.00548809766769409
11.62,-0.820533812046051,-0.00324845314025879
11.64,-0.82054877281189,-0.00214278697967529
11.66,-0.820619523525238,-0.00464767217636108
11.68,-0.820734679698944,-0.0018388032913208
11.7,-0.820693075656891,0.00128597021102905
11.72,-0.820683240890503,0.000491738319396973
11.74,-0.820673406124115,-0.000391900539398193
11.76,-0.820698916912079,-0.00314414501190186
11.78,-0.820799171924591,-0.00627636909484863
11.8,-0.820949971675873,-0.00677108764648438
11.82,-0.82107001543045,-0.00506341457366943
11.84,-0.82115250825882,-0.00592321157455444
11.86,-0.821306943893433,-0.01058429479599
11.88,-0.821575880050659,-0.0180050730705261
11.9,-0.822027146816254,-0.0246375799179077
11.92,-0.822561383247375,-0.0288382172584534
11.94,-0.823180675506592,-0.032469630241394
11.96,-0.823860168457031,-0.0349909067153931
11.98,-0.824580311775208,-0.0407606363296509
12,-0.825490593910217,-0.0501126050949097
12.02,-0.826584815979004,-0.0548273324966431
12.04,-0.827683687210083,-0.0566959381103516
12.06,-0.828852653503418,-0.0610202550888062
12.08,-0.830124497413635,-0.0661909580230713
12.1,-0.831500291824341,-0.0702425837516785
12.12,-0.832934200763702,-0.0743299722671509
12.14,-0.834473490715027,-0.0769242644309998
12.16,-0.836011171340942,-0.0753492116928101
12.18,-0.837487459182739,-0.0732824206352234
12.2,-0.838942468166351,-0.0757023692131042
12.22,-0.840515553951263,-0.0818938016891479
12.24,-0.842218220233917,-0.0833079218864441
12.26,-0.843847870826721,-0.0805959105491638
12.28,-0.845442056655884,-0.07924884557724
