Time_s,Position_Z_m,Velocity_Z_m_s
8.2,-0.802661120891571,0.0160172581672668
8.22,-0.802335321903229,0.0151872634887695
8.24,-0.80205363035202,0.0149860978126526
8.26,-0.801735877990723,0.0169619917869568
8.28,-0.801375150680542,0.018233060836792
8.3,-0.801006555557251,0.0197947025299072
8.32,-0.800583362579346,0.0212818384170532
8.34,-0.800155282020569,0.0209242105484009
8.36,-0.79974639415741,0.0224560499191284
8.38,-0.799257040023804,0.027000904083252
8.4,-0.79866635799408,0.030188262462616
8.42,-0.798049509525299,0.0295311212539673
8.44,-0.797485113143921,0.0315353274345398
8.46,-0.796788096427917,0.0373050570487976
8.48,-0.795992910861969,0.0407695770263672
8.5,-0.795157313346863,0.0417590141296387
8.52,-0.794322550296783,0.0402286648750305
8.54,-0.793548166751862,0.0460624694824219
8.56,-0.792480051517487,0.0521093606948853
8.58,-0.791463792324066,0.051531195640564
8.6,-0.790418803691864,0.0500723719596863
8.62,-0.789460897445679,0.053618848323822
8.64,-0.788274049758911,0.0585511326789856
8.66,-0.787118852138519,0.0584244728088379
8.68,-0.785937070846558,0.0599801540374756
8.7,-0.78471964597702,0.0604584813117981
8.72,-0.783518731594086,0.0638246536254883
8.74,-0.782166659832001,0.0655993819236755
8.76,-0.780894756317139,0.0678196549415588
8.78,-0.779453873634338,0.0701561570167542
8.8,-0.778088510036469,0.0701650977134705
8.82,-0.7766472697258,0.0700011849403381
8.84,-0.775288462638855,0.0719562172889709
8.86,-0.773769021034241,0.0755652785301208
8.88,-0.77226585149765,0.0742122530937195
8.9,-0.770800530910492,0.0729560852050781
8.92,-0.769347608089447,0.0742018222808838
8.94,-0.767832458019257,0.0801876187324524
8.96,-0.766140103340149,0.0801488757133484
8.98,-0.764626502990723,0.0740796327590942
9,-0.763176918029785,0.0773385167121887
9.02,-0.761532962322235,0.079694390296936
9.04,-0.759989142417908,0.0739380717277527
9.06,-0.758575439453125,0.0769466161727905
9.08,-0.756911277770996,0.0818371772766113
9.1,-0.755301952362061,0.0835686922073364
9.12,-0.753568530082703,0.0825762748718262
9.14,-0.751998901367188,0.0833094120025635
9.16,-0.7502361536026,0.086638331413269
9.18,-0.748533368110657,0.0866532325744629
9.2,-0.746770024299622,0.0835567712783813
9.22,-0.745191097259521,0.0810503959655762
9.24,-0.743528008460999,0.0874415040016174
9.26,-0.741693437099457,0.0875383615493774
9.28,-0.740026473999023,0.0829145312309265
9.3,-0.73837685585022,0.0843793153762817
9.32,-0.736651301383972,0.0877872109413147
9.34,-0.734865367412567,0.0865012407302856
9.36,-0.733191251754761,0.0851884484291077
9.38,-0.731457829475403,0.0850498676300049
9.4,-0.729789257049561,0.0854462385177612
9.42,-0.728039979934692,0.0829979777336121
9.44,-0.726469337940216,0.0764161348342896
9.46,-0.724983334541321,0.0791206955909729
9.48,-0.723304510116577,0.07801353931427
9.5,-0.72186279296875,0.0726297497749329
9.52,-0.72039932012558,0.0724613666534424
9.54,-0.718964338302612,0.0715121626853943
9.56,-0.717538833618164,0.069466233253479
9.58,-0.716185688972473,0.0641092658042908
9.6,-0.714974462985992,0.060679018497467
9.62,-0.713758528232574,0.0609278678894043
9.64,-0.712537348270416,0.0573396682739258
9.66,-0.711464941501617,0.0508829951286316
9.68,-0.710502028465271,0.0488817691802979
9.7,-0.709509670734406,0.0465542078018188
9.72,-0.708639860153198,0.0413581728935242
9.74,-0.707855343818665,0.0341922044754028
9.76,-0.707272171974182,0.0289961695671082
9.78,-0.70669549703598,0.0262558460235596
9.8,-0.70622193813324,0.0215023756027222
9.82,-0.705835402011871,0.0164523720741272
9.84,-0.705563843250275,0.00915378332138062
9.86,-0.705469250679016,0.00354498624801636
9.88,-0.705422043800354,0.00227391719818115
9.9,-0.705378293991089,-0.000163912773132324
9.92,-0.705428600311279,-0.00707358121871948
9.94,-0.705661237239838,-0.0124379992485046
9.96,-0.705926120281219,-0.0139400362968445
9.98,-0.706218838691711,-0.015413761138916
10,-0.706542670726776,-0.0182896852493286
10.02,-0.706950426101685,-0.0226035714149475
10.04,-0.707446813583374,-0.0253751873970032
10.06,-0.707965433597565,-0.0255271792411804
10.08,-0.708467900753021,-0.0278070569038391
10.1,-0.709077715873718,-0.0326737761497498
10.12,-0.709774851799011,-0.0367209315299988
10.14,-0.710546553134918,-0.0371724367141724
10.16,-0.711261749267578,-0.0339239835739136
10.18,-0.711903512477875,-0.035017728805542
10.2,-0.7126624584198,-0.0387832522392273
10.22,-0.713454842567444,-0.0390380620956421
10.24,-0.714223980903625,-0.036323070526123
10.26,-0.714907765388489,-0.0337913632392883
10.28,-0.715575635433197,-0.0335708260536194
10.3,-0.716250598430634,-0.0332966446876526
10.32,-0.716907501220703,-0.0326260924339294
10.34,-0.717555642127991,-0.0276699662208557
10.36,-0.718014299869537,-0.0233367085456848
10.38,-0.718489110469818,-0.0266268849372864
10.4,-0.719079375267029,-0.0279471278190613
10.42,-0.719606995582581,-0.0259026885032654
10.44,-0.720115482807159,-0.02422034740448
10.46,-0.72057580947876,-0.020793080329895
10.48,-0.720947206020355,-0.0158578157424927
10.5,-0.721210122108459,-0.0144124031066895
10.52,-0.721523702144623,-0.0156551599502563
10.54,-0.72183632850647,-0.0141128897666931
10.56,-0.722088217735291,-0.00834017992019653
10.58,-0.722169935703278,-0.00428557395935059
10.6,-0.722259640693665,-0.00708401203155518
10.62,-0.72245329618454,-0.00585168600082397
10.64,-0.722493708133698,-0.000774860382080078
10.66,-0.722484290599823,0.00145137310028076
10.68,-0.722435653209686,0.00211149454116821
10.7,-0.722399830818176,0.00179111957550049
10.72,-0.722364008426666,0.00354498624801636
10.74,-0.722258031368256,0.00515282154083252
10.76,-0.722157895565033,0.00567734241485596
10.78,-0.722030937671661,0.00557750463485718
10.8,-0.721934795379639,0.00373572111129761
10.82,-0.721881508827209,0.00251680612564087
10.84,-0.721834123134613,0.00331699848175049
10.86,-0.721748828887939,0.00152289867401123
10.88,-0.721773207187653,-0.00179260969161987
10.9,-0.721820533275604,-0.0064164400100708
10.92,-0.722029864788055,-0.0106364488601685
10.94,-0.722245991230011,-0.0123098492622375
10.96,-0.722522258758545,-0.0140413641929626
10.98,-0.722807645797729,-0.0141575932502747
11,-0.723088562488556,-0.0208616256713867
11.02,-0.723642110824585,-0.0284016132354736
11.04,-0.724224627017975,-0.031609833240509
11.06,-0.724906504154205,-0.0328287482261658
11.08,-0.725537776947021,-0.0382736325263977
11.1,-0.726437449455261,-0.0516369938850403
11.12,-0.727603256702423,-0.0555619597434998
11.14,-0.728659927845001,-0.0537589192390442
11.16,-0.729753613471985,-0.061054527759552
11.18,-0.731102108955383,-0.0713184475898743
11.2,-0.73260635137558,-0.0774547457695007
11.22,-0.734200298786163,-0.078117847442627
11.24,-0.735731065273285,-0.0801831483840942
11.26,-0.737407624721527,-0.0834867358207703
11.28,-0.739070534706116,-0.0877514481544495
11.3,-0.740917682647705,-0.0922471284866333
11.32,-0.742760419845581,-0.093802809715271
11.34,-0.744669795036316,-0.0942811369895935
11.36,-0.746531665325165,-0.0938668847084045
11.38,-0.748424470424652,-0.0972568988800049
11.4,-0.750421941280365,-0.0981524586677551
11.42,-0.752350568771362,-0.0961631536483765
11.44,-0.7542684674263,-0.0951379537582397
11.46,-0.756156086921692,-0.0954926013946533
11.48,-0.758088171482086,-0.0999584794044495
11.5,-0.76015442609787,-0.0970885157585144
11.52,-0.761971712112427,-0.0863999128341675
11.54,-0.763610422611237,-0.0815331935882568
11.56,-0.765233039855957,-0.0825852155685425
11.58,-0.766913831233978,-0.0807836651802063
11.6,-0.768464386463165,-0.0732302665710449
11.62,-0.76984304189682,-0.0665605068206787
11.64,-0.771126806735992,-0.0612467527389526
11.66,-0.772292912006378,-0.0583633780479431
11.68,-0.77346134185791,-0.056082010269165
11.7,-0.774536192417145,-0.0523358583450317
11.72,-0.775554776191711,-0.0462770462036133
11.74,-0.776387274265289,-0.0376477837562561
11.76,-0.777060687541962,-0.0365167856216431
11.78,-0.777847945690155,-0.0367477536201477
11.8,-0.778530597686768,-0.0321432948112488
11.82,-0.779133677482605,-0.027976930141449
11.84,-0.779649674892426,-0.0253692269325256
11.86,-0.780148446559906,-0.0213146209716797
11.88,-0.780502259731293,-0.0147193670272827
11.9,-0.780737221240997,-0.0130742788314819
11.92,-0.781025230884552,-0.0113070011138916
11.94,-0.781189501285553,-0.0106126070022583
11.96,-0.781449735164642,-0.0127151608467102
11.98,-0.781698107719421,-0.00917613506317139
12,-0.781816780567169,-0.00703930854797363
12.02,-0.78197968006134,-0.00575631856918335
12.04,-0.782047033309937,-0.00770688056945801
12.06,-0.782287955284119,-0.0139683485031128
12.08,-0.782605767250061,-0.0139325857162476
12.1,-0.782845258712769,-0.00979602336883545
12.12,-0.782997608184814,-0.00903457403182983
12.14,-0.783206641674042,-0.0127434730529785
12.16,-0.783507347106934,-0.0170469284057617
12.18,-0.783888518810272,-0.0197857618331909
12.2,-0.784298777580261,-0.0212118029594421
12.22,-0.78473699092865,-0.0238910317420959
12.24,-0.785254418849945,-0.0292584300041199
12.26,-0.785907328128815,-0.0328198075294495
12.28,-0.786567211151123,-0.0336527824401855
12.3,-0.787253439426422,-0.0346183776855469
12.32,-0.787951946258545,-0.0376909971237183
12.34,-0.788761079311371,-0.0421389937400818
12.36,-0.789637506008148,-0.0445589423179626
12.38,-0.790543437004089,-0.0452309846878052
12.4,-0.79144674539566,-0.0448510050773621
