t,y,y_pred,error,A_est,B_est,C_est,omega_est,freq_est
0.49,0.624623196762354,0.633892187321442,-0.00926899055908759,1.54210205385715,0.575307598608015,-0.656459136841112,3.76991270433837,0.600000241920387
0.5,0.58485366111643,0.592888684394672,-0.00803502327824224,1.54407829752526,0.577229079995015,-0.658930756432317,3.76991292008277,0.600000276257174
0.51,0.543614829359831,0.550241433384515,-0.00662660402468429,1.54564766346932,0.578706783371591,-0.660855279091767,3.76991310973619,0.600000306441454
0.52,0.501011158186026,0.506045998787982,-0.00503484060195536,1.54679653608722,0.579754280762102,-0.662237233371701,3.76991326271179,0.600000330788276
0.53,0.457150530770952,0.460401544235638,-0.00325101346468643,1.54751172432352,0.580385608102964,-0.663081394042953,3.76991336718392,0.600000347415532
0.54,0.412143983591684,0.41341059049471,-0.00126660690302632,1.54778051313057,0.58061528526487,-0.663392819326554,3.76991341008395,0.600000354243284
0.55,0.366105425335005,0.365178766030851,0.000926659304153532,1.54759071163081,0.580458327954815,-0.663176880562517,3.76991337711132,0.600000348995526
0.56,0.319151348607422,0.315814550721715,0.00333679788570662,1.54693069828016,0.579930252647753,-0.662439285480367,3.76991325276094,0.60000032920455
0.57,0.271400535176262,0.265429013335977,0.0059715218402851,1.54578946327533,0.579047075497258,-0.661186096030179,3.76991302036792,0.600000292218052
0.58,0.222973755487651,0.214135543409905,0.00883821207774563,1.54415664839957,0.577825306013045,-0.659423741566485,3.76991266217026,0.600000235209123
0.59,0.17399346322148,0.162049578170042,0.0119438850514381,1.54202258446246,0.576281936162832,-0.65715902804267,3.76991215939031,0.60000015518921
0.6,0.124583485655886,0.109288325164975,0.0152951604909118,1.53937832645641,0.574434425450495,-0.654399143763985,3.76991149233537,0.600000049024118
0.61,0.0748687106241443,0.0559704812815742,0.01889822934257,1.53621568652566,0.572300682436927,-0.651151662158109,3.76991064051748,0.59999991345309
0.62,0.0249747708553679,0.00221594883148413,0.0227588220238838,1.53252726482159,0.569899043100497,-0.647424541949441,3.7699095827927,0.599999745110963
0.63,-0.0249722735031518,-0.0518544505979444,0.0268821770947925,1.52830647829943,0.56724824637746,-0.643226125063651,3.76990829751939,0.599999540553363
0.64,-0.0748462533797119,-0.106119263827673,0.0312730104479607,1.52354758749684,0.564367407176538,-0.638565132540203,3.76990676273517,0.599999296284867
0.65,-0.124521209483399,-0.160456694600875,0.0359354851174764,1.5182457213221,0.561275987124258,-0.633450658690282,3.7699049563518,0.599999008790024
0.66,-0.173871710415678,-0.21474489221917,0.0408731818034921,1.5123968998699,0.557993763266885,-0.627892163704479,3.76990285636703,0.599998674567069
0.67,-0.222773169384997,-0.268862239593054,0.0460890702080569,1.50599805527431,0.554540794929616,-0.62189946488714,3.76990044109224,0.599998290164147
0.68,-0.271102158724703,-0.322687639999782,0.0515854812750787,1.49904705060214,0.550937388913085,-0.61548272667166,3.76989768939433,0.599997852217823
0.69,-0.318736721420297,-0.376100801845208,0.0573640804249102,1.49154269678443,0.547204063190394,-0.608652449552122,3.76989458095026,0.599997357493584
0.7,-0.365556678859749,-0.428982520731244,0.0634258418714951,1.48348476758014,0.543361509254049,-0.601419458051055,3.76989109651225,0.59999680292805
0.71,-0.4114439340303,-0.481214958137627,0.0697710241073267,1.47487401256231,0.53943055325085,-0.593794887829977,3.7698872181815,0.59999618567254
0.72,-0.456282769396844,-0.53268191603551,0.076399146638666,1.46571216811546,0.535432116033577,-0.58579017203848,3.76988292968805,0.59999550313761
0.73,-0.499960138710534,-0.583269106761091,0.0833089680505569,1.4560019664305,0.531387172250696,-0.577417026988428,3.76987821667425,0.599994753038166
0.74,-0.5423659520118,-0.632864417489918,0.0904984654781181,1.44574714248316,0.527316708589175,-0.568687437232108,3.76987306697901,0.599993933438713
0.75,-0.583393353109225,-0.681358168666688,0.0979648155574633,1.43495243898069,0.52324168128046,-0.55961364011667,3.76986747092013,0.599993042798281
0.76,-0.622938988834954,-0.728643365761303,0.10570437692635,1.42362360926197,0.51918297297559,-0.550208109881638,3.7698614215715,0.599992080014545
0.77,-0.660903269398153,-0.774615943739463,0.11371267434131,1.41176741813598,0.515161349092142,-0.540483541361574,3.76985491503216,0.599991044466645
0.78,-0.697190619180708,-0.819175003655308,0.1219843844746,1.39939164064439,0.511197413733056,-0.530452833351919,3.76984795068403,0.599989936056215
0.79,-0.731709717343587,-0.862223040794389,0.130513323450802,1.38650505873463,0.507311565275279,-0.520129071692561,3.76984053143514,0.59998875524608
0.8,-0.764373727638179,-0.90366616381754,0.139292436179361,1.37311745583083,0.503523951724532,-0.509525512120654,3.76983266394501,0.599987503096137
0.81,-0.795100516844305,-0.943414304380005,0.148313787535699,1.35923960929121,0.499854425931194,-0.498655562941546,3.76982435882916,0.599986181295896
0.82,-0.823812861285419,-0.981381416725338,0.157568555439919,1.34488328074192,0.496322500761345,-0.487532767564352,3.76981563083942,0.599984792193186
0.83,-0.850438640901774,-1.01748566678018,0.167047025878402,1.33006120427863,0.492947304316301,-0.476170786946618,3.76980649901728,0.599983338818553
0.84,-0.874911020393833,-1.05164961030372,0.176738589909886,1.31478707252903,0.489747535293461,-0.464583381990619,3.76979698681712,0.599981824904877
0.85,-0.897168616980978,-1.08380035967488,0.186631742693898,1.29907552057095,0.486741418581014,-0.452784395932153,3.76978712219677,0.599980254901787
0.86,-0.917155654354454,-1.11386973893011,0.196714084575659,1.2829421077026,0.483946661178893,-0.440787736761081,3.76977693767288,0.599978633984466
0.87,-0.934822102438452,-1.14179442669634,0.20697232425789,1.26640329706357,0.481380408538352,-0.428607359711405,3.76976647033874,0.599976968056497
0.88,-0.950123802609155,-1.16751608669533,0.21739228408618,1.24947643310691,0.479059201412681,-0.416257249857296,3.76975576184269,0.599975263746418
0.89,-0.963022578058365,-1.19098148552931,0.227958907470944,1.2321797169249,0.476998933311782,-0.403751404850131,3.7697448583253,0.599973528397727
0.9,-0.973486329025934,-1.21214259749122,0.238656268465285,1.21453217943324,0.475214808653646,-0.391103817830361,3.76973381031403,0.599971770052123
0.91,-0.981489112663464,-1.23095669617793,0.249467583514465,1.19655365242048,0.473721301706189,-0.378328460546768,3.76972267257445,0.599969997425814
0.92,-0.987011207330643,-1.24738643271974,0.260375225389097,1.178264737472,0.472532116413387,-0.365439266714478,3.76971150391723,0.59996821987881
0.93,-0.990039161164918,-1.26139990047553,0.271360739310614,1.15968677278009,0.471660147200202,-0.352450115641903,3.76970036696086,0.599966447377153
0.94,-0.990565824804972,-1.27297068607906,0.282404861274089,1.14084179785429,0.471117440851439,-0.339374816155601,3.76968932785026,0.599964690448133
0.95,-0.988590368188528,-1.28207790675855,0.293487538570019,1.12175251614864,0.470915159560345,-0.326227090850867,3.76967845593185,0.599962960128577
0.96,-0.984118281385215,-1.28870623388853,0.304587952503313,1.10244225562518,0.471063545243543,-0.313020560694703,3.76966782338634,0.599961267906402
0.97,-0.977161359465616,-1.29284590277003,0.315684543304413,1.08293492727604,0.471571885219678,-0.299768730006636,3.76965750482063,0.599959625655663
0.98,-0.967737671447878,-1.29449270867206,0.326755037224185,1.06325498162903,0.472448479350048,-0.286484971841642,3.7696475768208,0.599958045565416
0.99,-0.955871513403525,-1.29364798920459,0.337776475801069,1.04342736326515,0.473700608740372,-0.273182513798284,3.76963811746882,0.59995654006279
1,-0.94159334584408,-1.29031859312992,0.34872524728584,1.02347746337944,0.475334506103841,-0.259874424273903,3.76962920582555,0.599955121730712
1.01,-0.924939715549797,-1.28451683575608,0.359577120206283,1.00343107042006,0.477355327886547,-0.246573599187544,3.76962092138355,0.599953803220817
1.02,-0.905953162041054,-1.2762604410922,0.370307279051144,0.98331431884412,0.47976712825745,-0.233292749189996,3.76961334349331,0.599952597162127
1.03,-0.884682108931722,-1.26557247098153,0.380890362049808,0.963153636032742,0.482572835066046,-0.22004438737911,3.76960655076691,0.599951516066143
1.04,-0.861180740441968,-1.25248124146334,0.391300501021369,0.942975687411644,0.48577422787197,-0.206840817537262,3.76960062046366,0.599950572229067
1.05,-0.835508863385341,-1.23702022664938,0.401511363264043,0.922807319828168,0.489371918151811,-0.193694122906535,3.76959562786237,0.599949777631893
1.06,-0.807731754981681,-1.21922795043489,0.411496195453212,0.902675503240032,0.493365331789438,-0.180616155515878,3.76959164562534,0.599949143839185
1.07,-0.777919996883057,-1.19914786639695,0.421227869513893,0.882607270776125,0.497752693957147,-0.167618526073141,3.76958874315929,0.599948681897366
1.08,-0.746149295834733,-1.17682822626565,0.430678930430918,0.862629657234828,0.502531016495864,-0.154712594433544,3.76958698597886,0.599948402233415
1.09,-0.712500291426807,-1.15232193738458,0.439821645957776,0.842769636090936,0.507696087903528,-0.141909460654722,3.76958643507819,0.59994831455485
1.1,-0.6770583514247,-1.12568640960747,0.448628058182773,0.823054055088181,0.513242466041537,-0.129219956647088,3.76958714631639,0.599948427751925
1.11,-0.639913355197946,-1.09698339210692,0.457070036908973,0.80350957050069,0.519163473669784,-0.116654638426793,3.76958916982283,0.599948749802977
1.12,-0.601159465796669,-1.06627880059893,0.465119334802259,0.784162580153468,0.525451196921309,-0.104223778977104,3.76959254942792,0.599949287683833
1.13,-0.56089489125375,-1.03364253551356,0.472747644259815,0.765039155299181,0.532096486827881,-0.0919373617225128,3.76959732212535,0.599950047282221
1.14,-0.519221635717713,-0.999148291667065,0.479926655949352,0.746164971456186,0.539088964007877,-0.0798050746183489,3.76960351757131,0.59995103331807
1.15,-0.476245241046998,-0.962873360014466,0.486628118967468,0.727565238320908,0.546417026627641,-0.0678363048571202,3.76961115762641,0.599952249270605
1.16,-0.432074519520199,-0.924898422083862,0.492823902563663,0.709264628876309,0.554067861746937,-0.0560401341911974,3.76962025594548,0.599953697313059
1.17,-0.386821278339175,-0.885307337713844,0.498486059374669,0.691287207827426,0.562027460158236,-0.0444253348698407,3.7696308176204,0.59995537825583
1.18,-0.340600036622566,-0.844186926734435,0.503586890111869,0.67365635950469,0.570280634828204,-0.0330003661869074,3.76964283888065,0.599957291498821
1.19,-0.293527735606009,-0.801626745248762,0.508099009642753,0.656394715386045,0.578811043047942,-0.0217733716338885,3.76965630685604,0.599959434993677
1.2,-0.245723442782419,-0.757718857187812,0.511995414405393,0.639524081399815,0.587601212396108,-0.0107521766512034,3.76967119940542,0.599961805216526
1.21,-0.197308050730847,-0.712557601823743,0.515249551092896,0.623065365181722,0.596632570616013,5.5713031068055e-05,3.76968748501503,0.599964397151797
1.22,-0.148403971395683,-0.666239357938358,0.517835386542675,0.607038503471581,0.605885479504016,0.0106431124736203,3.76970512276931,0.599967204287576
1.23,-0.0991348265893106,-0.618862305352392,0.519727478763081,0.591462389847809,0.615339272901967,0.0210031580419312,3.7697240623967,0.599970218622895
1.24,-0.0496251355007249,-0.570526184528077,0.520901049027352,0.576354803011195,0.62497229888098,0.0311293073680899,3.76974424439219,0.599973430687239
1.25,-2.41886798456763e-16,-0.521332054962116,0.521332054962116,0.561732335843152,0.63476196619732,0.0410153387765423,3.76976560021787,0.599976829572459
1.26,0.0496152114660608,-0.471382053088419,0.52099726455448,0.547610325478023,0.644684795093651,0.0506553501917288,3.76978805258207,0.599980402977206
1.27,0.0990951805884032,-0.420779150409857,0.51987433099826,0.534002784643877,0.654716472510058,0.0600437575474809,3.76981151579697,0.599984137263838
1.28,0.148314955720218,-0.369626912575659,0.517941868295878,0.520922334541499,0.664831911759163,0.0691752927199449,3.7698358962139,0.599988017527707
1.29,0.197150267412004,-0.318029260115912,0.515179527527917,0.508380139546981,0.675005316708085,0.0780450010077072,3.76986109273494,0.59999202767858
1.3,0.245477842160414,-0.266090231536769,0.511568073697183,0.496385844039277,0.685210250496841,0.0866482381847036,3.76988699739863,0.599996150533855
1.31,0.29317571357874,-0.213913749469495,0.507089463048235,0.484947511670317,0.695419708807981,0.0949806671533887,3.76991349603693,0.600000367923126
1.32,0.340123530203617,-0.161603390553112,0.501726920756728,0.474071567411515,0.705606197685575,0.103038254227524,3.76994046900003,0.600004660803533
1.33,0.386202859161104,-0.109262159714262,0.495465018875365,0.463762742726807,0.715741815883097,0.110817265075789,3.76996779194472,0.60000900938524
1.34,0.431297484925996,-0.0569922694888296,0.488289754414825,0.45402402423838,0.725798341699068,0.118314260359247,3.76999533668163,0.600013393266276
1.35,0.475293702420711,-0.00489492500779026,0.480188627428501,0.444856606266926,0.735747324236516,0.125526091097436,3.77002297207587,0.600017791575873
1.36,0.518080603714554,0.0469298847552829,0.471150718959271,0.43625984764337,0.745560178997135,0.132449893799584,3.77005056499506,0.600022183125356
1.37,0.559550357600501,0.0983835889057553,0.461166768694746,0.428231233203272,0.755208287693542,0.139083085399038,3.77007798129832,0.600026546565542
1.38,0.59959848134474,0.1493692291804,0.45022925216434,0.420766340388298,0.764663102133017,0.145423358030556,3.77010508685913,0.60003086054953
1.39,0.638124103924152,0.199791646626951,0.438332457297201,0.413858811390991,0.773896251993608,0.151468673691468,3.77013174861456,0.600035103899698
1.4,0.67503022008853,0.249557659944248,0.425472560144282,0.407500331289167,0.78287965627833,0.157217258829064,3.77015783563321,0.600039255777667
1.41,0.710223934607643,0.298576235056861,0.411647699550782,0.401680612624386,0.79158563819556,0.162667598897615,3.77018322019349,0.600043295855913
1.42,0.743616696088201,0.34675864554147,0.396858050546731,0.396387386884546,0.799987043173375,0.167818432929439,3.77020777886384,0.600047204489696
1.43,0.775124519772192,0.394018623568531,0.381105896203661,0.39160640335353,0.808057359672831,0.17266874816514,3.77023139357641,0.600050962887931
1.44,0.804668198756057,0.440272501071905,0.364395697684152,0.387321435790341,0.815770842419961,0.177217774788689,3.77025395268511,0.600054553281592
1.45,0.832173503099517,0.485439340910804,0.346734162188712,0.383514297395985,0.823102637628726,0.181464980813271,3.77027535199946,0.600057959088249
1.46,0.857571366323539,0.529441057842682,0.328130308480856,0.380164864518009,0.830028909737641,0.18541006716384,3.77029549578519,0.600061165071322
1.47,0.880798058828914,0.572202529182147,0.308595529646767,0.377251109529434,0.836526969131386,0.189052963001979,3.77031429772294,0.600064157492654
1.48,0.901795347800029,0.613651695079454,0.288143652720575,0.374749143300585,0.842575400265846,0.192393821338052,3.77033168181622,0.60006692425703
1.49,0.920510643192631,0.653719648412301,0.26679099478033,0.372633267658234,0.848154189561139,0.195433014974599,3.77034758324036,0.600069455047284
1.5,0.93689712943965,0.692340714346129,0.244556415093522,0.370876038196253,0.853244852372612,0.198171132823531,3.7703619491242,0.600071741448709
1.51,0.950913882545247,0.729452519680537,0.22146136286471,0.369448337765004,0.857830558295281,0.200608976637869,3.77037473925663,0.600073777061508
1.52,0.962525972274251,0.764996052162292,0.197529920111959,0.368319460922567,0.861896254003242,0.202747558196506,3.77038592671065,0.600075557600116
1.53,0.97170454918186,0.7989157100082,0.17278883917366,0.36745720957921,0.865428782772998,0.204588096977746,3.77039549837788,0.600077080978269
1.54,0.978426916266809,0.831159341943327,0.147267574323482,0.366828000006865,0.868416999789273,0.206132018354154,3.77040345540714,0.600078347378809
1.55,0.98267658507009,0.86167827812095,0.120998306949141,0.366396981317464,0.87085188228457,0.207380952337525,3.7704098135412,0.600079359307274
1.56,0.98444331608065,0.890427352349677,0.0940159637309733,0.366128165437694,0.872726633520502,0.208336732898571,3.77041460334648,0.60008012162846
1.57,0.983723143349132,0.917364916109555,0.0663582272395772,0.365984568522864,0.874036779580875,0.209001397881129,3.77041787033107,0.600080641585207
1.58,0.980518383250659,0.942452844891983,0.0380655383586754,0.365928363659168,0.874780257914713,0.209377189525433,3.77041967494742,0.600080928798819
1.59,0.974837627377694,0.965656537447117,0.00918108993057698,0.365921044601932,0.874957496543136,0.209466555609191,3.77042009247633,0.60008099525061
1.6,0.966695719584098,0.986944908566229,-0.0202491889821311,0.365923600187634,0.874571482828429,0.209272151208885,3.77041921279032,0.600080855244232
1.61,0.956113717241538,1.00629037606457,-0.0501766588230361,0.365896698940205,0.873627820698076,0.20879684107695,3.77041713999463,0.600080525348552
1.62,0.943118836809272,1.02366884266164,-0.080550005852372,0.365800883267954,0.872134775222191,0.208043702623259,3.77041399194551,0.600080024320974
1.63,0.927744383857912,1.0390596734796,-0.11131528962169,0.365596772517394,0.870103303460932,0.207016029481679,3.77040989964603,0.600079373011283
1.64,0.910029667727052,1.05244566989637,-0.142416002169323,0.36524527401531,0.867547070530323,0.205717335634556,3.77040500652069,0.600078594246197
1.65,0.890019901035357,1.06381304049649,-0.173793139461135,0.364707801091985,0.864482449881491,0.204151360059652,3.77039946757094,0.600077712694965
1.66,0.867766084300001,1.07315136985984,-0.205385285559838,0.36394649693817,0.86092850685072,0.202322071855695,3.77039344841492,0.600076754716531
1.67,0.843324875959844,1.08045358591521,-0.237128709955367,0.36292446300789,0.856906964616641,0.200233675794086,3.77038712421534,0.600075748188908
1.68,0.816758448133564,1.08571592656164,-0.268957478428073,0.361605990540545,0.852442151797077,0.197890618235776,3.77038067850073,0.600074722321566
1.69,0.788134328479957,1.0889379062255,-0.300803577745541,0.359956793641229,0.8475609310319,0.195297593343882,3.77037430188601,0.600073707451813
1.7,0.757525228562583,1.09012228297525,-0.332597054412672,0.357944242230114,0.842292608029783,0.192459549514383,3.77036819069958,0.600072734826284
1.71,0.725008859155013,1.0892750267582,-0.364266167603182,0.35553759305265,0.836668820706012,0.189381695939404,3.77036254552485,0.60007183636882
1.72,0.690667732955782,1.08640528925524,-0.395737556299455,0.352708216834925,0.830723408204734,0.186069509210222,3.77035756966528,0.600071044436175
1.73,0.654588955213875,1.08152537577072,-0.426936420556849,0.349429819575494,0.82449225978162,0.182528739860469,3.77035346754295,0.600070391563128
1.74,0.616864002796023,1.07465071948523,-0.457786716689209,0.345678655889051,0.818013143720362,0.178765418744049,3.77035044304144,0.600069910198762
1.75,0.577588492256158,1.06579985830123,-0.488211366045075,0.341433732261245,0.811325516667259,0.174785863137328,3.770348697805,0.600069632435756
1.76,0.536861937495038,1.05499441440544,-0.518132476910406,0.33667699804023,0.804470313990184,0.170596682451249,3.77034842950663,0.600069589734744
1.77,0.494787497624247,1.04225907655895,-0.5474715789347,0.331393521981686,0.797489721998984,0.166204783436286,3.77034983009854,0.600069812645871
1.78,0.451471715673388,1.02762158500845,-0.576149869335061,0.325571652182175,0.790426933101066,0.161617374761771,3.77035308405936,0.600070330529819
1.79,0.407024248802262,1.01111271879106,-0.604088469988803,0.319203157282641,0.783325885205187,0.156841970851142,3.77035836665288,0.600071171280691
1.8,0.361557590701221,0.992766285082829,-0.631208694381608,0.312283346901115,0.776230986924897,0.151886394856182,3.77036584221409,0.60007236105321
1.81,0.315186786882373,0.972619110119857,-0.657432323237483,0.304811169362181,0.769186830366698,0.146758780656392,3.77037566247829,0.6000739239968
1.82,0.268029143582237,0.950711031103077,-0.68268188752084,0.296789284931007,0.762237893512846,0.14146757377433,3.77038796496982,0.600075881999139
1.83,0.220203931012355,0.927084888385041,-0.706880957372686,0.288224112931573,0.755428234420643,0.136021531104014,3.77040287146697,0.600078254441844
1.84,0.171832081708582,0.901786517132966,-0.729954435424384,0.279125851331469,0.748801179654794,0.130429719357337,3.77042048655973,0.600081057970929
1.85,0.123035884741901,0.874864737568214,-0.751828852826313,0.269508467607819,0.742399009542871,0.124701512142815,3.770440896317,0.600084306284686
1.86,0.0739386765640042,0.846371342801273,-0.772432666237269,0.259389659968527,0.736262642992034,0.118846585601753,3.77046416707957,0.60008800994158
1.87,0.0246645292691832,0.816361083215039,-0.791696553945856,0.248790788287394,0.730431324724221,0.112874912539027,3.77049034439468,0.600092176190677
1.88,-0.0246620629395741,0.784891646299906,-0.80955370923948,0.237736774417402,0.724942317873646,0.106796754998875,3.77051945210729,0.60009680882702
1.89,-0.0739164982879438,0.752023630813469,-0.825940129101413,0.226255971869602,0.719830604941721,0.100622655250275,3.77055149162233,0.600101908074213
1.9,-0.122974382176453,0.717820514127013,-0.840794896303466,0.21438000518125,0.715128600118005,0.0943634251614131,3.77058644135106,0.600107470496301
1.91,-0.171711841340426,0.682348611631356,-0.854060452971782,0.202143579640997,0.710865875949891,0.0880301339581296,3.77062425635324,0.60011348894082
1.92,-0.220005836630286,0.645677027106743,-0.865682863737029,0.189584262385979,0.707068907277287,0.0816340943769247,3.7706648681853,0.60011995251464
1.93,-0.267734473622486,0.607877593015406,-0.875612066637892,0.17674223622991,0.703760835241395,0.0751868472387127,3.77070818496299,0.600126846593929
1.94,-0.314777310276887,0.569024799750981,-0.883802110027868,0.163660027917229,0.700961254029291,0.0687001444848825,3.77075409164481,0.600134152869261
1.95,-0.361015660864158,0.529195712975247,-0.890211373839405,0.150382212820266,0.698686022829704,0.0621859307319875,3.77080245054046,0.600141849426547
1.96,-0.406332895396193,0.488469878288542,-0.894802773684735,0.136955098398887,0.696947105252346,0.0556563234153415,3.77085310204632,0.600149910864079
1.97,-0.450614733804192,0.446929212613938,-0.89754394641813,0.123426389019858,0.695752438206141,0.0491235916046669,3.77090586560709,0.60015830844559
