t,y,y_pred,error,A_est,B_est,C_est,omega_est,freq_est
17.89,0.773539860150466,0.796172720438966,-0.0226328602885002,-0.603362450507782,-0.601441047929635,0.000785085618981926,5.00333767480418,0.796305922902995
17.9,0.756531236500865,0.77953300288231,-0.0230017663814446,-0.603137468636267,-0.601391639034236,0.000669430938378035,5.00404888996924,0.796419116312117
17.91,0.737615134206892,0.760934541526183,-0.0233194073192905,-0.602907152283683,-0.601353019093089,0.00055218153205375,5.00485081850388,0.79654674720241
17.92,0.716839713853202,0.740423149410433,-0.0235834355572307,-0.602672557923723,-0.601325662469485,0.000433607028936659,5.00574168290573,0.79668853267559
17.93,0.69425782274106,0.718049372984215,-0.0237915502431544,-0.602434800431735,-0.60130993929517,0.000313988587635981,5.00671879668672,0.796844045163798
17.94,0.669926860466951,0.693868387184885,-0.023941526717933,-0.602195043239651,-0.601306108517152,0.000193618512103023,5.00777856450203,0.797012712450134
17.95,0.643908633029868,0.66793988121674,-0.0240312481868716,-0.601954487456784,-0.601314311857918,7.27997088920885e-05,5.00891649263116,0.797193819336769
17.96,0.616269195837723,0.640327934853929,-0.0240587390162051,-0.601714360025294,-0.601334568850418,-4.81550221037657e-05,5.0101272105238,0.797386511074072
17.97,0.587078686011918,0.611100885051784,-0.0240221990398655,-0.60147590100781,-0.601366773106178,-0.000168923868498043,5.01140450397601,0.797589798640771
17.98,0.556411144415624,0.580331182619626,-0.0239200382040021,-0.601240350133988,-0.601410689966692,-0.000289177059535999,5.01274136031879,0.797802565935927
17.99,0.524344327857464,0.548095238689897,-0.023750910832433,-0.601008932761771,-0.601465955674366,-0.000408578091620873,5.01413002578404,0.798023578909022
18,0.490959511946764,0.514473260713452,-0.0235137487666882,-0.600782845436556,-0.601532078179929,-0.000526785119637598,5.01556207496746,0.798251496615315
18.01,0.456341285100359,0.479549077722891,-0.0232077926225321,-0.600563241256344,-0.601608439678358,-0.000643452504686754,5.01702849203954,0.79848488414097
18.02,0.420577334222979,0.443409954635061,-0.0228326204120827,-0.600351215272071,-0.601694300935516,-0.000758232505093295,5.01851976307247,0.798722227297352
18.03,0.383758222604044,0.406146395411649,-0.0223881728076049,-0.600147790168703,-0.601788807433458,-0.000870777093939699,5.02002597856143,0.798961948937781
18.04,0.345977160593829,0.367851934964432,-0.0218747743706022,-0.599953902483301,-0.601890997324603,-0.000980739882993848,5.02153694493199,0.7992024267045
18.05,0.30732976963917,0.328622919777059,-0.0212931501378881,-0.599770389620431,-0.601999811144723,-0.00108777812986023,5.02304230355288,0.799442011970142
18.06,0.267913840276468,0.288558277320286,-0.0206444370438185,-0.599597977922427,-0.602114103193244,-0.00119155480257544,5.02453165552425,0.799679049698389
18.07,0.227829084694231,0.247759274456522,-0.0199301897622904,-0.599437272041716,-0.60223265444797,-0.00129174067378,5.02599469029586,0.799911898914206
18.08,0.187176884491385,0.206329265164851,-0.0191523806734658,-0.599288745844792,-0.602354186841509,-0.00138801641511249,5.0274213159977,0.800138953446595
18.09,0.146060034269223,0.164373428061213,-0.0183133937919905,-0.599152735052552,-0.60247737868976,-0.00148007466164155,5.02880178924329,0.800358662587437
18.1,0.104582481705727,0.121998494340518,-0.0174160126347908,-0.599029431790254,-0.602600881030251,-0.00156762201602436,5.03012684210173,0.800569551299716
18.11,0.0628490647693837,0.0793124669217263,-0.0164634021523426,-0.598918881183082,-0.602723334601102,-0.00165038096267941,5.03138780393073,0.800770239607851
18.12,0.0209652467366392,0.0364243317286174,-0.0154590849919782,-0.598820980091318,-0.60284338717104,-0.00172809166358321,5.03257671582328,0.800959460812451
18.13,-0.0209631503167883,-0.00655623781437559,-0.0144069125024127,-0.598735478033656,-0.602959710918031,-0.00180051360932364,5.03368643554292,0.80113607819128
18.14,-0.0628302128778662,-0.0495191818582413,-0.0133110310196249,-0.598661980299816,-0.603071019549284,-0.00186742710172257,5.0347107310054,0.801299099877319
18.15,-0.104530203535517,-0.0923543594443737,-0.0121758440911438,-0.598599953205757,-0.603176084858965,-0.00192863454760566,5.03564436060133,0.801447691642529
18.16,-0.145957828021594,-0.134951856626841,-0.0110059713947532,-0.598548731398138,-0.603273752431714,-0.00198396154706075,5.03648313893889,0.801581187361109
18.17,-0.187008501079244,-0.177202295892941,-0.0098062051863029,-0.598507527070713,-0.603362956219751,-0.00203325776368773,5.03722398690642,0.801699096977222
18.18,-0.227578610487138,-0.218997145321975,-0.00858146516516284,-0.598475440915572,-0.603442731748219,-0.00207639756877771,5.03786496530365,0.801801111857555
18.19,-0.267565778573234,-0.260229025898395,-0.00733675267483896,-0.59845147459776,-0.603512227736445,-0.0021132804559454,5.03840529165236,0.801887107466836
18.2,-0.306869120557883,-0.300792015398228,-0.00607710515965554,-0.598434544513906,-0.603570715960831,-0.00214383122734765,5.0388453401632,0.801957143362536
18.21,-0.34538949907464,-0.34058194730012,-0.00480755177451969,-0.59842349657479,-0.603617599226771,-0.00216799995711616,5.03918662519033,0.802011460561607
18.22,-0.383029774226186,-0.379496703229052,-0.00353307099713462,-0.598417121738784,-0.603652417360719,-0.00218576174189538,5.03943176884043,0.802050476385288
18.23,-0.419695048545302,-0.417436497523909,-0.00225855102139311,-0.598414172017876,-0.603674851177889,-0.00219711625229132,5.0395844537051,0.802074776936236
18.24,-0.455292906242485,-0.454304152623258,-0.000988753619227067,-0.598413376680472,-0.603684724424533,-0.0022020871024984,5.03964936194867,0.802085107404047
18.25,-0.489733646137631,-0.490005364086349,0.00027171794871822,-0.598413458384731,-0.60368200373484,-0.00220072105830134,5.03963210219914,0.802082360429593
18.26,-0.522930507688373,-0.524448954202579,0.00151844651420607,-0.598413148992312,-0.603666796680072,-0.00219308710597613,5.03953912585459,0.802067562784768
18.27,-0.554799889545601,-0.55754711328915,0.00274722374354897,-0.598411204833878,-0.60363934802052,-0.002179275406298,5.03937763452811,0.802041860641891
18.28,-0.585261560085682,-0.58921562792977,0.00395406784408836,-0.598406421223696,-0.603600034298448,-0.00215939615887728,5.03915548041133,0.802006503716079
18.29,-0.614238859389121,-0.619374095560857,0.00513523617173561,-0.598397646049658,-0.603549356931792,-0.00213357840238759,5.03888106134273,0.801962828564832
18.3,-0.641658892157401,-0.647946124964441,0.00628723280704013,-0.598383792296022,-0.603487933983895,-0.0021019687759377,5.03856321232452,0.801912241322426
18.31,-0.66745271108217,-0.6748595223725,0.00740681129032983,-0.598363849387719,-0.603416490793788,-0.0020647302659057,5.03821109514937,0.801856200133453
18.32,-0.691555490206013,-0.700046463025313,0.00849097281930011,-0.598336893276045,-0.603335849654969,-0.00202204096105253,5.03783408767986,0.801796197531098
18.33,-0.71390668783842,-0.723443648151355,0.00953696031293472,-0.5983020952149,-0.603246918728522,-0.00197409283672309,5.03744167417923,0.801733742982738
18.34,-0.73445019861795,-0.744992447448827,0.0105422488308772,-0.598258729203519,-0.603150680369716,-0.00192109058650264,5.0370433379294,0.801670345799563
18.35,-0.753134494338482,-0.764639027245374,0.0115045329068918,-0.598206178095146,-0.603048179036487,-0.00186325051690313,5.03664845719942,0.801607498579456
18.36,-0.769912753186022,-0.782334464593668,0.012421711407646,-0.59814393839079,-0.602940508934536,-0.00180079951759365,5.03626620545395,0.80154666132466
18.37,-0.784742977062188,-0.798034847625311,0.0132918705631222,-0.59807162375276,-0.602828801538059,-0.00173397411644888,5.03590545652263,0.801489246349024
18.38,-0.797588096700189,-0.811701362533708,0.014113265833518,-0.597988967284066,-0.602714213108398,-0.00166301962535299,5.035574695296,0.801436604064824
18.39,-0.808416064310357,-0.823300367589833,0.0148843032794762,-0.597895822627003,-0.602597912316015,-0.00158818937934737,5.03528193437598,0.801390009717259
18.4,-0.817199933523665,-0.832803454612355,0.0156035210886901,-0.597792163937696,-0.60248106805512,-0.00150974406842863,5.03503463699294,0.801350651116334
18.41,-0.823917926433884,-0.840187498318188,0.0162695718843036,-0.597678084793453,-0.602364837525702,-0.00142795115815798,5.0348396464112,0.801319617401393
18.42,-0.8285534875716,-0.845434693970956,0.0168812063993556,-0.597553796087092,-0.602250354645289,-0.00134308439230348,5.03470312197962,0.801297888863254
18.43,-0.831095324676347,-0.848532583725336,0.0174372590489896,-0.597419622957627,-0.60213871884291,-0.0012554233680602,5.03463048194534,0.801286327842732
18.44,-0.831537436166574,-0.849474072035783,0.0179366358692082,-0.597276000800574,-0.602030984280862,-0.00116525317203141,5.03462635313419,0.801285670722028
18.45,-0.829879125240675,-0.848257430460115,0.0183783052194394,-0.597123470394474,-0.601928149545946,-0.00107286406315239,5.03469452760824,0.801296521026567
18.46,-0.826125000576146,-0.844886292143369,0.0187612915672232,-0.596962672173788,-0.60183114785101,-0.000978551187131803,5.03483792643614,0.80131934365886
18.47,-0.820284963627796,-0.839369636216434,0.0190846725886387,-0.596794339672803,-0.601740837789484,-0.000882614305805405,5.0350585707492,0.801354460291949
18.48,-0.812374182559765,-0.831721762288677,0.0193475797289122,-0.596619292161409,-0.601657994689956,-0.000785357524064139,5.03535756030226,0.801402045957252
18.49,-0.802413052879876,-0.821962255155469,0.0195492022755928,-0.596438426491935,-0.601583302624045,-0.000687088996748182,5.03573505980498,0.801462126869123
18.5,-0.790427144878382,-0.810115939781409,0.0196887949030276,-0.596252708177341,-0.601517347128401,-0.000588120598098533,5.03619029333254,0.801534579535296
18.51,-0.776447138006548,-0.796212826559837,0.0197656885532883,-0.596063161725111,-0.601460608709798,-0.000488767537027402,5.0367215471575,0.801619131207575
18.52,-0.760508742363429,-0.780288046790204,0.0197793044267751,-0.595870860258451,-0.60141345721028,-0.00038934790259974,5.03732618136102,0.801715361729828
18.53,-0.742652607491643,-0.762381778258571,0.0197291707669285,-0.595676914466788,-0.601376147116352,-0.000290182125694852,5.03800065057837,0.801822706839733
18.54,-0.722924218715235,-0.742539160755014,0.0196149420397793,-0.595482460940936,-0.601348813901474,-0.000191592344813651,5.03874053420389,0.801940462976047
18.55,-0.701373781283727,-0.720810201316053,0.0194364200323255,-0.59528864996432,-0.601331471493904,-9.39016663786704e-05,5.0395405763237,0.802067793634095
18.56,-0.678056092617609,-0.697249668943157,0.0191935763255482,-0.595096632849753,-0.601324010961514,2.56668740239672e-06,5.04039473555667,0.802203737298211
18.57,-0.653030402980241,-0.671916978520569,0.0188865755403286,-0.594907548930821,-0.601326200501064,9.74903470262217e-05,5.04129624486606,0.802347216961043
18.58,-0.626360264930467,-0.644876063640373,0.0185157987099051,-0.594722512337103,-0.601337686811077,0.000190548881216228,5.04223768125587,0.802497051216089
18.59,-0.598113371938341,-0.616195238039932,0.0180818661015906,-0.594542598702394,-0.601357997914672,0.000281424996764993,5.04321104509123,0.802651966881913
18.6,-0.568361386573886,-0.585947045369616,0.0175856587957306,-0.594368831973742,-0.601386547481468,0.000369805846516295,5.04420784858316,0.802810613084945
18.61,-0.537179758704901,-0.554208097037494,0.0170283383325924,-0.594202171505557,-0.601422640675984,0.000455384435851151,5.04521921276256,0.802971576693363
18.62,-0.504647534164879,-0.52105889792295,0.0164113637580708,-0.594043499636227,-0.601465481534362,0.000537861114686601,5.04623597204131,0.80313339895851
18.63,-0.470847154376542,-0.486583659814911,0.0157365054383684,-0.593893609953691,-0.601514181842092,0.000616945138835394,5.04724878522905,0.803294593183768
18.64,-0.43586424743851,-0.450870102510024,0.0150058550715141,-0.593753196460503,-0.601567771453738,0.000692356281701433,5.04824825165092,0.803453663205263
18.65,-0.399787411204822,-0.414009242604127,0.0142218313993044,-0.593622843847273,-0.601625209962153,0.00076382647479002,5.04922503080341,0.803609122435691
18.66,-0.36270798890671,-0.376095170121694,0.013387181214984,-0.593503019075738,-0.601685399590673,0.00083110145347388,5.05016996380192,0.803759513193294
18.67,-0.324719837884739,-0.337224813254318,0.0125049753695783,-0.593394064458587,-0.601747199148308,0.000893942382955405,5.05107419472375,0.803903426014199
18.68,-0.285919092017064,-0.297497691615338,0.0115785995982739,-0.59329619240288,-0.601809438856447,0.000952127438457361,5.05192928984148,0.804039518629
18.69,-0.246403918444945,-0.257015658561076,0.0106117401161304,-0.593209481957414,-0.60187093582716,0.00100545331340604,5.05272735268196,0.804166534274961
18.7,-0.206274269211289,-0.215882633277626,0.00960836406633653,-0.593133877272532,-0.601930509949196,0.00105373662977353,5.05346113283909,0.80428331901411
18.71,-0.165631628440295,-0.174204323478169,0.00857269503787439,-0.593069188044302,-0.601986999919205,0.00109681522581836,5.05412412651941,0.804388837735571
18.72,-0.124578755698151,-0.132087939699767,0.00750918400161579,-0.5930150919748,-0.602039279143532,0.00113454929820013,5.05471066690727,0.804482188537623
18.73,-0.0832194261831383,-0.089641902321105,0.00642247613796672,-0.592971139237669,-0.602086271230841,0.00116682237780333,5.0552160026014,0.804562615211265
18.74,-0.0416581684027008,-0.0469755425445031,0.00531737414180233,-0.592936758894533,-0.602126964798216,0.0011935421215327,5.0556363625922,0.804629517581679
18.75,-8.93640974450559e-15,-0.0041987986878253,0.00419879868781636,-0.59291126716474,-0.602160427323445,0.0012146409057601,5.05596900651397,0.804682459506118
18.76,0.0416498376021337,0.0385780907840452,0.00307174681808855,-0.592893877409681,-0.602185817793684,0.00123007621091933,5.05621225921007,0.804721174375122
18.77,0.0831861450693255,0.0812448959993516,0.00194124906997387,-0.592883711655087,-0.602202397925208,0.00123983079084715,5.05636552898221,0.804745568016984
18.78,0.124504030864418,0.12369170466806,0.000812326196358432,-0.59287981344147,-0.602209541759689,0.00124391262474517,5.05642930924689,0.80475571896138
18.79,0.165499176125527,0.165809229787547,-0.000310053662020832,-0.592881161765426,-0.602206743478364,0.00124235465395576,5.05640516368044,0.804751876075126
18.8,0.206068098044836,0.207489114553505,-0.00142101650866858,-0.592886685853702,-0.602193623315402,0.00123521430998664,5.05629569528732,0.804734453639248
18.81,0.246108411082684,0.248624233008398,-0.00251582192571448,-0.592895280498364,-0.602169931494302,0.00122257284425497,5.05610450016274,0.804704023990078
18.82,0.28551908535823,0.289108985030079,-0.00358989967184853,-0.592905821675442,-0.602135550154865,0.00120453447374373,5.05583610702926,0.804661307896192
18.83,0.324200701563935,0.328839584353683,-0.00463888278974794,-0.592917182170999,-0.602090493281624,0.00118122536006122,5.05549590389804,0.804607162886203
18.84,0.362055701761221,0.367714338431053,-0.00565863666983213,-0.592928246947505,-0.602034904686258,0.00115279244218821,5.05509005343201,0.804542569778378
18.85,0.398988635424457,0.405633919057027,-0.00664528363257066,-0.592937927998948,-0.601969054135051,0.00111940214541152,5.05462539876315,0.804468617690997
18.86,0.43490640011253,0.442501622828601,-0.00759522271607094,-0.592945178464674,-0.601893331746792,0.00108123899053256,5.0541093616372,0.804386487831584
18.87,0.469718476161657,0.478223620647074,-0.00850514448541678,-0.592949005798267,-0.601808240815741,0.00103850412837576,5.05354983482442,0.804297436373538
18.88,0.50333715480739,0.512709195618737,-0.0093720408113469,-0.592948483817929,-0.601714389237646,0.000991413824898828,5.05295507074554,0.80420277673041
18.89,0.53567775916119,0.545870968855162,-0.0101932096939723,-0.592942763497346,-0.601612479733994,0.00094019792183808,5.05233356822154,0.804103861531572
18.9,0.566658857484707,0.577625112812745,-0.0109662553280384,-0.592931082389813,-0.601503299080449,0.000885098296844012,5.0516939591687,0.804002064589166
18.91,0.596202468224714,0.607891551942262,-0.011689083717548,-0.592912772612114,-0.601387706550022,0.000826367345522465,5.05104489693311,0.803898763125997
18.92,0.624234256292447,0.636594150537875,-0.0123598942454286,-0.59288726734719,-0.601266621780187,0.000764266505762646,5.0503949478001,0.80379532050872
18.93,0.650683720093122,0.663660887780011,-0.0129771676868889,-0.592854105854963,-0.601141012266569,0.000699064842279505,5.04975248703069,0.803693069701527
18.94,0.675484368835485,0.689024020056595,-0.0135396512211106,-0.592812937007994,-0.601011880674689,0.000631037706510261,5.04912560057961,0.80359329762408
18.95,0.698573889674994,0.712620230719662,-0.0140463410446683,-0.592763521392201,-0.600880252146416,0.000560465483969984,5.04852199344499,0.803497230564919
18.96,0.719894304270934,0.734390767491262,-0.0144964632203277,-0.592705732032355,-0.600747161760279,0.000487632437982406,5.04794890539768,0.803406020769364
18.97,0.739392114363819,0.75428156777167,-0.0148894534078516,-0.592639553817127,-0.600613642285522,0.000412825655446708,5.04741303464477,0.803320734290179
18.98,0.757018436007744,0.772243372127054,-0.0152249361193095,-0.592565081709198,-0.600480712349779,0.000336334097065369,5.04692046980428,0.803242340161022
18.99,0.772729122120833,0.788231826241918,-0.0155027041210853,-0.592482517832409,-0.600349365120375,0.000258447751323829,5.04647663041109,0.803171700927657
19,0.786484873046631,0.80220757161717,-0.0157226985705399,-0.592392167530647,-0.600220557580409,0.000179456888550167,5.04608621604082,0.803109564550774
19.01,0.798251334849515,0.81413632527739,-0.0158849904278748,-0.592294434492447,-0.600095200463519,9.96514086586575e-05,5.04575316403209,0.803056557677278
19.02,0.807999185098326,0.823988948723749,-0.0159897636254237,-0.592189815031868,-0.599974148896291,1.93202737500629e-05,5.04548061570781,0.803013180264237
19.03,0.81570420592409,0.831741506333413,-0.0160373004093234,-0.592078891610767,-0.599858193784887,-6.12489853509998e-05,5.04527089094297,0.802979801531224
19.04,0.821347344169738,0.837375313363461,-0.0160279691937231,-0.591962325680764,-0.599748053972963,-0.000141770701257422,5.04512547089749,0.802956657212162
19.05,0.824914758482596,0.840876973670273,-0.0159622151876766,-0.591840849915893,-0.599644369191361,-0.000221961454828945,5.04504498872524,0.802943848076617
19.06,0.826397853233222,0.842238407204235,-0.0158405539710134,-0.591715259899664,-0.599547693816252,-0.000301540427470197,5.04502922807993,0.80294133969201
19.07,0.825793299177582,0.841456867287366,-0.0156635681097843,-0.591586405323906,-0.599458491451216,-0.000380229736218379,5.0450771292611,0.802948963401773
19.08,0.823103040813038,0.838534947628628,-0.0154319068155901,-0.591455180751731,-0.599377130349679,-0.000457754766947536,5.04518680287294,0.802966418499224
19.09,0.818334290412203,0.833480578980277,-0.0151462885680742,-0.591322515993803,-0.599303879696799,-0.000533844520614601,5.04535555090049,0.802993275581945
19.1,0.811499508752411,0.826307015289623,-0.0148075065372122,-0.591189366146197,-0.599238906773654,-0.000608231986654718,5.04557989513582,0.803028981075952
19.11,0.802616372592156,0.817032809155567,-0.0144164365634106,-0.591056701339611,-0.599182275030802,-0.000680654556420116,5.04585561290638,0.803072862922036
19.12,0.791707728979231,0.80568177635924,-0.0139740473800091,-0.590925496253732,-0.599133943102327,-0.000750854487974051,5.04617778006393,0.803124137417662
19.13,0.778801536508727,0.792282949204686,-0.0134814126959587,-0.590796719456966,-0.59909376479461,-0.000818579431632179,5.04654082118128,0.803181917206034
19.14,0.763930793681744,0.776870518379382,-0.0129397246976376,-0.590671322640358,-0.599061490085687,-0.000883583023428291,5.04693856687271,0.803245220398919
19.15,0.747133454548443,0.759483763027528,-0.0123503084790844,-0.59055022982494,-0.599036767170569,-0.000945625551215459,5.04736431809989,0.803312980811251
19.16,0.728452331851039,0.740166968721753,-0.0117146368707141,-0.590434326633446,-0.599019145584744,-0.00100447469544965,5.04781091724804,0.80338405927326
19.17,0.707934987913812,0.718969333023053,-0.0110343451092413,-0.590324449729709,-0.599008080432007,-0.0010599063439004,5.04827082565715,0.80345725596994
19.18,0.685633613558284,0.695944858334999,-0.0103112447767143,-0.590221376541389,-0.599002937733356,-0.001111705476655,5.048736207172,0.803531323738452
19.19,0.66160489535172,0.6711522317873,-0.00954733643558003,-0.590125815393201,-0.599003000901021,-0.00115966711489791,5.04919901713584,0.803604982231908
19.2,0.635909871526663,0.644654691926963,-0.00874482040029967,-0.590038396187694,-0.599007478325702,-0.00120359732412971,5.0496510961001,0.803676932833738
19.21,0.608613776937548,0.616519882051756,-0.00790610511420753,-0.589959661778145,-0.599015512046137,-0.00124331425981227,5.05008426736195,0.803745874181267
19.22,0.579785877448492,0.586819690092165,-0.00703381264367242,-0.589890060182436,-0.599026187448615,-0.00127864924096588,5.05049043727883,0.803810518131274
19.23,0.54949929417227,0.555630075032049,-0.00613078085977892,-0.589829937787309,-0.599038543920525,-0.00130944783507427,5.0508616971526,0.803869605975357
19.24,0.517830818006913,0.523030879956286,-0.00520006194937328,-0.589779533688517,-0.599051586357387,-0.00133557093584245,5.05119042533146,0.803921924689956
19.25,0.48486071493993,0.489105631922178,-0.00424491698224783,-0.589738975303805,-0.599064297397785,-0.00135689581396775,5.05146938805446,0.803966322986259
19.26,0.450672522613969,0.453941328970595,-0.00326880635662569,-0.589708275382099,-0.599075650236275,-0.00137331712017885,5.05169183746771,0.804001726909965
19.27,0.415352838669504,0.417628214719074,-0.00227537604956912,-0.589687330513815,-0.599084621841677,-0.00138474781941748,5.05185160518008,0.804027154731136
19.28,0.378991101400738,0.380259541109656,-0.00126843970891827,-0.589675921224019,-0.599090206388188,-0.00139112003521077,5.05194318970516,0.804041730861013
19.29,0.341679363280378,0.341931320017727,-0.000251956737349068,-0.589673713702746,-0.599091428690529,-0.00139238578402992,5.05196183615967,0.80404469853642
19.3,0.303512057926538,0.302742064558067,0.000769993368471,-0.589680263195841,-0.599087357422643,-0.00138851758074548,5.05190360665903,0.804035431023559
19.31,0.264585761102109,0.262792521050725,0.00179324005138382,-0.589695019045943,-0.599077117893188,-0.00137950889815517,5.05176543996931,0.804013441111919
19.32,0.224998946350869,0.222185392724975,0.0028135536258945,-0.589717331337957,-0.599059904150654,-0.00136537446594099,5.05154519913999,0.803978388695263
19.33,0.184851735889294,0.181025056344522,0.00382667954477117,-0.589746459067457,-0.599034990196852,-0.00134615039724862,5.05124170605103,0.80393008626996
19.34,0.144245647383666,0.139417273024434,0.00482837435923156,-0.589781579715363,-0.599001740099743,-0.0013218941343078,5.05085476205456,0.803868502220222
19.35,0.103283337253139,0.0974688945804923,0.00581444267264709,-0.589821800079089,-0.598959616815086,-0.00129268420803794,5.05038515417065,0.803793761804183
19.36,0.0620683411480398,0.0552875668000322,0.00678077434800761,-0.589866168180403,-0.598908189550599,-0.00125861981031199,5.04983464659787,0.803706145802765
19.37,0.0207048122589877,0.0129814310489729,0.00772338121001486,-0.589913686044573,-0.598847139535778,-0.00121982018137972,5.04920595761409,0.803606086843329
19.38,-0.0207027418812703,-0.029341174367137,0.00863843248586667,-0.589963323125003,-0.598776264094064,-0.00117642381876594,5.04850272226071,0.803494163460683
19.39,-0.0620497234384911,-0.0715720116924692,0.00952228825397811,-0.59001403013321,-0.598695478950847,-0.00112858751764816,5.04772944151297,0.803371092007282
19.4,-0.10323170849279,-0.113603238708168,0.0103715302153779,-0.590064753026166,-0.598604818749467,-0.00107648525617924,5.04689141892997,0.803237716570774
19.41,-0.144144710762424,-0.15532769993175,0.0111829891693261,-0.590114446902109,-0.598504435786683,-0.00102030694234537,5.04599468604118,0.80309499709889
19.42,-0.184685444169503,-0.196639212826844,0.0119537686573417,-0.590162089561718,-0.598394597017661,-0.000960257041658222,5.04504591795192,0.802943995967637
19.43,-0.224751583584336,-0.23743284792316,0.0126812643388244,-0.590206694503973,-0.598275679417177,-0.000896553107189169,5.04405234083211,0.802785863257677
19.44,-0.264242023090782,-0.277605201860694,0.0133631787699121,-0.590247323144397,-0.598148163817139,-0.000829424235115133,5.04302163308525,0.80262182102488
19.45,-0.303057131120051,-0.31705466249535,0.0139975313752988,-0.590283096067004,-0.598012627369747,-0.000759109470010477,5.04196182207428,0.802453146863741
19.46,-0.341099001809811,-0.355681665332334,0.0145826635225232,-0.590313203149199,-0.597869734809729,-0.000685856184579274,5.04088117830741,0.802281157066522
19.47,-0.37827170195397,-0.393388940683268,0.015117238729298,-0.590336912430022,-0.597720228707538,-0.00060991845837003,5.03978810896031,0.802107189676789
19.48,-0.414481512920547,-0.430081751071528,0.0156002381509815,-0.590353577625248,-0.597564918917715,-0.000531555479273742,5.03869105253523,0.801932587723887
19.49,-0.449637166927415,-0.465668118531373,0.0160309516039576,-0.590362644226854,-0.597404671432751,-0.000451029990315614,5.03759837633683,0.801758682905713
19.5,-0.483650077080445,-0.500059041560188,0.0164089644797429,-0.590363654157944,-0.597240396852854,-0.00036860680245958,5.0365182782855,0.801586779961819
19.51,-0.516434560594037,-0.533168701584134,0.016734140990097,-0.590356248986359,-0.597073038676267,-0.000284551391921833,5.03545869439912,0.801418141948682
19.52,-0.547908054631688,-0.564914658885424,0.017006604253736,-0.590340171729866,-0.596903561603941,-0.000199128597911509,5.03442721306233,0.801253976595225
19.53,-0.577991324223031,-0.595218038013129,0.0172267137900983,-0.590315267312137,-0.596732940037003,-0.000112601433861909,5.03343099697625,0.801095423880737
19.54,-0.606608661733383,-0.624003702756137,0.017395041022754,-0.59028148175115,-0.596562146926491,-2.52300221738454e-05,5.03247671345122,0.800943544940617
19.55,-0.633688077384142,-0.651200420799663,0.0175123434155202,-0.590238860179576,-0.596392143113223,6.2729340651711e-05,5.03157047347768,0.800799312369202
19.56,-0.659161480344211,-0.676741018212566,0.0175795378683555,-0.590187543810034,-0.596223867272334,0.000151024984778308,5.03071777979417,0.800663601954527
19.57,-0.682964849937125,-0.700562523925711,0.0175976739885865,-0.590127765966632,-0.596058226552982,0.00023941053308725,5.02992348397268,0.800537185848259
19.58,-0.705038396533336,-0.722606304360248,0.0175679078269122,-0.5900598473082,-0.595896087979894,0.000327645434882439,5.0291917523666,0.800420727146135
19.59,-0.725326711723412,-0.742818188352979,0.0174914766295663,-0.589984190368315,-0.595738270660644,0.000415495372388537,5.02852604061791,0.800314775830658
19.6,-0.743778907394872,-0.761148582503917,0.0173696751090454,-0.589901273533061,-0.595585538821566,0.000502732547714789,5.02792907630265,0.800219766009034
19.61,-0.760348743363638,-0.777552577041364,0.0172038336777257,-0.589811644570101,-0.595438595676679,0.000589135860193626,5.02740284920661,0.800136014365511
19.62,-0.774994743240098,-0.791990042264748,0.0169952990246501,-0.589715913812607,-0.595298078118244,0.000674490985916337,5.02694860866826,0.800063719738479
19.63,-0.787680298239276,-0.804425715585545,0.0167454173462689,-0.589614747089746,-0.595164552205157,0.000758590372850348,5.02656686740004,0.80000296372866
19.64,-0.798373758675541,-0.814829279145158,0.0164555204696166,-0.589508858482322,-0.595038509416159,0.000841233166120243,5.02625741120205,0.799953712245079
19.65,-0.807048512913046,-0.82317542794594,0.0161269150328933,-0.589399002968733,-0.594920363629142,0.000922225078861752,5.02601931400817,0.799915817899736
19.66,-0.813683053575056,-0.829443928389925,0.0157608748148697,-0.589285969013146,-0.594810448785237,0.00100137822451463,5.02585095775167,0.799889023169315
19.67,-0.818261030847495,-0.83361966707978,0.0153586362322845,-0.58917057113547,-0.594709017196856,0.00107851092651352,5.02575005659934,0.799872964252158
19.68,-0.820771292744615,-0.835692689699502,0.0149213969548869,-0.589053642491818,-0.594616238461896,0.00115344752107966,5.0257136851753,0.799867175560234
19.69,-0.821207912237707,-0.835658229759071,0.0144503175213638,-0.588936027485157,-0.594532198951572,0.00122601816822596,5.02573831047349,0.799871094798166
19.7,-0.819570201180973,-0.833516726958162,0.0139465257771887,-0.588818574419167,-0.594456901846191,0.00129605868518593,5.02581982723494,0.799884068593696
19.71,-0.815862711001996,-0.829273834900033,0.0134111238980376,-0.58870212820408,-0.594390267701098,0.0013634104152861,5.02595359663811,0.799905358655445
19.72,-0.810095220157743,-0.822940417867976,0.012845197710233,-0.588587523121742,-0.594332135533441,0.00142792014382939,5.02613448821335,0.799934148443809
19.73,-0.802282708390389,-0.814532536363755,0.0122498279733663,-0.588475575658169,-0.594282264428584,0.00148944007087201,5.02635692494121,0.799969550348572
19.74,-0.792445317850687,-0.80407142110087,0.0116261032501832,-0.588367077415432,-0.594240335672547,0.00154782784889087,5.02661493152613,0.800010613371912
19.75,-0.780608301189653,-0.791583435145209,0.0109751339555558,-0.588262788120549,-0.594205955423001,0.00160294669128559,5.02690218584926,0.800056331317363
19.76,-0.766801956752278,-0.777100023902591,0.0102980671503123,-0.588163428756816,-0.594178657935797,0.00165466555547564,5.02721207359497,0.800105651483897
