TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y,SW
55185060,0.00164614908862859,0.08920802175998688,-23.513660430908203,0.00016203938866965473,-0.00014705810463055968,0.0003281286044511944,-0.000456442212453112,0.004266923759132624,0.088845394551754,0.6000000238418579,0.0,-5.72083854675293,22.92828941345215,0
55195161,-0.0004098000645171851,0.0856945589184761,-23.50250816345215,-7.706091128056869e-05,-0.00028753207880072296,6.431959627661854e-05,-0.0006114328280091286,0.004109267145395279,0.08875276893377304,0.6000000238418579,0.0,-4.386863708496094,22.800397872924805,0
55205806,0.005114978179335594,0.0912783071398735,-23.50803565979004,-2.7294976462144405e-05,-0.00015019471175037324,0.00011540370906004682,-0.0004704577149823308,0.004142031539231539,0.08884318917989731,0.6000000238418579,0.0,-5.029890537261963,22.930946350097656,0
55215098,0.0026043911930173635,0.08835813403129578,-23.50885772705078,-9.621147182770073e-05,-0.00016140961088240147,4.982818427379243e-05,-0.0004811289254575968,0.004096716642379761,0.08883581310510635,0.6000000238418579,0.0,-4.169210433959961,22.916288375854492,0
55225298,0.0029180466663092375,0.09272751212120056,-23.506572723388672,-0.000143639903399162,1.784527012205217e-05,8.188925676222425e-06,-0.0003237541241105646,0.0040655615739524364,0.08895356208086014,0.6000000238418579,0.0,-3.7482919692993164,23.295034408569336,0
55235082,0.002577032893896103,0.09468427300453186,-23.52079963684082,-0.00020037419744767249,0.0002600573643576354,-3.749775714823045e-05,-0.00012870690261479467,0.004028319381177425,0.08911255747079849,0.6000000238418579,0.0,-3.5063443183898926,24.351192474365234,0
55245001,0.004900545813143253,0.08724065124988556,-23.520313262939453,-0.0001563790865475312,0.00017325014050584286,-5.025105110689765e-06,-0.0001927790290210396,0.004057230427861214,0.08905551582574844,0.6000000238418579,0.0,-3.6592202186584473,23.972064971923828,0
55255320,0.009031958878040314,0.09345370531082153,-23.507802963256836,4.7780027671251446e-05,0.0003416454419493675,0.0001299080322496593,-8.148296183208004e-05,0.004191181622445583,0.08916600048542023,0.6000000238418579,0.0,-5.614582061767578,24.57663917541504,0
55265075,0.005986659321933985,0.08656062185764313,-23.504131317138672,0.00011549820919753984,0.00022745697060599923,0.00016979830979835242,-0.00014874715998303145,0.004235624335706234,0.08909106254577637,0.6000000238418579,0.0,-5.8594584465026855,24.23161506652832,0
55275301,0.004422038793563843,0.08799611032009125,-23.5029296875,0.00011842123785754666,0.0001773097610566765,0.00017130913329310715,-0.00017466679855715483,0.0042375437915325165,0.08905813097953796,0.6000000238418579,0.0,-5.866983890533447,24.03287696838379,0
55285135,0.002672188449651003,0.09699052572250366,-23.51072883605957,5.689961471944116e-05,0.00046244417899288237,0.0001439911575289443,-4.805611024494283e-05,0.004197108093649149,0.08924553543329239,0.6000000238418579,0.0,-5.638466835021973,24.70722007751465,0
55295157,0.0025973885785788298,0.07949121296405792,-23.520214080810547,-2.0084946754650446e-06,9.537398000247777e-05,0.0001221775746671483,-0.00018398162501398474,0.0041583445854485035,0.08900398761034012,0.6000000238418579,0.0,-5.245701789855957,23.718219757080078,0
55305846,0.0004386180662550032,0.08334749937057495,-23.512998580932617,-0.00013159617083147168,-0.00010704151645768434,8.390501898247749e-05,-0.0002437632210785523,0.004072946961969137,0.08887059986591339,0.6000000238418579,0.0,-4.258947849273682,22.826200485229492,0
55315063,-0.0017962857382372022,0.09087337553501129,-23.502761840820312,-0.00032706258934922516,-3.662201561382972e-05,4.112586975679733e-05,-0.00022835143317934126,0.003943912219256163,0.0889170840382576,0.6000000238418579,0.0,-3.816429615020752,23.080949783325195,0
55325373,0.00041157237137667835,0.08549324423074722,-23.499055862426758,-0.00043364844168536365,-0.0001510239380877465,2.6160038032685407e-05,-0.0002444147248752415,0.00387341040186584,0.08884140849113464,0.6000000238418579,0.0,-3.7515952587127686,22.686492919921875,0
55335021,0.005046663340181112,0.08137517422437668,-23.501895904541016,-0.00038190194754861295,-0.000390032771974802,2.924593172792811e-05,-0.00025866797659546137,0.003907716367393732,0.08868295699357986,0.6000000238418579,0.0,-3.767773389816284,22.254770278930664,0
55345001,0.0013748124474659562,0.08043467998504639,-23.519258499145508,-0.0004499431815929711,-0.0006405930034816265,3.0313532988657244e-05,-0.0002547365438658744,0.003862462705001235,0.08851630985736847,0.6000000238418579,0.0,-3.758613109588623,22.04766082763672,0
55355416,0.003482361091300845,0.08546391874551773,-23.513139724731445,-0.00044828688260167837,-0.0007178930100053549,3.012871093233116e-05,-0.0002461108670104295,0.0038635667879134417,0.08846478164196014,0.6000000238418579,0.0,-3.758450508117676,21.99944305419922,0
55365114,0.00630080234259367,0.0916522964835167,-23.50214958190918,-0.0003636283800005913,-0.00060666335048154,1.2961295396962669e-05,-0.00026866651023738086,0.0039201779291033745,0.08853916078805923,0.6000000238418579,0.0,-3.7269721031188965,22.086074829101562,0
55375393,0.005413456819951534,0.07795382291078568,-23.504154205322266,-0.0003113561833743006,-0.0008960488485172391,-2.666755108293728e-06,-0.0001821476180339232,0.003955259453505278,0.08834494650363922,0.6000000238418579,0.0,-3.6827778816223145,21.869720458984375,0
55385102,0.0029600635170936584,0.0783749595284462,-23.501842498779297,-0.0003310547035653144,-0.0011502442648634315,5.233835054241354e-06,-8.019604865694419e-05,0.003941984381526709,0.08817364275455475,0.6000000238418579,0.0,-3.707151412963867,21.73878288269043,0
55395157,-0.0005244289641268551,0.08805887401103973,-23.50275230407715,-0.000441234209574759,-0.0011274704011157155,6.147473322926089e-05,-9.182091162074357e-05,0.0038673761300742626,0.08818906545639038,0.6000000238418579,0.0,-3.8297765254974365,21.75043487548828,0
55405362,0.0006920737214386463,0.08723588287830353,-23.506994247436523,-0.0005110708298161626,-0.0011281121987849474,0.00010536127956584096,-9.141761984210461e-05,0.003819820238277316,0.08818862587213516,0.6000000238418579,0.0,-3.8946526050567627,21.75003433227539,0
55415128,0.005509847775101662,0.08971568197011948,-23.499330520629883,-0.0004586067225318402,-0.0010695643723011017,6.564403884112835e-05,-0.00013574048352893442,0.0038557846564799547,0.08822876214981079,0.6000000238418579,0.0,-3.8335154056549072,21.795412063598633,0
55425785,0.0034596568439155817,0.08071938902139664,-23.50506591796875,-0.0004581774410326034,-0.0012227955739945173,6.52582966722548e-05,1.9547123883967288e-06,0.0038560812827199697,0.08812287449836731,0.6000000238418579,0.0,-3.832821846008301,21.66757583618164,0
55435094,0.0041582235135138035,0.08623722195625305,-23.513639450073242,-0.000442902761278674,-0.0012422947911545634,4.912223812425509e-05,2.255353501823265e-05,0.0038667398039251566,0.08810926973819733,0.6000000238418579,0.0,-3.8018014430999756,21.65102195739746,0
55445104,0.004568522796034813,0.09168729186058044,-23.506731033325195,-0.0004211183695588261,-0.0011501091066747904,2.223067349405028e-05,-9.124429925577715e-05,0.0038821245543658733,0.08817437291145325,0.6000000238418579,0.0,-3.744083881378174,21.74834442138672,0
55455356,-0.000573370314668864,0.0884714126586914,-23.502676010131836,-0.0004987422144040465,-0.0011293143033981323,0.0001338692964054644,-0.00012115143908886239,0.003826477564871311,0.08818928152322769,0.6000000238418579,0.0,-3.95357608795166,21.776044845581055,0
55465109,0.0024803094565868378,0.08647123724222183,-23.500118255615234,-0.0005142279551364481,-0.0011463086120784283,0.00015981521573849022,-9.267789573641494e-05,0.003815164789557457,0.08817686885595322,0.6000000238418579,0.0,-3.992666482925415,21.749847412109375,0
55475344,0.001089337281882763,0.08502630889415741,-23.5151424407959,-0.0005499879480339587,-0.0011846148408949375,0.0002297921309946105,-1.7718293747748248e-05,0.0037884069606661797,0.08814820647239685,0.6000000238418579,0.0,-4.08711051940918,21.68412971496582,0
55485100,0.0030767139978706837,0.08896920084953308,-23.514610290527344,-0.0005524384905584157,-0.001161545398645103,0.00023542500275652856,-7.074591121636331e-05,0.003786515910178423,0.0881660059094429,0.6000000238418579,0.0,-4.0941925048828125,21.730005264282227,0
55495224,0.008290745317935944,0.09647253155708313,-23.498821258544922,-0.00048808439169079065,-0.0010466012172400951,6.0097685491200536e-05,-0.0003839014971163124,0.0038382140919566154,0.08825834840536118,0.6000000238418579,0.0,-3.8138561248779297,22.020742416381836,0
55505949,0.005868806969374418,0.08688242733478546,-23.497148513793945,-0.00046156684402376413,-0.0010580930393189192,-2.6719102606875822e-05,-0.00034627807326614857,0.003860678756609559,0.088248610496521,0.6000000238418579,0.0,-3.6335196495056152,21.98545265197754,0
55515043,0.0036911035422235727,0.0833798199892044,-23.499717712402344,-0.00046080665197223425,-0.001101054367609322,-2.977067015308421e-05,-0.00017382351506967098,0.0038613704964518547,0.08820951730012894,0.6000000238418579,0.0,-3.6268270015716553,21.82575035095215,0
55525420,0.005026375409215689,0.08987738192081451,-23.50531578063965,-0.00044990211608819664,-0.0010843751952052116,-8.508426981279626e-05,-0.0002584293542895466,0.003872329369187355,0.08822628110647202,0.6000000238418579,0.0,-3.5044331550598145,21.90312957763672,0
55535031,0.0015981660690158606,0.09453745931386948,-23.514331817626953,-0.0004627702583093196,-0.0010437597520649433,1.4230124634195818e-06,-0.0005314708687365055,0.0038574039936065674,0.08827339112758636,0.6000000238418579,0.0,-3.694417953491211,22.14014434814453,0
55545086,0.007556423544883728,0.09497677534818649,-23.515480041503906,-0.0004455931775737554,-0.0010142214596271515,-0.00016462747589685023,-0.0008170165820047259,0.0038822502829134464,0.08831612020730972,0.6000000238418579,0.0,-3.3374404907226562,22.347293853759766,0
