TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y,SW
897258001,0.20057359337806702,0.09278727322816849,-23.511489868164062,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897268167,0.19294428825378418,0.09303833544254303,-23.517065048217773,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897278775,0.19661349058151245,0.094040147960186,-23.523183822631836,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897287953,0.1909954994916916,0.09845589101314545,-23.522859573364258,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897297930,0.19183340668678284,0.09386316686868668,-23.51459312438965,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897307854,0.19277523458003998,0.09730822592973709,-23.512130737304688,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897318134,0.19618040323257446,0.1069585457444191,-23.5156307220459,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897328269,0.19575120508670807,0.10958525538444519,-23.517375946044922,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897337845,0.19145099818706512,0.10438107699155807,-23.517593383789062,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897347939,0.18935348093509674,0.09688230603933334,-23.51348114013672,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897357806,0.1952536702156067,0.10188361257314682,-23.509769439697266,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897368253,0.19385097920894623,0.10830066353082657,-23.513593673706055,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897378127,0.19567809998989105,0.10863400250673294,-23.514314651489258,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897387854,0.20281095802783966,0.0963638424873352,-23.509267807006836,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
897397858,0.19922737777233124,0.09227120876312256,-23.514406204223633,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
