TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y,SW
377398640,-0.08391441404819489,-0.024522263556718826,-23.491775512695312,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377409381,-0.08252841979265213,-0.028028281405568123,-23.48882484436035,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377420028,-0.08834648132324219,-0.027606522664427757,-23.49280548095703,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377429321,-0.09435497224330902,-0.022685987874865532,-23.49212646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377439573,-0.08996374905109406,-0.015237088315188885,-23.49154281616211,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377449293,-0.08488352596759796,-0.017785675823688507,-23.48851203918457,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377459369,-0.08599518984556198,-0.023357881233096123,-23.48954200744629,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377469587,-0.08731640875339508,-0.024590862914919853,-23.496320724487305,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377479353,-0.08479049801826477,-0.019491326063871384,-23.494752883911133,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377489884,-0.08043164759874344,-0.016206689178943634,-23.491195678710938,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377499451,-0.0801975205540657,-0.02438272535800934,-23.483125686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377509411,-0.07708103209733963,-0.027456242591142654,-23.485429763793945,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377519555,-0.07777702808380127,-0.023822320625185966,-23.493793487548828,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377529323,-0.08743119239807129,-0.014672279357910156,-23.49654769897461,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377540056,-0.09238489717245102,-0.015569973737001419,-23.489503860473633,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377549356,-0.09297051280736923,-0.018803173676133156,-23.491064071655273,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377559383,-0.09084025025367737,-0.022103270515799522,-23.488601684570312,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377569528,-0.08662204444408417,-0.01989091746509075,-23.492801666259766,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377579323,-0.08689672499895096,-0.0187421515583992,-23.500621795654297,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377589615,-0.08368927985429764,-0.022008702158927917,-23.494089126586914,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377599356,-0.08316132426261902,-0.02435002289712429,-23.48772621154785,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377609287,-0.08407934755086899,-0.026239566504955292,-23.49056053161621,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377619572,-0.08124253898859024,-0.023108236491680145,-23.48766326904297,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377629308,-0.08278732746839523,-0.027059856802225113,-23.486417770385742,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377639550,-0.08469540625810623,-0.024971848353743553,-23.497697830200195,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377649320,-0.0823429524898529,-0.026453906670212746,-23.490659713745117,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377659393,-0.0799066349864006,-0.028126336634159088,-23.48927116394043,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377669617,-0.0801234245300293,-0.028004784137010574,-23.49163246154785,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377679374,-0.08376955986022949,-0.023567281663417816,-23.4897403717041,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377689894,-0.0873696357011795,-0.0229354165494442,-23.498594284057617,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377699348,-0.08390641212463379,-0.020630020648241043,-23.49921226501465,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377709335,-0.08436927944421768,-0.015122592449188232,-23.493200302124023,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377719599,-0.0858946219086647,-0.018998920917510986,-23.486825942993164,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377729394,-0.08484630286693573,-0.028155457228422165,-23.48473358154297,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377740070,-0.08070925623178482,-0.023737290874123573,-23.487205505371094,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377749285,-0.0797959491610527,-0.02785082347691059,-23.49919891357422,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377759324,-0.08634551614522934,-0.026959219947457314,-23.50234031677246,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377769588,-0.08482570201158524,-0.02501043677330017,-23.505727767944336,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377779421,-0.08639965206384659,-0.024192815646529198,-23.502910614013672,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377789615,-0.08210452646017075,-0.020691700279712677,-23.487890243530273,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377799369,-0.07959161698818207,-0.020037058740854263,-23.4866886138916,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377809423,-0.07696368545293808,-0.022870009765028954,-23.491561889648438,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377819595,-0.07650582492351532,-0.02551756240427494,-23.498613357543945,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377829313,-0.08172345906496048,-0.0312686413526535,-23.50164222717285,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377839640,-0.09056053310632706,-0.02832186594605446,-23.495840072631836,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377849391,-0.09210661053657532,-0.026771241798996925,-23.48586654663086,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377859309,-0.0924534872174263,-0.027482004836201668,-23.484891891479492,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377869615,-0.08901794254779816,-0.026320600882172585,-23.496164321899414,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377879405,-0.08181782811880112,-0.021473189815878868,-23.4967041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
377889919,-0.08127592504024506,-0.018027830868959427,-23.499332427978516,0.0,0.0,0.0,0.0,0.0,0.0,0.5794000029563904,0.0,0.0,0.0,0
