TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y
924980325,0.05044166371226311,-0.3993648588657379,5.83567476272583,-0.029671283438801765,0.10466379672288895,0.0147102577611804,0.012553289532661438,-0.21265806257724762,0.02190113067626953,0.3935375511646271,195.94412231445312,8.96446418762207,0.11937326192855835
924990369,-0.10190166532993317,-0.4104829430580139,5.698904991149902,-0.029634153470396996,0.1045384407043457,0.01276490744203329,0.0191207155585289,-0.21228614449501038,0.020645534619688988,0.3935375511646271,195.94412231445312,9.01799488067627,0.18091067671775818
925000034,-0.2647847831249237,-0.22864018380641937,5.817927837371826,-0.02961406297981739,0.10469508171081543,0.01326072309166193,0.022986389696598053,-0.21237140893936157,0.01998075097799301,0.3935375511646271,195.94412231445312,9.003715515136719,0.21613065898418427
925009963,-0.167426198720932,0.20636513829231262,5.850162029266357,-0.029704682528972626,0.10443171858787537,0.012267934158444405,0.020101048052310944,-0.21221567690372467,0.02043335698544979,0.3935375511646271,195.94412231445312,9.033065795898438,0.19015902280807495
925020028,-0.06868894398212433,0.3886713683605194,6.002152919769287,-0.03007448837161064,0.10358215123414993,0.009716703556478024,0.014240041375160217,-0.21185272932052612,0.021267149597406387,0.3935375511646271,195.94412231445312,9.112224578857422,0.13662372529506683
925030357,0.18413834273815155,0.2478313148021698,6.02654504776001,-0.031415633857250214,0.10284099727869034,0.0030551699455827475,0.010558716021478176,-0.21099625527858734,0.02174045518040657,0.3935375511646271,195.94412231445312,9.327780723571777,0.10231609642505646
925040344,0.19691456854343414,0.1940189152956009,6.062384128570557,-0.033134229481220245,0.10212568193674088,-0.003802691353484988,0.007704340852797031,-0.2101864516735077,0.022077511996030807,0.3935375511646271,195.94412231445312,9.538991928100586,0.07530146092176437
925050031,0.1872120350599289,-0.08604764938354492,6.050251007080078,-0.03508543595671654,0.10265526175498962,-0.01044466346502304,0.009507058188319206,-0.20945517718791962,0.021879032254219055,0.3935375511646271,195.94412231445312,9.71406364440918,0.09235238283872604
925060047,0.19772332906723022,-0.6122439503669739,6.122485160827637,-0.03742380812764168,0.10634475201368332,-0.017215263098478317,0.020189719274640083,-0.208763986825943,0.020788466557860374,0.3935375511646271,195.94412231445312,9.855871200561523,0.18762299418449402
925070029,0.04652015119791031,-0.43163979053497314,6.165764808654785,-0.0390232652425766,0.10924671590328217,-0.0213004220277071,0.02760159969329834,-0.20837026834487915,0.020074112340807915,0.3935375511646271,195.94412231445312,9.924368858337402,0.24747909605503082
925080383,-0.21676714718341827,0.2979173958301544,6.025798797607422,-0.038785871118307114,0.10690120607614517,-0.02075755037367344,0.022237926721572876,-0.2084202766418457,0.020568136125802994,0.3935375511646271,195.94412231445312,9.916122436523438,0.20510239899158478
925090355,-0.07515942305326462,0.34784337878227234,5.996588230133057,-0.039702799171209335,0.10390158742666245,-0.022656017914414406,0.016027314588427544,-0.20825089514255524,0.021122265607118607,0.3935375511646271,195.94412231445312,9.943277359008789,0.15305276215076447
925100015,0.28521350026130676,0.057649288326501846,6.068872451782227,-0.04394335299730301,0.10331792384386063,-0.030743150040507317,0.014914206229150295,-0.2075408548116684,0.021219994872808456,0.3935375511646271,195.94412231445312,10.035188674926758,0.14336654543876648
925109914,0.2163517028093338,-0.02241573855280876,6.001535415649414,-0.047764576971530914,0.1034509688615799,-0.037436265498399734,0.015147239901125431,-0.20695507526397705,0.021199598908424377,0.3935375511646271,195.94412231445312,10.089488983154297,0.14539070427417755
925120013,0.1277850866317749,-0.3725920617580414,6.117146015167236,-0.05084049701690674,0.10727852582931519,-0.04241093248128891,0.02133752405643463,-0.2065141350030899,0.02065090276300907,0.3935375511646271,195.94412231445312,10.119972229003906,0.19634036719799042
925130380,-0.0017097052186727524,-0.533964216709137,6.263888835906982,-0.05258388817310333,0.11312257498502731,-0.045006163418293,0.030037034302949905,-0.20627661049365997,0.019854674115777016,0.3935375511646271,195.94412231445312,10.132630348205566,0.2595418691635132
925141068,0.048547472804784775,-0.08384009450674057,6.261268138885498,-0.05500633269548416,0.11367373168468475,-0.04833783581852913,0.030795060098171234,-0.20595598220825195,0.019781725481152534,0.3935375511646271,195.94412231445312,10.145685195922852,0.2645617127418518
925150010,0.18850217759609222,0.004136108327656984,6.270058631896973,-0.05925330892205238,0.11307404935359955,-0.05386115238070488,0.03001515567302704,-0.20539875328540802,0.01986040733754635,0.3935375511646271,195.94412231445312,10.16248893737793,0.25946754217147827
925160070,0.03157234191894531,0.2283792793750763,6.149384498596191,-0.0615074522793293,0.10936583578586578,-0.0565800741314888,0.02554234489798546,-0.2051021307706833,0.02034837007522583,0.3935375511646271,195.94412231445312,10.168420791625977,0.229441300034523
925170005,0.19385141134262085,0.6465182304382324,6.126710414886475,-0.06607182323932648,0.09965518862009048,-0.06176087260246277,0.01452026329934597,-0.20449328422546387,0.021643681451678276,0.3935375511646271,195.94412231445312,10.176412582397461,0.14469116926193237
925180304,0.24159269034862518,-0.10862760990858078,6.326848030090332,-0.07143671065568924,0.10079829394817352,-0.06741677224636078,0.015725377947092056,-0.20375728607177734,0.021486861631274223,0.3935375511646271,195.94412231445312,10.181180000305176,0.15476515889167786
925190295,0.2798070013523102,-0.33431050181388855,6.30664587020874,-0.07745280861854553,0.10537578165531158,-0.07334689050912857,0.020237445831298828,-0.20290298759937286,0.02083684876561165,0.3935375511646271,195.94412231445312,10.182901382446289,0.18974432349205017
925200020,0.03874984011054039,-0.00449651014059782,6.316131591796875,-0.07968221604824066,0.10472622513771057,-0.07541415095329285,0.01963513158261776,-0.2025744765996933,0.02093256451189518,0.3935375511646271,195.94412231445312,10.182610511779785,0.1853426843881607
