TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y
635892787,0.22174903750419617,-0.011589240282773972,-23.537216186523438,0.015250648371875286,-0.003718659747391939,0.11893072724342346,-0.005419719964265823,0.11890262365341187,-0.005408497992902994,0.5794000029563904,0.0,1.443260908126831,-2.17215633392334
635902519,0.22163455188274384,-0.008871741592884064,-23.538244247436523,0.017633285373449326,-0.003156278980895877,0.12004511803388596,-0.005156686995178461,0.12001749873161316,-0.005145350471138954,0.5794000029563904,0.0,1.4249504804611206,-2.120047092437744
635912770,0.22395561635494232,-0.011901636607944965,-23.535219192504883,0.020095452666282654,-0.0033399476669728756,0.12122154235839844,-0.005244443658739328,0.1212049350142479,-0.005233928561210632,0.5794000029563904,0.0,1.4065157175064087,-2.1378748416900635
635922472,0.22563424706459045,-0.013623274862766266,-23.535768508911133,0.022496173158288002,-0.0037539193872362375,0.12238913029432297,-0.005445778835564852,0.12239648401737213,-0.00543939508497715,0.5794000029563904,0.0,1.3890167474746704,-2.1743228435516357
635932398,0.22245629131793976,-0.010773444548249245,-23.532777786254883,0.02412964403629303,-0.0036222452763468027,0.12319476902484894,-0.0053808363154530525,0.12322975695133209,-0.0053722248412668705,0.5794000029563904,0.0,1.377379059791565,-2.1632914543151855
635942811,0.21661847829818726,-0.009310395456850529,-23.529664993286133,0.02491237036883831,-0.003338795155286789,0.12358471006155014,-0.005239625461399555,0.12363965809345245,-0.005223786924034357,0.5794000029563904,0.0,1.3718807697296143,-2.1381349563598633
635952407,0.2147706151008606,-0.009201522916555405,-23.52939796447754,0.02566499076783657,-0.003133530728518963,0.12396182864904404,-0.005136773455888033,0.12404383718967438,-0.0051135532557964325,0.5794000029563904,0.0,1.3666412830352783,-2.1185503005981445
635963255,0.21462556719779968,-0.009724569506943226,-23.531057357788086,0.02665621042251587,-0.0030595778953284025,0.12445489317178726,-0.005099986679852009,0.12458811700344086,-0.005072945728898048,0.5794000029563904,0.0,1.3598005771636963,-2.1111559867858887
635972390,0.22145779430866241,-0.012298599816858768,-23.533578872680664,0.028520921245217323,-0.003304822836071253,0.12538713216781616,-0.005222594831138849,0.12563878297805786,-0.0052111283876001835,0.5794000029563904,0.0,1.3471388816833496,-2.1349802017211914
635982398,0.2203560471534729,-0.01009839866310358,-23.531002044677734,0.03020642325282097,-0.0032721448224037886,0.12622122466564178,-0.005206423811614513,0.12661007046699524,-0.005192297510802746,0.5794000029563904,0.0,1.3359006643295288,-2.1318957805633545
635992768,0.22083355486392975,-0.00488958228379488,-23.528478622436523,0.03192632272839546,-0.00274438364431262,0.12705790996551514,-0.004949683789163828,0.12762299180030823,-0.004881476517766714,0.5794000029563904,0.0,1.324619174003601,-2.077054500579834
636002447,0.22270259261131287,-0.007228369824588299,-23.527250289916992,0.03380691632628441,-0.0025607666466385126,0.12794996798038483,-0.004862584639340639,0.1287541687488556,-0.004771030507981777,0.5794000029563904,0.0,1.3124797344207764,-2.0555176734924316
636013393,0.220774844288826,-0.011553422547876835,-23.530412673950195,0.03551628440618515,-0.002808108925819397,0.12872397899627686,-0.004974581766873598,0.1298023760318756,-0.0049227033741772175,0.5794000029563904,0.0,1.3015838861465454,-2.0846972465515137
636022483,0.22611534595489502,-0.01469179056584835,-23.532428741455078,0.03763538599014282,-0.003277506912127137,0.12965065240859985,-0.005179847124963999,0.13112987577915192,-0.005216754041612148,0.5794000029563904,0.0,1.2882778644561768,-2.1349434852600098
636032446,0.21796832978725433,-0.015681887045502663,-23.534893035888672,0.03904569894075394,-0.003748448332771659,0.1302303969860077,-0.005373441148549318,0.13203065097332,-0.005517545156180859,0.5794000029563904,0.0,1.2795045375823975,-2.179901599884033
636042804,0.21094264090061188,-0.01216292753815651,-23.532546997070312,0.03999906778335571,-0.003884769743308425,0.13059177994728088,-0.0054251146502792835,0.1326511949300766,-0.005606275517493486,0.5794000029563904,0.0,1.27357816696167,-2.192227363586426
636052385,0.21412603557109833,-0.011580638587474823,-23.530162811279297,0.04132400453090668,-0.003968293312937021,0.13104304671287537,-0.005453562363982201,0.1335296481847763,-0.005661653354763985,0.5794000029563904,0.0,1.265320062637329,-2.1998403072357178
636062810,0.22164565324783325,-0.014985691756010056,-23.527732849121094,0.04323842376470566,-0.004278894979506731,0.13160787522792816,-0.005545202177017927,0.1348220854997635,-0.005871342029422522,0.5794000029563904,0.0,1.2533661127090454,-2.2280032634735107
636072476,0.2233135849237442,-0.012992758303880692,-23.5385799407959,0.04525097832083702,-0.004424570593982935,0.13209432363510132,-0.005580413155257702,0.1362050324678421,-0.005971444305032492,0.5794000029563904,0.0,1.2407598495483398,-2.241177797317505
636082388,0.2228880524635315,-0.006629184354096651,-23.542709350585938,0.0472174771130085,-0.004170941188931465,0.13244812190532684,-0.0055347830057144165,0.137580007314682,-0.005794106982648373,0.5794000029563904,0.0,1.2283445596694946,-2.2165892124176025
636092790,0.21897576749324799,-0.012910167686641216,-23.543785095214844,0.0489455908536911,-0.004331683274358511,0.1326364427804947,-0.005552299320697784,0.13880911469459534,-0.005908433347940445,0.5794000029563904,0.0,1.217278003692627,-2.2333223819732666
636102485,0.2168903350830078,-0.016081297770142555,-23.538015365600586,0.05058250203728676,-0.004657639190554619,0.1326827108860016,-0.005561511497944593,0.1399931013584137,-0.00614419998601079,0.5794000029563904,0.0,1.2065757513046265,-2.267975330352783
636112778,0.21888293325901031,-0.014533358626067638,-23.53020668029785,0.05236251279711723,-0.004867882933467627,0.13257095217704773,-0.005548310931771994,0.14130215346813202,-0.00629881676286459,0.5794000029563904,0.0,1.1946274042129517,-2.2909631729125977
636122473,0.22472690045833588,-0.012093523517251015,-23.532217025756836,0.05445626750588417,-0.004936879966408014,0.13223978877067566,-0.0055373976938426495,0.14286744594573975,-0.006350398994982243,0.5794000029563904,0.0,1.180159568786621,-2.298924684524536
636132487,0.2204359471797943,-0.016436167061328888,-23.533166885375977,0.056313157081604004,-0.005219153594225645,0.1317647248506546,-0.005465180147439241,0.14427846670150757,-0.006564892828464508,0.5794000029563904,0.0,1.166914463043213,-2.333171844482422
636142802,0.2209039330482483,-0.011204753071069717,-23.533124923706055,0.05818982794880867,-0.005232225172221661,0.131095752120018,-0.00546052074059844,0.14572782814502716,-0.0065749878995120525,0.5794000029563904,0.0,1.1530494689941406,-2.3348472118377686
636152394,0.22380760312080383,-0.009620214812457561,-23.539003372192383,0.060184724628925323,-0.005183286964893341,0.13017645478248596,-0.005483072716742754,0.14729367196559906,-0.00653657503426075,0.5794000029563904,0.0,1.1377346515655518,-2.3280961513519287
636163342,0.2253386229276657,-0.0074236635118722916,-23.538976669311523,0.062229935079813004,-0.005058348178863525,0.12898506224155426,-0.00555585278198123,0.14892663061618805,-0.006436820607632399,0.5794000029563904,0.0,1.1212801933288574,-2.309357166290283
636172389,0.22268825769424438,-0.008984774351119995,-23.535531997680664,0.06410015374422073,-0.005020642187446356,0.12770693004131317,-0.005581622011959553,0.15044330060482025,-0.006406242493540049,0.5794000029563904,0.0,1.1056045293807983,-2.303332567214966
636182460,0.21585959196090698,-0.00930467527359724,-23.534229278564453,0.06567010283470154,-0.005009323358535767,0.12644296884536743,-0.005590735003352165,0.1517379730939865,-0.006396908313035965,0.5794000029563904,0.0,1.091776728630066,-2.3013997077941895
636192743,0.21263845264911652,-0.006408820394426584,-23.530799865722656,0.06711054593324661,-0.004903372377157211,0.12509571015834808,-0.005689831916242838,0.15294647216796875,-0.006308017764240503,0.5794000029563904,0.0,1.0783973932266235,-2.2820885181427
636202422,0.21914269030094147,-0.0016211241018027067,-23.536319732666016,0.06876498460769653,-0.004655689466744661,0.12331559509038925,-0.00595632940530777,0.1543595790863037,-0.006096464581787586,0.5794000029563904,0.0,1.0621109008789062,-2.2342398166656494
636213493,0.22827160358428955,-0.0052536712028086185,-23.538684844970703,0.07067379355430603,-0.004566802643239498,0.12093228846788406,-0.006067311856895685,0.15602383017539978,-0.006018965970724821,0.5794000029563904,0.0,1.0419204235076904,-2.2160165309906006
636222494,0.2289307862520218,-0.009986202232539654,-23.53314781188965,0.07249186933040619,-0.00463947793468833,0.11839185655117035,-0.005965761374682188,0.15763825178146362,-0.006083500571548939,0.5794000029563904,0.0,1.021378517150879,-2.231781244277954
636232395,0.22399987280368805,-0.01173845212906599,-23.529579162597656,0.07406608760356903,-0.004759060684591532,0.1158948615193367,-0.005776081699877977,0.1590670794248581,-0.0061920383013784885,0.5794000029563904,0.0,1.0021361112594604,-2.2599565982818604
636242790,0.21844881772994995,-0.00547207985073328,-23.531597137451172,0.07540594041347504,-0.0047059631906449795,0.11348363757133484,-0.005871636793017387,0.1603129357099533,-0.006142665632069111,0.5794000029563904,0.0,0.984319269657135,-2.2464354038238525
636252457,0.2193830907344818,-0.0044883922673761845,-23.528968811035156,0.07669302076101303,-0.004643492866307497,0.11085256189107895,-0.005999339744448662,0.16154268383979797,-0.0060829780995845795,0.5794000029563904,0.0,0.9655631184577942,-2.2294816970825195
636262720,0.21575990319252014,-0.01139220129698515,-23.537771224975586,0.07781472057104111,-0.004747053608298302,0.10824017971754074,-0.0057581523433327675,0.1626482456922531,-0.006185048259794712,0.5794000029563904,0.0,0.9474928975105286,-2.2602427005767822
636272382,0.21721573173999786,-0.008063990622758865,-23.542747497558594,0.07888458669185638,-0.004774019122123718,0.10538758337497711,-0.005686253309249878,0.1637415587902069,-0.006212604697793722,0.5794000029563904,0.0,0.92824387550354,-2.269205093383789
636282481,0.2220546454191208,-0.006217156071215868,-23.536699295043945,0.07994715124368668,-0.004768700804561377,0.10212086141109467,-0.005702603608369827,0.16487501561641693,-0.006206931546330452,0.5794000029563904,0.0,0.9065893888473511,-2.267242908477783
636292756,0.2217075079679489,-0.002619729610159993,-23.53227424621582,0.08089069277048111,-0.004712555091828108,0.0987427830696106,-0.005903617944568396,0.16593509912490845,-0.006143851205706596,0.5794000029563904,0.0,0.884453535079956,-2.2444684505462646
636302409,0.21783125400543213,-0.006272593513131142,-23.53158950805664,0.08166609704494476,-0.004720028955489397,0.09546560049057007,-0.005872029345482588,0.16686387360095978,-0.006152803543955088,0.5794000029563904,0.0,0.8631464242935181,-2.247859477996826
636312765,0.2200220376253128,-0.005372738000005484,-23.529525756835938,0.08235906064510345,-0.004718792624771595,0.09194250404834747,-0.005878313910216093,0.1677638441324234,-0.006151198409497738,0.5794000029563904,0.0,0.8403248190879822,-2.247209310531616
636322394,0.22104936838150024,-0.009127886034548283,-23.540937423706055,0.08294551074504852,-0.004755813162773848,0.08825863152742386,-0.0056457617320120335,0.16861000657081604,-0.006204613950103521,0.5794000029563904,0.0,0.8164220452308655,-2.270843505859375
636332389,0.22430041432380676,-0.0027609672397375107,-23.53966522216797,0.08343615382909775,-0.004737811628729105,0.08429543673992157,-0.005791169591248035,0.16942618787288666,-0.006174668204039335,0.5794000029563904,0.0,0.7905210852622986,-2.2564826011657715
636342798,0.222732812166214,0.0006881812587380409,-23.535266876220703,0.08379070460796356,-0.004707896150648594,0.08036709576845169,-0.006122627295553684,0.17014910280704498,-0.006113672163337469,0.5794000029563904,0.0,0.7645456194877625,-2.2263054847717285
636352462,0.22456324100494385,-0.0002677896118257195,-23.535322189331055,0.08402945846319199,-0.004693978000432253,0.0762743279337883,-0.006361212115734816,0.170819491147995,-0.006074592471122742,0.5794000029563904,0.0,0.7370581030845642,-2.206512451171875
636363235,0.22415107488632202,-0.011440933682024479,-23.532718658447266,0.08413294702768326,-0.004706114996224642,0.07212725281715393,-0.0058748493902385235,0.17141421139240265,-0.0061443401500582695,0.5794000029563904,0.0,0.708717405796051,-2.2461841106414795
636372456,0.2272874265909195,-0.008091161958873272,-23.533018112182617,0.08412769436836243,-0.004705794621258974,0.06781668215990067,-0.005611710250377655,0.17196612060070038,-0.006178031675517559,0.5794000029563904,0.0,0.678459107875824,-2.268615484237671
636382407,0.22959470748901367,-0.001366517273709178,-23.540603637695312,0.08399792015552521,-0.004710302222520113,0.06336671113967896,-0.005766275804489851,0.17246581614017487,-0.006160675082355738,0.5794000029563904,0.0,0.6463011503219604,-2.255740165710449
636392811,0.22546230256557465,-0.011986208148300648,-23.543092727661133,0.08376483619213104,-0.004680587910115719,0.05919946730136871,-0.005235027987509966,0.1728738695383072,-0.006212693639099598,0.5794000029563904,0.0,0.6152312159538269,-2.3003368377685547
636402422,0.21792767941951752,-0.011130759492516518,-23.539302825927734,0.08346431702375412,-0.00464292149990797,0.05552196502685547,-0.004774102941155434,0.17318567633628845,-0.0062517742626369,0.5794000029563904,0.0,0.5869989991188049,-2.3422651290893555
636413382,0.21767964959144592,-0.014069507829844952,-23.52994155883789,0.08306123316287994,-0.004573960322886705,0.05182640627026558,-0.004141847137361765,0.17345063388347626,-0.006297104060649872,0.5794000029563904,0.0,0.5578469634056091,-2.4057321548461914
636422522,0.22246244549751282,-0.01056247390806675,-23.52879524230957,0.08254631608724594,-0.0045234812423586845,0.04789190739393234,-0.003756133606657386,0.17369428277015686,-0.006320989225059748,0.5794000029563904,0.0,0.5257201790809631,-2.4486095905303955
636432487,0.2258741557598114,-0.008451522327959538,-23.538494110107422,0.08191247284412384,-0.004485661163926125,0.043794184923172,-0.003511631628498435,0.17390723526477814,-0.006333695724606514,0.5794000029563904,0.0,0.49097880721092224,-2.4773924350738525
636442806,0.22511763870716095,-0.012947279028594494,-23.544824600219727,0.08120295405387878,-0.004394532181322575,0.0398104190826416,-0.002999967196956277,0.17407828569412231,-0.006355665158480406,0.5794000029563904,0.0,0.4558238685131073,-2.542600154876709
636452409,0.22384639084339142,-0.01061785314232111,-23.54047966003418,0.08043119311332703,-0.0043242136016488075,0.03597581386566162,-0.0026505787391215563,0.17421168088912964,-0.006367819383740425,0.5794000029563904,0.0,0.4205953776836395,-2.5916967391967773
636462703,0.22328108549118042,-0.00635610893368721,-23.53502655029297,0.07959553599357605,-0.004305122420191765,0.032249823212623596,-0.0025654565542936325,0.17431408166885376,-0.006370158866047859,0.5794000029563904,0.0,0.38495638966560364,-2.604187488555908
636472380,0.22306481003761292,-0.007019423879683018,-23.531665802001953,0.07869700342416763,-0.004273529630154371,0.02861592546105385,-0.0024376872461289167,0.17439037561416626,-0.006372841540724039,0.5794000029563904,0.0,0.34875789284706116,-2.6232106685638428
636482394,0.21904994547367096,-0.006111153867095709,-23.535438537597656,0.07779930531978607,-0.004252794664353132,0.025295251980423927,-0.002360986778512597,0.17444123327732086,-0.0063740164041519165,0.5794000029563904,0.0,0.31435370445251465,-2.634795665740967
636492751,0.2198432981967926,-0.0037966107483953238,-23.542444229125977,0.07683267444372177,-0.004267155658453703,0.02200300805270672,-0.0024098993744701147,0.17447558045387268,-0.006373506039381027,0.5794000029563904,0.0,0.2789110243320465,-2.6274914741516113
636502403,0.22392332553863525,-0.008378544822335243,-23.540063858032227,0.07574315369129181,-0.004199010785669088,0.01856819912791252,-0.0021950670052319765,0.17449739575386047,-0.006374870892614126,0.5794000029563904,0.0,0.2404058426618576,-2.659904718399048
636512700,0.2215310037136078,-0.008379291743040085,-23.53912925720215,0.07464957982301712,-0.004128153435885906,0.015363447368144989,-0.001987416995689273,0.174507275223732,-0.006375511176884174,0.5794000029563904,0.0,0.20297345519065857,-2.692911148071289
636522501,0.21904341876506805,-0.008280468173325062,-23.534576416015625,0.0735594630241394,-0.004056778736412525,0.012383690103888512,-0.0017923190025612712,0.1745092123746872,-0.006375637371093035,0.5794000029563904,0.0,0.16678546369075775,-2.725571632385254
636532385,0.21762685477733612,-0.0037845729384571314,-23.53131675720215,0.07245636731386185,-0.004073011688888073,0.009563636966049671,-0.0018338185036554933,0.17450660467147827,-0.006375675555318594,0.5794000029563904,0.0,0.1312330663204193,-2.7185420989990234
636542797,0.21881380677223206,-0.0049294764176011086,-23.52932357788086,0.0712900459766388,-0.004062216728925705,0.006769058294594288,-0.0018079531146213412,0.1745021641254425,-0.006375634577125311,0.5794000029563904,0.0,0.09466714411973953,-2.7228496074676514
636552467,0.22020196914672852,-0.0059643955901265144,-23.52400016784668,0.07005855441093445,-0.004026301670819521,0.003999027889221907,-0.0017271687975153327,0.1744985729455948,-0.006375529803335667,0.5794000029563904,0.0,0.057019349187612534,-2.736362934112549
636563169,0.22085827589035034,-0.00933175440877676,-23.537073135375977,0.06876623630523682,-0.003912350628525019,0.0012833657674491405,-0.0014877135399729013,0.17449913918972015,-0.006375579163432121,0.5794000029563904,0.0,0.018660563975572586,-2.7782177925109863
636572369,0.22545208036899567,-0.007171654608100653,-23.553998947143555,0.06735502928495407,-0.003848058870062232,-0.001523345708847046,-0.001359845045953989,0.17450597882270813,-0.0063758911564946175,0.5794000029563904,0.0,-0.0226128026843071,-2.801905632019043
636582382,0.22837665677070618,-0.005972116254270077,-23.548391342163086,0.06585092842578888,-0.0038102346006780863,-0.004337880294770002,-0.0012890670914202929,0.17452310025691986,-0.00637632142752409,0.5794000029563904,0.0,-0.06577920913696289,-2.815363645553589
636592688,0.22434410452842712,-0.006702653598040342,-23.536903381347656,0.06442286819219589,-0.003752794349566102,-0.006852022372186184,-0.001187941525131464,0.17455090582370758,-0.006377439945936203,0.5794000029563904,0.0,-0.10596172511577606,-2.8350236415863037
636602513,0.22306115925312042,-0.0020399128552526236,-23.527795791625977,0.06300534307956696,-0.003807972650974989,-0.00919910054653883,-0.0012793031055480242,0.174592062830925,-0.006375838071107864,0.5794000029563904,0.0,-0.14498066902160645,-2.8174855709075928
636613464,0.22269560396671295,-0.0026025804691016674,-23.526229858398438,0.06156371533870697,-0.003844494465738535,-0.011428686790168285,-0.0013357868883758783,0.1746513396501541,-0.006374336313456297,0.5794000029563904,0.0,-0.18355049192905426,-2.80718731880188
636622489,0.2222810536623001,-0.010819968767464161,-23.54048728942871,0.06012839078903198,-0.003667984390631318,-0.013525842688977718,-0.0010778878349810839,0.17472624778747559,-0.006383548490703106,0.5794000029563904,0.0,-0.2212662398815155,-2.8557748794555664
636632393,0.21826501190662384,-0.008378623984754086,-23.549453735351562,0.058779921382665634,-0.003556740004569292,-0.015372482128441334,-0.0009255459881387651,0.1748148798942566,-0.006390860304236412,0.5794000029563904,0.0,-0.25579696893692017,-2.8870155811309814
636642770,0.2165389508008957,-0.001148846698924899,-23.542686462402344,0.05745820701122284,-0.0036359657533466816,-0.01706554740667343,-0.0010270311031490564,0.17492127418518066,-0.006384482607245445,0.5794000029563904,0.0,-0.2887095808982849,-2.866300106048584
636652515,0.2196994572877884,-0.006276623345911503,-23.53177261352539,0.05603368580341339,-0.0035732693504542112,-0.018768152222037315,-0.000952095550019294,0.17505872249603271,-0.00639053201302886,0.5794000029563904,0.0,-0.3231995403766632,-2.881193161010742
636662793,0.22205734252929688,-0.013165165670216084,-23.521608352661133,0.05453098565340042,-0.003323637880384922,-0.020438803359866142,-0.0006745634018443525,0.1752295196056366,-0.006418906152248383,0.5794000029563904,0.0,-0.3586047887802124,-2.9413530826568604
636672468,0.22004036605358124,-0.017640357837080956,-23.530588150024414,0.05307238921523094,-0.0029568143654614687,-0.021941523998975754,-0.0002966427418868989,0.17542210221290588,-0.006467338651418686,0.5794000029563904,0.0,-0.39202696084976196,-3.04160213470459
636682393,0.21466362476348877,-0.012982347048819065,-23.54277229309082,0.051750991493463516,-0.0027277448680251837,-0.02319728396832943,-7.895184535300359e-05,0.17562241852283478,-0.006502063944935799,0.5794000029563904,0.0,-0.4213961064815521,-3.112656831741333
636692792,0.21627207100391388,-0.0059002176858484745,-23.538007736206055,0.05037024989724159,-0.002701083431020379,-0.024400852620601654,-5.571163637796417e-05,0.17586040496826172,-0.006506659090518951,0.5794000029563904,0.0,-0.45111405849456787,-3.1209700107574463
636702530,0.2211950570344925,-0.0009812990901991725,-23.531723022460938,0.048839859664440155,-0.0028112023137509823,-0.025616023689508438,-0.00014314906729850918,0.17615783214569092,-0.006485258229076862,0.5794000029563904,0.0,-0.483047217130661,-3.0907156467437744
636712756,0.22353707253932953,-0.004335093777626753,-23.540485382080078,0.047238316386938095,-0.002820563269779086,-0.02676447108387947,-0.00014986174937803298,0.17650629580020905,-0.006483221426606178,0.5794000029563904,0.0,-0.5154863595962524,-3.088510751724243
636722486,0.224109947681427,-0.00728541798889637,-23.54078483581543,0.04561973363161087,-0.0027435370720922947,-0.027801349759101868,-0.00010051810386357829,0.17689815163612366,-0.006501869764178991,0.5794000029563904,0.0,-0.5473135709762573,-3.104970932006836
636732487,0.22697137296199799,-0.006151091307401657,-23.54193878173828,0.04392131045460701,-0.00269948854111135,-0.028759827837347984,-7.566005660919473e-05,0.17735324800014496,-0.006513672880828381,0.5794000029563904,0.0,-0.5797446370124817,-3.113572359085083
636742728,0.2247561663389206,-0.008191020227968693,-23.539569854736328,0.042293302714824677,-0.002596602775156498,-0.029554318636655807,-2.5450319299125113e-05,0.17783382534980774,-0.006544043775647879,0.5794000029563904,0.0,-0.6099163293838501,-3.131791591644287
636752457,0.2218736708164215,-0.00855457317084074,-23.53626251220703,0.040754929184913635,-0.002485180739313364,-0.030187204480171204,2.0388742996146902e-05,0.17833207547664642,-0.006580130662769079,0.5794000029563904,0.0,-0.6375229358673096,-3.149796485900879
636763184,0.21909815073013306,-0.014630903489887714,-23.537397384643555,0.03929346054792404,-0.0022010577376931906,-0.030664583668112755,0.000113195892481599,0.17885401844978333,-0.006681601982563734,0.5794000029563904,0.0,-0.6626744270324707,-3.1929752826690674
636772403,0.2222364991903305,-0.0076460340060293674,-23.53156852722168,0.03775763884186745,-0.002127373591065407,-0.031058600172400475,0.00013209959433879703,0.17944656312465668,-0.0067100306041538715,0.5794000029563904,0.0,-0.6883571743965149,-3.2036080360412598
636782383,0.22510868310928345,-0.0071802688762545586,-23.521648406982422,0.036152418702840805,-0.0020684723276644945,-0.0313434936106205,0.00014255328278522938,0.18011978268623352,-0.00673473346978426,0.5794000029563904,0.0,-0.7142707109451294,-3.2104010581970215
636792781,0.22718492150306702,-0.008321824483573437,-23.531435012817383,0.03450743108987808,-0.0019782218150794506,-0.0315031073987484,0.00015131021791603416,0.18086795508861542,-0.00677578104659915,0.5794000029563904,0.0,-0.7399168014526367,-3.2179319858551025
636802442,0.22114582359790802,-0.007410117890685797,-23.539871215820312,0.033058036118745804,-0.001916358363814652,-0.03152468428015709,0.00015223116497509181,0.18158142268657684,-0.006806232966482639,0.5794000029563904,0.0,-0.7616601586341858,-3.2208638191223145
