TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y,SW
332700883,0.20380908250808716,0.16331470012664795,-23.46805763244629,0.00022111924772616476,3.147726602037437e-05,0.0011754953302443027,-0.00030403307755477726,0.20831142365932465,0.16760565340518951,0.5794000029563904,0.0,-48.880733489990234,-26.600404739379883,0
332711290,0.20376728475093842,0.16846296191215515,-23.46207046508789,0.00014969198673497885,4.6052547986619174e-05,0.0010529274586588144,-0.00027902217698283494,0.20823004841804504,0.16762225329875946,0.5794000029563904,0.0,-48.836021423339844,-26.539995193481445,0
332721289,0.20948916673660278,0.17238479852676392,-23.467226028442383,0.0001525133557152003,0.00011273443669779226,0.0010574471671134233,-0.0001722001179587096,0.2082330882549286,0.16769424080848694,0.5794000029563904,0.0,-48.83803939819336,-26.123918533325195,0
332731973,0.20873670279979706,0.16905082762241364,-23.46921730041504,0.0001448328112019226,0.00013397748989518732,0.001045931363478303,-0.0001403494388796389,0.20822520554065704,0.16771605610847473,0.5794000029563904,0.0,-48.8323974609375,-25.941394805908203,0
332741623,0.20434564352035522,0.16867943108081818,-23.46503448486328,7.316084520425647e-05,0.00014996383106335998,0.0009451619698666036,-0.00011787295079557225,0.20815497636795044,0.16773171722888947,0.5794000029563904,0.0,-48.77205276489258,-25.798925399780273,0
332751229,0.20166867971420288,0.1680956780910492,-23.45924186706543,-3.9535018004244193e-05,0.00015711135347373784,0.0007958549540489912,-0.00010840343020390719,0.20804886519908905,0.16773845255374908,0.5794000029563904,0.0,-48.645164489746094,-25.73674201965332,0
332761276,0.20607486367225647,0.16946567595005035,-23.456165313720703,-8.303976937895641e-05,0.00018576458387542516,0.0007408649544231594,-7.218574319267645e-05,0.2080087959766388,0.1677648425102234,0.5794000029563904,0.0,-48.58317947387695,-25.503402709960938,0
332771264,0.20841725170612335,0.1670648455619812,-23.463272094726562,-8.815588807919994e-05,0.00017508519522380084,0.0007346871425397694,-8.508125029038638e-05,0.2080041766166687,0.16775520145893097,0.5794000029563904,0.0,-48.57537841796875,-25.585111618041992,0
332781577,0.20298394560813904,0.16847960650920868,-23.4717960357666,-0.00018463174637872726,0.0001881791395135224,0.0006232395535334945,-6.995530566200614e-05,0.20791873335838318,0.16776679456233978,0.5794000029563904,0.0,-48.40679168701172,-25.488691329956055,0
332791625,0.2010803073644638,0.16808614134788513,-23.471881866455078,-0.0003131190605927259,0.00019421352772042155,0.0004811930120922625,-6.32841038168408e-05,0.20780694484710693,0.16777203977108002,0.5794000029563904,0.0,-48.117923736572266,-25.447772979736328,0
332801325,0.20626425743103027,0.17341217398643494,-23.469884872436523,-0.0003475212724879384,0.00029489753069356084,0.00044476872426457703,4.3317813833709806e-05,0.20777751505374908,0.16785816848278046,0.5794000029563904,0.0,-48.031532287597656,-24.986927032470703,0
