TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y,SW
358750179,0.24087990820407867,0.14990709722042084,-23.512798309326172,-0.0006340778199955821,0.0006176925380714238,-3.366134478710592e-05,-0.0005145709146745503,0.2412678301334381,0.1500905603170395,0.5794000029563904,0.0,267.52508544921875,300.70611572265625,0
358760181,0.2458374798297882,0.14604371786117554,-23.51483154296875,-0.0005846883868798614,0.0005798987112939358,0.00013152096653357148,-0.0006409718771465123,0.2413732409477234,0.1500099003314972,0.5794000029563904,0.0,267.25079345703125,300.5653076171875,0
358770207,0.2445938140153885,0.14654096961021423,-23.497920989990234,-0.0005504703731276095,0.0005483736167661846,0.00023866520496085286,-0.0007396840373985469,0.24144147336483002,0.14994703233242035,0.5794000029563904,0.0,267.0629577636719,300.46783447265625,0
358780386,0.24528342485427856,0.15091559290885925,-23.491844177246094,-0.0005081366980448365,0.0005710288533009589,0.000363137514796108,-0.0006730715394951403,0.24152061343193054,0.14998938143253326,0.5794000029563904,0.0,266.8515625,300.533447265625,0
358790418,0.24522659182548523,0.14761735498905182,-23.501893997192383,-0.00046712689800187945,0.0005510492483153939,0.00047663587611168623,-0.0007283668383024633,0.24159269034862518,0.14995425939559937,0.5794000029563904,0.0,266.67657470703125,300.4775695800781,0
358800166,0.2464957982301712,0.1466328650712967,-23.513816833496094,-0.00041003344813361764,0.00051831518067047,0.0006256825872696936,-0.0008138215634971857,0.24168728291988373,0.14990003407001495,0.5794000029563904,0.0,266.48138427734375,300.3970031738281,0
358810189,0.2441657930612564,0.14716215431690216,-23.51067352294922,-0.00038576373481191695,0.0004933251766487956,0.0006855466635897756,-0.0008754623122513294,0.24172526597976685,0.1498609185218811,0.5794000029563904,0.0,266.413818359375,300.3430480957031,0
358820153,0.24205484986305237,0.14812490344047546,-23.500120162963867,-0.0003915451525244862,0.00048225538921542466,0.0006720452220179141,-0.0009013137314468622,0.24171669781208038,0.14984451234340668,0.5794000029563904,0.0,266.4288024902344,300.3211975097656,0
358830393,0.24216409027576447,0.14636394381523132,-23.49671745300293,-0.00039546453626826406,0.0004458508628886193,0.0006633700104430318,-0.0009818915277719498,0.24171118438243866,0.1497933268547058,0.5794000029563904,0.0,266.4388427734375,300.2561340332031,0
358840366,0.2413659244775772,0.14371268451213837,-23.503501892089844,-0.00041094422340393066,0.00037088405224494636,0.0006308482843451202,-0.0011393913300707936,0.2416905015707016,0.14969314634799957,0.5794000029563904,0.0,266.4786376953125,300.14459228515625,0
358850111,0.2430526465177536,0.14886003732681274,-23.503326416015625,-0.0004002096538897604,0.0003758577804546803,0.0006522752228192985,-0.0011294634314253926,0.24170415103435516,0.14969947934150696,0.5794000029563904,0.0,266.45159912109375,300.1511535644531,0
358860136,0.2415429949760437,0.15432175993919373,-23.502670288085938,-0.0004130197921767831,0.0004654370713979006,0.0006279535591602325,-0.0009593858267180622,0.24168860912322998,0.1498081535100937,0.5794000029563904,0.0,266.4830627441406,300.2815856933594,0
358870224,0.23789779841899872,0.1453961580991745,-23.50761604309082,-0.00048317963955923915,0.0004104960826225579,0.0005011426983401179,-0.0010586893185973167,0.24160730838775635,0.14974449574947357,0.5794000029563904,0.0,266.6684265136719,300.1997985839844,0
