TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y,SW
198299520,0.13516469299793243,0.08754302561283112,-23.521209716796875,-0.0012781581608578563,0.0006964242202229798,0.0011845940025523305,-0.00047596931108273566,0.14083319902420044,0.09174270182847977,0.5794000029563904,0.0,21.243730545043945,-6.882713317871094,0
198309440,0.14614300429821014,0.08191949874162674,-23.515609741210938,-0.0011489780154079199,0.0004529415164142847,0.001259774318896234,-0.0006176714086905122,0.14091850817203522,0.09158191084861755,0.5794000029563904,0.0,21.159791946411133,-7.221249103546143,0
198320160,0.15368854999542236,0.08160994201898575,-23.510700225830078,-0.000836480816360563,0.00020996094099245965,0.0014346608659252524,-0.0007536535267718136,0.1411207616329193,0.09142465144395828,0.5794000029563904,0.0,20.948223114013672,-7.582278251647949,0
198329150,0.14990057051181793,0.08784345537424088,-23.506328582763672,-0.0006297522340901196,0.00013086387480143458,0.0015472274972125888,-0.0007967230048961937,0.14125242829322815,0.09137427061796188,0.5794000029563904,0.0,20.806901931762695,-7.69118070602417,0
198339154,0.1401279717683792,0.10199075192213058,-23.51183319091797,-0.0006717749056406319,0.0004040076455567032,0.0015250836731866002,-0.0006527898949570954,0.14122611284255981,0.09154527634382248,0.5794000029563904,0.0,20.83527183532715,-7.299783229827881,0
198349444,0.13727959990501404,0.09756088256835938,-23.516571044921875,-0.00078083440894261,0.000555262144189328,0.0014694671845063567,-0.000575655372813344,0.14115895330905914,0.09163840860128403,0.5794000029563904,0.0,20.908788681030273,-7.086611747741699,0
198359185,0.13393563032150269,0.08567702770233154,-23.515031814575195,-0.0009658647468313575,0.0004065419780090451,0.0013781815068796277,-0.000649027235340327,0.14104683697223663,0.09154829382896423,0.5794000029563904,0.0,21.031639099121094,-7.294383525848389,0
198369518,0.13660037517547607,0.0952271968126297,-23.50286865234375,-0.0010756159899756312,0.0004980344092473388,0.0013258277904242277,-0.0006053834222257137,0.14098136126995087,0.0916028767824173,0.5794000029563904,0.0,21.101940155029297,-7.165563583374023,0
198379205,0.14426091313362122,0.09417915344238281,-23.501760482788086,-0.0009920033626258373,0.0005590195651166141,0.0013643621932715178,-0.0005772772710770369,0.14103050529956818,0.0916387140750885,0.5794000029563904,0.0,21.049030303955078,-7.084647178649902,0
198389239,0.15096673369407654,0.09124971181154251,-23.509014129638672,-0.0007485180394724011,0.0005454991478472948,0.0014726304216310382,-0.0005832892493344843,0.14117154479026794,0.09163088351488113,0.5794000029563904,0.0,20.890613555908203,-7.102046966552734,0
198399437,0.15103477239608765,0.09112285077571869,-23.511220932006836,-0.0005136530962772667,0.0005288999527692795,0.001573236775584519,-0.0005903996643610299,0.14130569994449615,0.09162139892578125,0.5794000029563904,0.0,20.735942840576172,-7.123470783233643,0
198409221,0.14513656497001648,0.09554880112409592,-23.51485252380371,-0.00042910833144560456,0.0006177420727908611,0.0016080467030405998,-0.0005538203404285014,0.14135335385799408,0.09167147427797318,0.5794000029563904,0.0,20.681133270263672,-7.014074325561523,0
198420100,0.1347535252571106,0.09870067983865738,-23.512338638305664,-0.000591869989875704,0.000775932683609426,0.0015442566946148872,-0.0004918218473903835,0.14126288890838623,0.09175939857959747,0.5794000029563904,0.0,20.786361694335938,-6.848118305206299,0
198429240,0.13559135794639587,0.09560756385326385,-23.505718231201172,-0.0007256327080540359,0.0008535304223187268,0.0014937900705263019,-0.0004625454021152109,0.1411893516778946,0.09180206060409546,0.5794000029563904,0.0,20.872554779052734,-6.779801845550537,0
198439151,0.1389508843421936,0.09647245705127716,-23.508747100830078,-0.0007741475128568709,0.000946541375014931,0.001476370613090694,-0.00042914936784654856,0.14116299152374268,0.09185260534286499,0.5794000029563904,0.0,20.903303146362305,-6.708849906921387,0
198449565,0.1449732780456543,0.09649886190891266,-23.511573791503906,-0.0006822591531090438,0.0010349275544285774,0.0015076202107593417,-0.0003990907862316817,0.14121238887310028,0.09190011769533157,0.5794000029563904,0.0,20.84532356262207,-6.651233673095703,0
198459139,0.15014615654945374,0.09660077840089798,-23.509618759155273,-0.00047790308599360287,0.0011206221533939242,0.0015730527229607105,-0.0003716523351613432,0.1413211226463318,0.09194571524858475,0.5794000029563904,0.0,20.715303421020508,-6.603416442871094,0
198469543,0.15089252591133118,0.09979143738746643,-23.512781143188477,-0.0002659563906490803,0.001271811663173139,0.0016364657785743475,-0.00032641744473949075,0.14143283665180206,0.09202540665864944,0.5794000029563904,0.0,20.58146858215332,-6.534416198730469,0
198479153,0.1421726644039154,0.09198561310768127,-23.515520095825195,-0.00025235911016352475,0.001245697494596243,0.001640232396312058,-0.0003336514055263251,0.14143994450569153,0.09201176464557648,0.5794000029563904,0.0,20.573017120361328,-6.544883728027344,0
198489245,0.13890638947486877,0.08634249120950699,-23.51370620727539,-0.00030781776877120137,0.001100068329833448,0.0016261697746813297,-0.00037057840381748974,0.1414112001657486,0.09193626791238785,0.5794000029563904,0.0,20.60743522644043,-6.608112335205078,0
198500014,0.13695253431797028,0.08906718343496323,-23.512454986572266,-0.0004002104396931827,0.0010183637496083975,0.001605047145858407,-0.0003892575914505869,0.14136363565921783,0.09189420938491821,0.5794000029563904,0.0,20.66472053527832,-6.648284912109375,0
198509276,0.1350320726633072,0.09394296258687973,-23.509906768798828,-0.0005265987711027265,0.0010407335357740521,0.001579559757374227,-0.00038474652683362365,0.1412988156080246,0.09190568327903748,0.5794000029563904,0.0,20.74215316772461,-6.637289047241211,0
198519575,0.13549432158470154,0.09304431825876236,-23.509979248046875,-0.0006372393108904362,0.001043466734699905,0.0015605584485456347,-0.00038427714025601745,0.14124180376529694,0.0919070914387703,0.5794000029563904,0.0,20.808032989501953,-6.636040687561035,0
198529256,0.14405177533626556,0.08804967999458313,-23.512006759643555,-0.0005689812824130058,0.0009446756448596716,0.0015701546799391508,-0.00039816589560359716,0.14127717912197113,0.09185589104890823,0.5794000029563904,0.0,20.76801109313965,-6.682072639465332,0
