TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,PRX,PRY,PRZ,ERR,EST_FREQ,CORR
186101727,-0.44076913595199585,-0.12484032660722733,5.161975383758545,-0.3011559247970581,-0.07746098190546036,-0.05949163809418678,0.04021241143345833,0.16650013625621796,-0.009233096614480019,-0.10839273035526276,-0.046064361929893494,4.869722366333008,-4.742136661661789e-05,0.5793923735618591,0.0006639748462475836
186111890,-0.33587658405303955,-0.3495282232761383,5.398200988769531,-0.30633246898651123,-0.0844486728310585,-0.062033917754888535,0.036780647933483124,0.16349710524082184,-0.013286822475492954,-0.12187673151493073,-0.06065470352768898,4.848108291625977,-0.00016691377095412463,0.5793731212615967,0.0006639748462475836
186121789,-0.20518897473812103,-0.248305544257164,5.624392509460449,-0.3081597089767456,-0.08873069286346436,-0.0628984197974205,0.03475474938750267,0.1624545007944107,-0.015730082988739014,-0.12937138974666595,-0.07063174247741699,4.834608554840088,-0.00020711337856482714,0.5793666839599609,0.0006639748462475836
186131724,-0.4565562605857849,0.31738710403442383,5.783347129821777,-0.31561148166656494,-0.07971737533807755,-0.06629065424203873,0.038857828825712204,0.15826986730098724,-0.010668549686670303,-0.1457601934671402,-0.05853649228811264,4.826146125793457,-0.00022186552814673632,0.5793642997741699,0.0006639748462475836
186142332,-0.34390851855278015,0.3993445038795471,5.970228672027588,-0.3200679421424866,-0.06913606822490692,-0.06822625547647476,0.04345366358757019,0.15580888092517853,-0.0048252372071146965,-0.15711970627307892,-0.04416199028491974,4.818764686584473,-9.094020788324997e-05,0.5793853402137756,0.0006639748462475836
186151770,-0.10090040415525436,-0.1344287395477295,5.88627815246582,-0.3187209665775299,-0.07113742083311081,-0.0676615759730339,0.0426146499812603,0.15654298663139343,-0.00591599615290761,-0.15789878368377686,-0.04973914846777916,4.816043853759766,-0.00016175051860045642,0.5793739557266235,0.0006639748462475836
186161933,-0.07911074906587601,-0.2548838257789612,5.650675296783447,-0.31687766313552856,-0.07570943981409073,-0.06692282855510712,0.04078231006860733,0.1575336456298828,-0.008373169228434563,-0.15782439708709717,-0.05964738875627518,4.798438549041748,-0.0002015813224716112,0.5793675780296326,0.0006639748462475836
186171696,-0.19481000304222107,-0.2839491367340088,5.428183555603027,-0.3176489770412445,-0.08066719770431519,-0.06721736490726471,0.03888910636305809,0.1571245938539505,-0.011002427898347378,-0.16153384745121002,-0.070058673620224,4.771858215332031,-0.0002605899062473327,0.5793581008911133,0.0006639748462475836
186181741,-0.543893039226532,-0.33340373635292053,5.304765701293945,-0.32605859637260437,-0.08643718808889389,-0.07026471942663193,0.03679825738072395,0.15272052586078644,-0.014024138450622559,-0.17693622410297394,-0.08162784576416016,4.740350723266602,-0.000281980523141101,0.5793546438217163,0.0006639748462475836
186191878,-0.6173405647277832,-0.217558354139328,5.260115623474121,-0.3356483280658722,-0.08935713768005371,-0.07354579865932465,0.035799212753772736,0.14775758981704712,-0.015535290353000164,-0.19366395473480225,-0.0885542631149292,4.706963062286377,-0.00031000960734672844,0.5793501138687134,0.0006639748462475836
186201739,-0.445621132850647,-0.10901118069887161,5.422132968902588,-0.3410601317882538,-0.08975037932395935,-0.07528329640626907,0.03567295894026756,0.14498765766620636,-0.015736563131213188,-0.2033003717660904,-0.09140327572822571,4.678752422332764,-0.0003859831776935607,0.5793378949165344,0.0006639748462475836
186212380,-0.45929908752441406,0.0003677411878015846,5.436118125915527,-0.3464975953102112,-0.08774538338184357,-0.07689223438501358,0.03626623749732971,0.14223554730415344,-0.014721754938364029,-0.21248799562454224,-0.09064087271690369,4.645048141479492,-4.815897409571335e-05,0.5793922543525696,0.0006639748462475836
186221790,-0.5054964423179626,0.14639981091022491,5.277046203613281,-0.35266414284706116,-0.08271478116512299,-0.07858618348836899,0.037648145109415054,0.13912902772426605,-0.012187481857836246,-0.2221849411725998,-0.08472302556037903,4.616660118103027,-6.291112367762253e-05,0.5793898701667786,0.0006639748462475836
186231679,-0.3868173360824585,0.27233484387397766,5.396688938140869,-0.3561168313026428,-0.0751965269446373,-0.07944168895483017,0.03951101377606392,0.13738685846328735,-0.008393919095396996,-0.22724097967147827,-0.07514236867427826,4.586551666259766,-0.00018240352801512927,0.5793706774711609,0.0006639748462475836
186241934,-0.3843340575695038,-0.002223821822553873,5.4133172035217285,-0.3593990206718445,-0.07364117354154587,-0.08016413450241089,0.03985336422920227,0.13572600483894348,-0.00760688167065382,-0.23152893781661987,-0.07463458925485611,4.55681037902832,-0.00016175051860045642,0.5793739557266235,0.0006639748462475836
186251701,-0.48273834586143494,-0.5654227137565613,5.500075817108154,-0.36460599303245544,-0.08372817188501358,-0.08116146177053452,0.03792133182287216,0.13308055698871613,-0.012731678783893585,-0.23824097216129303,-0.09178002178668976,4.52962064743042,-0.0002439937525196001,0.5793607234954834,0.0006639748462475836
186262005,-0.5428490042686462,-0.6323443055152893,5.6975321769714355,-0.3708657920360565,-0.09474070370197296,-0.08217503875494003,0.036138202995061874,0.1298837810754776,-0.018355583772063255,-0.24603302776813507,-0.11017263680696487,4.508300304412842,-0.00031480405596084893,0.5793493390083313,0.0006639748462475836
186271724,-0.8306536078453064,-0.15628577768802643,5.533309459686279,-0.3827325403690338,-0.09564271569252014,-0.08373085409402847,0.0360199436545372,0.12378586083650589,-0.01881909742951393,-0.2618115246295929,-0.11304715275764465,4.481420040130615,-0.00033619467285461724,0.5793459415435791,0.0006639748462475836
186281750,-0.7774899005889893,0.11693347990512848,5.372995853424072,-0.39309507608413696,-0.09101849794387817,-0.08475637435913086,0.036477576941251755,0.11842221766710281,-0.01642560586333275,-0.2747591435909271,-0.10740683972835541,4.449422836303711,-0.000169126593391411,0.579372763633728,0.0006639748462475836
186292183,-0.34412384033203125,-0.09514638036489487,5.364721775054932,-0.39453646540641785,-0.09074915200471878,-0.08484556525945663,0.03649424389004707,0.11767002940177917,-0.01628505066037178,-0.2732556462287903,-0.1083889752626419,4.411163330078125,4.62547832285054e-05,0.5794073939323425,0.0006639748462475836
186301781,-0.605606198310852,0.008563545532524586,5.108402252197266,-0.40107449889183044,-0.08845233917236328,-0.08504264801740646,0.03656347841024399,0.11422664672136307,-0.015075387433171272,-0.2797147035598755,-0.10592254996299744,4.377555847167969,-7.323762838495895e-05,0.5793882012367249,0.0006639748462475836
186311902,-0.7293416857719421,0.364093154668808,5.120940208435059,-0.4097844958305359,-0.07941564917564392,-0.08498527854681015,0.03650395944714546,0.10959308594465256,-0.010268027894198895,-0.2886182367801666,-0.09316112846136093,4.338547229766846,-0.00010679876868380234,0.5793827772140503,0.0006639748462475836
186321800,-0.7119784951210022,-0.1975434273481369,5.491133213043213,-0.4178731143474579,-0.08136889338493347,-0.08462841808795929,0.03659013658761978,0.10524298250675201,-0.011318493634462357,-0.29607462882995605,-0.09711065888404846,4.310693264007568,-0.00013335263065528125,0.5793785452842712,0.0006639748462475836
186331722,-0.5300584435462952,-0.6414656043052673,5.562863349914551,-0.4223204255104065,-0.09146201610565186,-0.08426155894994736,0.037422724068164825,0.10282296687364578,-0.016810698434710503,-0.2974294126033783,-0.11351530998945236,4.284895896911621,-0.00014994879893492907,0.5793758630752563,0.0006639748462475836
186342231,-0.6113883852958679,-0.4537077248096466,5.601494789123535,-0.4281628727912903,-0.0976472720503807,-0.08352616429328918,0.03820126876235008,0.09960184246301651,-0.02022082544863224,-0.2998296916484833,-0.12386788427829742,4.253936290740967,-6.807437603129074e-05,0.5793890357017517,0.0006639748462475836
186351705,-0.6999685764312744,-0.2781742215156555,5.435822010040283,-0.4354287385940552,-0.10039979964494705,-0.0823480412364006,0.03864757716655731,0.09554419666528702,-0.021757986396551132,-0.30525702238082886,-0.12864544987678528,4.230937957763672,-0.00010827398364199325,0.5793825387954712,0.0006639748462475836
