TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y,SW
2178770570,0.26852279901504517,0.08929800987243652,-23.468488693237305,0.003941505681723356,0.0009786885930225253,0.0012081657769158483,-0.0004988446016795933,0.2673306465148926,0.08712570369243622,0.5794000029563904,0.0,-49.567237854003906,-50.62053680419922,0
2178780660,0.2691159248352051,0.08814108371734619,-23.468297958374023,0.0038883965462446213,0.0009660641080699861,0.001133427140302956,-0.00051661062752828,0.2673652172088623,0.08713392168283463,0.5794000029563904,0.0,-49.58103942871094,-50.640220642089844,0
2178791313,0.27243733406066895,0.08535533398389816,-23.470518112182617,0.003797278506681323,0.0009826775640249252,0.0010164874838665128,-0.0004952892195433378,0.26742100715637207,0.08712375164031982,0.5794000029563904,0.0,-49.60311508178711,-50.61601257324219,0
2178800907,0.265936940908432,0.08342208713293076,-23.476961135864258,0.003776846919208765,0.0010206871666014194,0.00099219661206007,-0.00045009973109699786,0.26743292808532715,0.08710158616304398,0.5794000029563904,0.0,-49.60777282714844,-50.56447982788086,0
2178810617,0.2626361548900604,0.08275129646062851,-23.477197647094727,0.003793535754084587,0.0010665076551958919,0.0010104748653247952,-0.0003999150940217078,0.2674236595630646,0.08707612007856369,0.5794000029563904,0.0,-49.60435104370117,-50.507904052734375,0
2178820615,0.2675537168979645,0.08124435693025589,-23.470104217529297,0.0037506131920963526,0.0011303928913548589,0.0009671944426372647,-0.00033549737418070436,0.26744648814201355,0.08704213052988052,0.5794000029563904,0.0,-49.61229705810547,-50.43767166137695,0
2178830692,0.2673386335372925,0.08170682936906815,-23.47040557861328,0.0037092287093400955,0.0011885545682162046,0.0009287816938012838,-0.00028151224250905216,0.2674676477909088,0.0870123878121376,0.5794000029563904,0.0,-49.61932373046875,-50.38172149658203,0
2178840911,0.26603955030441284,0.08123432844877243,-23.468496322631836,0.0036834103520959616,0.0012524818303063512,0.0009067146456800401,-0.00022687355522066355,0.26748040318489075,0.08698081225156784,0.5794000029563904,0.0,-49.623313903808594,-50.32835006713867,0
2178850823,0.27301737666130066,0.0868629589676857,-23.468114852905273,0.0035661044530570507,0.0012428147019818425,0.000814422033727169,-0.00023447936109732836,0.26753661036491394,0.08698544651269913,0.5794000029563904,0.0,-49.6401481628418,-50.335628509521484,0
2178860625,0.2720039188861847,0.09359243512153625,-23.476240158081055,0.0034616836346685886,0.0011432409519329667,0.0007391569088213146,-0.00030625067302025855,0.26758527755737305,0.08703186362981796,0.5794000029563904,0.0,-49.6543083190918,-50.410884857177734,0
2178870540,0.26899486780166626,0.08779600262641907,-23.476490020751953,0.003397781867533922,0.0011221509194001555,0.0006970515241846442,-0.0003201470826752484,0.2676143944263458,0.0870414674282074,0.5794000029563904,0.0,-49.66233444213867,-50.427066802978516,0
2178880637,0.26611557602882385,0.08847690373659134,-23.47517204284668,0.003373319748789072,0.0010913603473454714,0.0006824053125455976,-0.00033858238020911813,0.2676253318786621,0.08705522119998932,0.5794000029563904,0.0,-49.66507339477539,-50.449974060058594,0
2178891267,0.2635665535926819,0.09133291244506836,-23.46817398071289,0.003384112846106291,0.0010202671401202679,0.0006881786393932998,-0.0003766108420677483,0.26762059330940247,0.08708645403385162,0.5794000029563904,0.0,-49.66405487060547,-50.50276565551758,0
2178900873,0.26609736680984497,0.08863424509763718,-23.459671020507812,0.0033585173077881336,0.0009878679411485791,0.0006757676601409912,-0.0003923207987099886,0.2676317095756531,0.08710053563117981,0.5794000029563904,0.0,-49.666114807128906,-50.52718734741211,0
2178910580,0.2740913927555084,0.08999898284673691,-23.470172882080078,0.0032185500022023916,0.000935949559789151,0.0006156775634735823,-0.0004146101709920913,0.2676919996738434,0.08712290227413177,0.5794000029563904,0.0,-49.67566680908203,-50.56615447998047,0
2178920669,0.2687092125415802,0.09090784937143326,-23.483713150024414,0.0031576871406286955,0.0008712765411473811,0.0005928919417783618,-0.00043882225872948766,0.2677180767059326,0.08715062588453293,0.5794000029563904,0.0,-49.679073333740234,-50.615718841552734,0
2178930644,0.2743380665779114,0.08907441794872284,-23.48116111755371,0.0030159882735460997,0.0008338195038959384,0.0005474865902215242,-0.0004508248239289969,0.2677787244319916,0.08716665953397751,0.5794000029563904,0.0,-49.68510055541992,-50.644805908203125,0
2178940932,0.2738628089427948,0.09173005074262619,-23.47340202331543,0.0028834673576056957,0.0007580649107694626,0.0005122940056025982,-0.0004709423810709268,0.2678355276584625,0.0871991366147995,0.5794000029563904,0.0,-49.6888427734375,-50.70504379272461,0
2178951491,0.2689363658428192,0.09793983399868011,-23.465253829956055,0.002824989380314946,0.0005928524769842625,0.0005003176629543304,-0.0005047779995948076,0.2678607404232025,0.08727036416530609,0.5794000029563904,0.0,-49.689388275146484,-50.8544807434082,0
2178960630,0.2729489207267761,0.09493669122457504,-23.463191986083984,0.0027093340177088976,0.00047475669998675585,0.0004824183415621519,-0.0005230550304986537,0.2679109573364258,0.08732165396213531,0.5794000029563904,0.0,-49.6884651184082,-50.98291778564453,0
2178970565,0.27082085609436035,0.08977159112691879,-23.4736385345459,0.0026271683163940907,0.0004340433224570006,0.00047442017239518464,-0.000527018157299608,0.2679470479488373,0.08733953535556793,0.5794000029563904,0.0,-49.68601989746094,-51.0309944152832,0
2178980645,0.27054426074028015,0.08793648332357407,-23.481809616088867,0.002551028737798333,0.0004205598379485309,0.00047143473057076335,-0.000527546857483685,0.2679809629917145,0.08734554052352905,0.5794000029563904,0.0,-49.68193817138672,-51.04692077636719,0
2178990915,0.2705754339694977,0.08995375037193298,-23.47478485107422,0.002476494526490569,0.0003781328850891441,0.0004730300570372492,-0.000526638759765774,0.26801472902297974,0.08736475557088852,0.5794000029563904,0.0,-49.67594528198242,-51.09724044799805,0
2179000924,0.2681381106376648,0.08585456758737564,-23.474050521850586,0.002438909839838743,0.00039506913162767887,0.0004761585732921958,-0.0005280485493130982,0.26803210377693176,0.08735693246126175,0.5794000029563904,0.0,-49.671871185302734,-51.0776252746582,0
2179010604,0.26635876297950745,0.07793807983398438,-23.479000091552734,0.0024277265183627605,0.0005230699898675084,0.00047778827138245106,-0.0005467014852911234,0.2680373787879944,0.08729647099971771,0.5794000029563904,0.0,-49.67035675048828,-50.956642150878906,0
2179020678,0.2664310932159424,0.0818394348025322,-23.474872589111328,0.002416072180494666,0.0005922242417000234,0.00048024559509940445,-0.0005612826789729297,0.26804301142692566,0.08726297318935394,0.5794000029563904,0.0,-49.66846466064453,-50.907737731933594,0
