TimeUS,DPE,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
309529330,-0.4252023696899414,-0.4252023696899414,-0.47173720598220825,-0.0508183091878891,0.13532103598117828,-0.14312487840652466,0.0018121158936992288,-0.03467342630028725,0.013642511330544949
309629449,-0.43027496337890625,-0.43027496337890625,-0.4798085689544678,-0.05063161626458168,0.1475028395652771,-0.13642941415309906,0.001923961564898491,-0.013742215000092983,-0.005815567914396524
309729431,-0.43532833456993103,-0.43532833456993103,-0.4867779016494751,-0.050433896481990814,0.15536443889141083,-0.11610909551382065,0.002032449236139655,-0.0992715060710907,-0.05548301711678505
309829366,-0.4403614401817322,-0.4403614401817322,-0.4936724603176117,-0.050225500017404556,0.16301867365837097,-0.11222672462463379,0.0021376346703618765,-0.01527217123657465,-0.06894240528345108
309929347,-0.4453730583190918,-0.4453730583190918,-0.5014626979827881,-0.050006747245788574,0.1743517518043518,-0.11340493708848953,0.0022395597770810127,0.07328283041715622,-0.047798335552215576
310029355,-0.4503623843193054,-0.4503623843193054,-0.5105993747711182,-0.04977797344326973,0.1911698877811432,-0.12109209597110748,0.002338282996788621,0.2836935520172119,0.02261720411479473
310129361,-0.4553283452987671,-0.4553283452987671,-0.5205727219581604,-0.0495394803583622,0.21143805980682373,-0.10850468277931213,0.0024338453076779842,0.16678258776664734,0.07400195300579071
310229359,-0.4602700173854828,-0.4602700173854828,-0.5308387279510498,-0.04929155856370926,0.23298326134681702,-0.10448797792196274,0.002526292810216546,0.2090393751859665,0.11959727853536606
310329329,-0.46518632769584656,-0.46518632769584656,-0.5410394072532654,-0.04903454706072807,0.254377543926239,-0.08641617745161057,0.0026156753301620483,0.10097052156925201,0.13142290711402893
310429357,-0.4700765907764435,-0.4700765907764435,-0.549592137336731,-0.04876873269677162,0.2692933976650238,-0.06048168987035751,0.0027020417619496584,0.03568332642316818,0.09154175221920013
310529355,-0.4749401807785034,-0.4749401807785034,-0.5573611259460449,-0.04849441722035408,0.281189501285553,-0.04024215042591095,0.0027854496147483587,-0.049386199563741684,0.05009691044688225
310629572,-0.47977519035339355,-0.47977519035339355,-0.5632594227790833,-0.048211947083473206,0.2857249081134796,-0.020778002217411995,0.002865926595404744,-0.11065038293600082,-0.023732686415314674
310729354,-0.48458194732666016,-0.48458194732666016,-0.569463849067688,-0.047921545803546906,0.29160600900650024,-0.00839859526604414,0.0029435371980071068,-0.035488005727529526,-0.04645596817135811
310829332,-0.4893592596054077,-0.4893592596054077,-0.574917733669281,-0.04762350767850876,0.29461023211479187,0.0016995106125250459,0.003018318908289075,-0.08019886165857315,-0.07031331956386566
310929356,-0.49410635232925415,-0.49410635232925415,-0.5814290642738342,-0.04731815308332443,0.3019725978374481,0.004742841236293316,0.003090326674282551,0.06946014612913132,-0.05921534076333046
311029365,-0.4988226592540741,-0.4988226592540741,-0.5880224704742432,-0.04700570926070213,0.30979347229003906,0.011900660581886768,0.0031596003100275993,0.048624828457832336,-0.022526036947965622
311129367,-0.503507673740387,-0.503507673740387,-0.5956383347511292,-0.046686459332704544,0.3218361735343933,0.011613245122134686,0.0032261949963867664,0.1312742829322815,0.0036782454699277878
311229354,-0.5081596970558167,-0.5081596970558167,-0.6033420562744141,-0.04636072367429733,0.3343687057495117,0.012793336063623428,0.003290136344730854,0.1950608193874359,0.062160003930330276
311329305,-0.5127792358398438,-0.5127792358398438,-0.6119741797447205,-0.04602869972586632,0.35075095295906067,0.02861456759274006,0.003351491643115878,0.06403157860040665,0.09955285489559174
311429350,-0.5173652768135071,-0.5173652768135071,-0.6188477277755737,-0.04569067806005478,0.36023908853530884,0.03312114253640175,0.0034102993085980415,0.08343280851840973,0.08066492527723312
311529435,-0.5219175219535828,-0.5219175219535828,-0.6253925561904907,-0.045346859842538834,0.3685533106327057,0.056288909167051315,0.0034666024148464203,-0.05076969414949417,0.06075577437877655
311629450,-0.5264344811439514,-0.5264344811439514,-0.6292333602905273,-0.04499756172299385,0.366197794675827,0.0751926377415657,0.0035204337909817696,-0.2033771425485611,-0.018652455881237984
311729406,-0.5309165716171265,-0.5309165716171265,-0.6324934363365173,-0.04464298486709595,0.3616645634174347,0.07969209551811218,0.0035718530416488647,-0.17368987202644348,-0.08811938762664795
311829359,-0.5353628993034363,-0.5353628993034363,-0.6338920593261719,-0.04428340867161751,0.349833220243454,0.09129838645458221,0.0036209076642990112,-0.2561027407646179,-0.1585606038570404
311929352,-0.5397730469703674,-0.5397730469703674,-0.635741114616394,-0.04391902685165405,0.3399531841278076,0.09442215412855148,0.0036676297895610332,-0.19789168238639832,-0.19726940989494324
312029399,-0.5441465377807617,-0.5441465377807617,-0.6368614435195923,-0.04355008900165558,0.3273094892501831,0.09093538671731949,0.003712066914886236,-0.20284470915794373,-0.22020819783210754
312129338,-0.5484828948974609,-0.5484828948974609,-0.6400765776634216,-0.04317681863903999,0.3231978118419647,0.064187191426754,0.0037542604841291904,0.12289660423994064,-0.16704493761062622
312229365,-0.5527817606925964,-0.5527817606925964,-0.6448825597763062,-0.042799435555934906,0.32560378313064575,0.04816605895757675,0.0037942540366202593,0.16308000683784485,-0.05345402657985687
312329375,-0.55704265832901,-0.55704265832901,-0.6524271368980408,-0.04241814836859703,0.33911964297294617,0.01434068288654089,0.0038320862222462893,0.4595339596271515,0.07033177465200424
312429435,-0.5612652897834778,-0.5612652897834778,-0.6609585285186768,-0.04203318431973457,0.3567398488521576,0.0087790098041296,0.0038678012788295746,0.36973538994789124,0.19577574729919434
312529348,-0.5654491782188416,-0.5654491782188416,-0.6698380708694458,-0.041644733399152756,0.37591078877449036,0.011816192418336868,0.0039014362264424562,0.2932622730731964,0.2661805748939514
312629482,-0.5695942044258118,-0.5695942044258118,-0.6765843629837036,-0.04125302657485008,0.3867078721523285,0.014174655079841614,0.003933039028197527,0.20034071803092957,0.24657700955867767
312729407,-0.5736997127532959,-0.5736997127532959,-0.6816114783287048,-0.04085827246308327,0.3907887637615204,0.03598534315824509,0.003962649032473564,-0.011771212331950665,0.20453625917434692
312829420,-0.5777656435966492,-0.5777656435966492,-0.6841913461685181,-0.04046064615249634,0.38524213433265686,0.040268659591674805,0.003990303259342909,-0.06560368090867996,0.12336473166942596
312929386,-0.581792950630188,-0.581792950630188,-0.6858031153678894,-0.04006021469831467,0.37598052620887756,0.03943317383527756,0.004016048274934292,-0.01871362328529358,0.06393397599458694
313029392,-0.5857776403427124,-0.5857776403427124,-0.6876020431518555,-0.03965754061937332,0.36764007806777954,0.025030087679624557,0.004039902705699205,0.14537104964256287,0.07141444832086563
313129354,-0.5897231698036194,-0.5897231698036194,-0.6905331015586853,-0.03925246000289917,0.3639872968196869,0.008463290520012379,0.004061929415911436,0.21799804270267487,0.11258409172296524
313229354,-0.5936281681060791,-0.5936281681060791,-0.6944234371185303,-0.038845255970954895,0.36433565616607666,-0.01212442759424448,0.004082160536199808,0.3585517406463623,0.174804225564003
313329440,-0.5974921584129333,-0.5974921584129333,-0.6993690133094788,-0.03843614086508751,0.3690713346004486,-0.01684119738638401,0.00410063099116087,0.32451117038726807,0.23976407945156097
313429343,-0.6013152599334717,-0.6013152599334717,-0.7037789225578308,-0.03802524134516716,0.3718293309211731,-0.02488917112350464,0.0041173771023750305,0.30296310782432556,0.2465479075908661
313529349,-0.6050971746444702,-0.6050971746444702,-0.7079817652702332,-0.037612754851579666,0.37392568588256836,-0.016231035813689232,0.004132439848035574,0.1935327798128128,0.2444014549255371
313629489,-0.6088377833366394,-0.6088377833366394,-0.7103098630905151,-0.03719884157180786,0.36868971586227417,-0.005318292882293463,0.004145855084061623,0.046139005571603775,0.17152070999145508
313729332,-0.6125368475914001,-0.6125368475914001,-0.7114874124526978,-0.03678366169333458,0.35901838541030884,0.002386855660006404,0.004157658200711012,-0.04715955629944801,0.1021590307354927
313829427,-0.6161944270133972,-0.6161944270133972,-0.7112495303153992,-0.036367375403642654,0.3438529074192047,0.009609812870621681,0.004167885519564152,-0.08874239027500153,0.019749823957681656
313929331,-0.6198103427886963,-0.6198103427886963,-0.7100124359130859,-0.03595015034079552,0.324858158826828,0.00933205708861351,0.0041765752248466015,-0.13180039823055267,-0.05863286182284355
314029342,-0.6233844757080078,-0.6233844757080078,-0.7095310688018799,-0.03553213179111481,0.3090543746948242,-0.004627071786671877,0.004183761775493622,0.05302281677722931,-0.05900100991129875
314129371,-0.6269170641899109,-0.6269170641899109,-0.7103373408317566,-0.03511343523859978,0.2985677719116211,-0.022356411442160606,0.004189481493085623,0.1013905331492424,-0.03173768147826195
314229440,-0.6304071545600891,-0.6304071545600891,-0.7134827375411987,-0.03469430282711983,0.29760807752609253,-0.04696181043982506,0.004193763714283705,0.3143388032913208,0.0597190335392952
314329375,-0.6338555812835693,-0.6338555812835693,-0.717912495136261,-0.03427477553486824,0.30195289850234985,-0.05485271289944649,0.004196645691990852,0.27157658338546753,0.13403856754302979
314429362,-0.6372620463371277,-0.6372620463371277,-0.7231595516204834,-0.033855024725198746,0.3097348213195801,-0.06162528321146965,0.004198161419481039,0.28536900877952576,0.19059139490127563
314529333,-0.6406266093254089,-0.6406266093254089,-0.7266606092453003,-0.03343520313501358,0.31070083379745483,-0.04425154626369476,0.0041983467526733875,0.0351787805557251,0.15308529138565063
314629527,-0.6439490914344788,-0.6439490914344788,-0.7285957336425781,-0.0330154150724411,0.30557096004486084,-0.022400686517357826,0.004197228699922562,-0.2291579693555832,0.07639595121145248
314729367,-0.6472296714782715,-0.6472296714782715,-0.7283207774162292,-0.03259579837322235,0.29176852107048035,-0.008893254213035107,0.004194841720163822,-0.2515242099761963,-0.028845645487308502
314829424,-0.6504682898521423,-0.6504682898521423,-0.7262035012245178,-0.03217647969722748,0.27076444029808044,0.006183020304888487,0.004191218875348568,-0.42845335602760315,-0.15051916241645813
314929308,-0.6536650061607361,-0.6536650061607361,-0.7236558198928833,-0.03175757825374603,0.24820581078529358,0.0008934795623645186,0.004186390433460474,-0.3270796835422516,-0.2280052900314331
315029379,-0.6568200588226318,-0.6568200588226318,-0.7213759422302246,-0.031339194625616074,0.2268844097852707,-0.003591585671529174,0.004180390387773514,-0.25982585549354553,-0.2708370089530945
315129429,-0.6599328517913818,-0.6599328517913818,-0.7199710607528687,-0.030921518802642822,0.20923133194446564,-0.011260596103966236,0.0041732462123036385,-0.2617667615413666,-0.28811267018318176
315229341,-0.6630041599273682,-0.6630041599273682,-0.7199833393096924,-0.030504584312438965,0.19741220772266388,-0.02403419464826584,0.0041649905033409595,-0.10281002521514893,-0.2637183964252472
315329346,-0.6660338640213013,-0.6660338640213013,-0.720649242401123,-0.0300885196775198,0.1883731484413147,-0.022932695224881172,0.00415565213188529,-0.22257235646247864,-0.255268394947052
315429363,-0.6690221428871155,-0.6690221428871155,-0.721970796585083,-0.029673432931303978,0.1821214258670807,-0.024879515171051025,0.004145263694226742,-0.2335670292377472,-0.24237728118896484
315529368,-0.6719687581062317,-0.6719687581062317,-0.7232379913330078,-0.029259447008371353,0.17581738531589508,-0.03392837941646576,0.004133850336074829,-0.15943759679794312,-0.25384101271629333
315629418,-0.6748737692832947,-0.6748737692832947,-0.7257287502288818,-0.028846686705946922,0.17457297444343567,-0.038001444190740585,0.004121443722397089,-0.10267698764801025,-0.21136099100112915
315729372,-0.6777379512786865,-0.6777379512786865,-0.7287630438804626,-0.02843519113957882,0.17566530406475067,-0.05129830166697502,0.004108072258532047,-0.0595054104924202,-0.18299797177314758
315829375,-0.6805608868598938,-0.6805608868598938,-0.7339252829551697,-0.028025075793266296,0.18543250858783722,-0.06394737958908081,0.004093762021511793,0.062306784093379974,-0.08000673353672028
315929347,-0.6833429336547852,-0.6833429336547852,-0.7407948970794678,-0.027616431936621666,0.20219123363494873,-0.08237414062023163,0.004078540485352278,0.2488376945257187,0.026847202330827713
316029458,-0.6860842704772949,-0.6860842704772949,-0.7495194673538208,-0.02720935083925724,0.22653146088123322,-0.08836082369089127,0.004062436055392027,0.3519159257411957,0.1535804718732834
316129358,-0.6887848377227783,-0.6887848377227783,-0.7581472396850586,-0.026803933084011078,0.25064560770988464,-0.0932278260588646,0.004045475739985704,0.33205071091651917,0.21598376333713531
316229362,-0.6914450526237488,-0.6914450526237488,-0.7664049863815308,-0.026400242000818253,0.2734394371509552,-0.08813419938087463,0.004027684684842825,0.28456026315689087,0.25541266798973083
316329400,-0.6940649747848511,-0.6940649747848511,-0.7725750803947449,-0.025998372584581375,0.2880418300628662,-0.07145638018846512,0.004009089432656765,0.14958405494689941,0.21031874418258667
